time,rating,flux,entropy
2014-07-19 16:19:55.315323,2,0.11221122112211221,2.930457566795334
2014-07-19 16:19:55.315323,5,0.11221122112211221,2.930457566795334
2014-07-19 16:19:55.315323,3,0.11221122112211221,2.930457566795334
2014-07-19 16:19:55.315323,4,0.11221122112211221,2.930457566795334
2014-07-19 16:26:48.191563,5,0.2835124218556252,4.552638224847943
2014-07-19 16:26:48.191563,4,0.2835124218556252,4.552638224847943
2014-07-19 16:26:48.191563,5,0.2835124218556252,4.552638224847943
2014-07-19 16:26:48.191563,4,0.2835124218556252,4.552638224847943
2014-07-19 16:26:48.191563,4,0.2835124218556252,4.552638224847943
2014-07-19 16:36:11.818301,5,0.26877455497484226,4.445744863989655
2014-07-19 16:36:11.818301,5,0.26877455497484226,4.445744863989655
2014-07-19 16:36:11.818301,5,0.26877455497484226,4.445744863989655
2014-07-19 16:36:11.818301,4,0.26877455497484226,4.445744863989655
2014-07-19 16:36:11.818301,4,0.26877455497484226,4.445744863989655
2014-07-19 16:48:48.416779,2,0.3346229792166904,4.606410696543447
2014-07-19 16:48:48.416779,3,0.3346229792166904,4.606410696543447
2014-07-19 16:48:48.416779,5,0.3346229792166904,4.606410696543447
2014-07-19 16:48:48.416779,4,0.3346229792166904,4.606410696543447
2014-07-19 16:48:48.416779,3,0.3346229792166904,4.606410696543447
2014-07-19 16:56:08.130468,2,0.2559503276434412,4.332761345816183
2014-07-19 16:56:08.130468,5,0.2559503276434412,4.332761345816183
2014-07-19 16:56:08.130468,5,0.2559503276434412,4.332761345816183
2014-07-19 16:56:08.130468,5,0.2559503276434412,4.332761345816183
2014-07-19 16:56:08.130468,4,0.2559503276434412,4.332761345816183
2014-07-19 17:03:06.941374,3,0.24214660920577183,4.272775062923203
2014-07-19 17:03:06.941374,4,0.24214660920577183,4.272775062923203
2014-07-19 17:03:06.941374,4,0.24214660920577183,4.272775062923203
2014-07-19 17:03:06.941374,2,0.24214660920577183,4.272775062923203
2014-07-19 17:03:06.941374,3,0.24214660920577183,4.272775062923203
2015-04-24 15:53:51.383958,2,0.26333293033745775,4.481554752967484
2015-04-24 15:53:51.383958,4,0.26333293033745775,4.481554752967484
2015-04-24 15:53:51.383958,4,0.26333293033745775,4.481554752967484
2015-04-24 15:53:51.383958,4,0.26333293033745775,4.481554752967484
2015-04-24 16:04:14.922360,4,0.2563964728781936,4.426745731175021
2015-04-24 16:04:14.922360,5,0.2563964728781936,4.426745731175021
2015-04-24 16:04:14.922360,5,0.2563964728781936,4.426745731175021
2015-04-24 16:04:14.922360,5,0.2563964728781936,4.426745731175021
2015-04-24 16:14:33.937713,2,0.2617543742120703,4.260819714279593
2015-04-24 16:14:33.937713,4,0.2617543742120703,4.260819714279593
2015-04-24 16:14:33.937713,4,0.2617543742120703,4.260819714279593
2015-04-24 16:14:33.937713,3,0.2617543742120703,4.260819714279593
2015-04-24 16:23:02.908009,5,0.26177028614492664,4.204763692255016
2015-04-24 16:23:02.908009,4,0.26177028614492664,4.204763692255016
2015-04-24 16:23:02.908009,4,0.26177028614492664,4.204763692255016
2015-04-24 16:23:02.908009,4,0.26177028614492664,4.204763692255016
2015-04-29 17:54:52.018312,2,0.24207880856231678,4.4716346587883296
2015-04-29 17:54:52.018312,4,0.24207880856231678,4.4716346587883296
2015-04-29 17:54:52.018312,4,0.24207880856231678,4.4716346587883296
2015-04-29 17:54:52.018312,4,0.24207880856231678,4.4716346587883296
2015-04-29 18:11:55.343287,4,0.2667089098598385,4.428567742749493
2015-04-29 18:11:55.343287,4,0.2667089098598385,4.428567742749493
2015-04-29 18:11:55.343287,4,0.2667089098598385,4.428567742749493
2015-04-29 18:11:55.343287,4,0.2667089098598385,4.428567742749493
2015-04-29 18:25:14.797605,5,0.24254379674002013,4.337232924888492
2015-04-29 18:25:14.797605,2,0.24254379674002013,4.337232924888492
2015-04-29 18:25:14.797605,4,0.24254379674002013,4.337232924888492
2015-04-29 18:25:14.797605,4,0.24254379674002013,4.337232924888492
2015-04-29 18:35:30.517296,5,0.24930092759348776,4.441129985443859
2015-04-29 18:35:30.517296,5,0.24930092759348776,4.441129985443859
2015-04-29 18:35:30.517296,4,0.24930092759348776,4.441129985443859
2015-04-29 18:35:30.517296,4,0.24930092759348776,4.441129985443859
2015-05-01 17:53:23.576060,2,0.24970337663152936,4.474241746069921
2015-05-01 17:53:23.576060,4,0.24970337663152936,4.474241746069921
2015-05-01 17:53:23.576060,4,0.24970337663152936,4.474241746069921
2015-05-01 17:53:23.576060,3,0.24970337663152936,4.474241746069921
2015-05-01 18:20:44.864740,4,0.2606810481721236,4.42427411308972
2015-05-01 18:20:44.864740,4,0.2606810481721236,4.42427411308972
2015-05-01 18:20:44.864740,3,0.2606810481721236,4.42427411308972
2015-05-01 18:20:44.864740,4,0.2606810481721236,4.42427411308972
2015-05-01 18:34:23.255072,4,0.2912821950677524,4.663128585839945
2015-05-01 18:34:23.255072,5,0.2912821950677524,4.663128585839945
2015-05-01 18:34:23.255072,3,0.2912821950677524,4.663128585839945
2015-05-01 18:34:23.255072,5,0.2912821950677524,4.663128585839945
2015-05-01 18:46:36.859530,4,0.2502938510934707,4.510715118786918
2015-05-01 18:46:36.859530,5,0.2502938510934707,4.510715118786918
2015-05-01 18:46:36.859530,3,0.2502938510934707,4.510715118786918
2015-05-01 18:46:36.859530,5,0.2502938510934707,4.510715118786918
2015-05-07 18:11:26.362992,5,0.19574826595737704,4.217070143201748
2015-05-07 18:11:26.362992,4,0.19574826595737704,4.217070143201748
2015-05-07 18:11:26.362992,4,0.19574826595737704,4.217070143201748
2015-05-07 18:11:26.362992,4,0.19574826595737704,4.217070143201748
2015-05-07 18:25:57.558081,5,0.2381899680088741,4.409673629120242
2015-05-07 18:25:57.558081,4,0.2381899680088741,4.409673629120242
2015-05-07 18:25:57.558081,3,0.2381899680088741,4.409673629120242
2015-05-07 18:25:57.558081,4,0.2381899680088741,4.409673629120242
2015-05-07 18:37:59.149816,5,0.21531479522993655,4.236978295199439
2015-05-07 18:37:59.149816,4,0.21531479522993655,4.236978295199439
2015-05-07 18:37:59.149816,4,0.21531479522993655,4.236978295199439
2015-05-07 18:37:59.149816,5,0.21531479522993655,4.236978295199439
2015-05-07 18:52:39.024239,5,0.21877333190440545,4.31438544511913
2015-05-07 18:52:39.024239,4,0.21877333190440545,4.31438544511913
2015-05-07 18:52:39.024239,4,0.21877333190440545,4.31438544511913
2015-05-07 18:52:39.024239,3,0.21877333190440545,4.31438544511913
2015-05-08 15:28:20.560413,4,0.29210364573058045,4.606058124963565
2015-05-08 15:28:20.560413,2,0.29210364573058045,4.606058124963565
2015-05-08 15:28:20.560413,4,0.29210364573058045,4.606058124963565
2015-05-08 15:28:20.560413,4,0.29210364573058045,4.606058124963565
2015-05-08 15:41:15.725976,5,0.24313757794632895,4.468828014059593
2015-05-08 15:41:15.725976,2,0.24313757794632895,4.468828014059593
2015-05-08 15:41:15.725976,4,0.24313757794632895,4.468828014059593
2015-05-08 15:41:15.725976,4,0.24313757794632895,4.468828014059593
2015-05-08 15:53:57.501890,5,0.22167661855595672,4.372895658486387
2015-05-08 15:53:57.501890,4,0.22167661855595672,4.372895658486387
2015-05-08 15:53:57.501890,2,0.22167661855595672,4.372895658486387
2015-05-08 15:53:57.501890,4,0.22167661855595672,4.372895658486387
2015-05-08 16:08:10.914470,4,0.1989576572189586,4.287726018378544
2015-05-08 16:08:10.914470,4,0.1989576572189586,4.287726018378544
2015-05-08 16:08:10.914470,3,0.1989576572189586,4.287726018378544
2015-05-08 16:08:10.914470,4,0.1989576572189586,4.287726018378544
