time,jonathan,yvonne,charles,christina
2014-04-29 15:42:04,0,0,0,0
2014-04-29 15:42:05,0,0,0,0
2014-04-29 15:42:06,0,0,0,0
2014-04-29 15:42:07,0,0,0,0
2014-04-29 15:42:08,0,0,0,0
2014-04-29 15:42:09,0,0,0,0
2014-04-29 15:42:10,0,0,0,0
2014-04-29 15:42:11,0,0,0,0
2014-04-29 15:42:12,0,0,0,0
2014-04-29 15:42:13,0,0,0,0
2014-04-29 15:42:14,0,0,0,0
2014-04-29 15:42:15,0,0,0,0
2014-04-29 15:42:16,0,0,0,0
2014-04-29 15:42:17,0,0,0,0
2014-04-29 15:42:18,0,0,0,0
2014-04-29 15:42:19,0,0,0,0
2014-04-29 15:42:20,0,0,0,0
2014-04-29 15:42:21,0,0,0,0
2014-04-29 15:42:22,0,0,0,0
2014-04-29 15:42:23,0,0,0,0
2014-04-29 15:42:24,0,0,0,0
2014-04-29 15:42:25,0,0,0,0
2014-04-29 15:42:26,0,0,0,0
2014-04-29 15:42:27,0,0,0,0
2014-04-29 15:42:28,0,0,0,0
2014-04-29 15:42:29,0,0,0,0
2014-04-29 15:42:30,0,0,0,0
2014-04-29 15:42:31,0,0,0,0
2014-04-29 15:42:32,0,2,0,0
2014-04-29 15:42:33,0,2,0,0
2014-04-29 15:42:34,0,8,0,0
2014-04-29 15:42:35,0,8,0,0
2014-04-29 15:42:36,0,8,0,0
2014-04-29 15:42:37,0,8,0,0
2014-04-29 15:42:38,0,2,0,0
2014-04-29 15:42:39,0,2,0,0
2014-04-29 15:42:40,0,2,0,0
2014-04-29 15:42:41,0,0,0,0
2014-04-29 15:42:42,0,0,0,0
2014-04-29 15:42:43,0,0,0,0
2014-04-29 15:42:44,0,2,0,0
2014-04-29 15:42:45,0,2,0,0
2014-04-29 15:42:46,0,8,0,0
2014-04-29 15:42:47,0,8,6,0
2014-04-29 15:42:48,0,8,6,0
2014-04-29 15:42:49,0,4,6,0
2014-04-29 15:42:50,0,7,2,0
2014-04-29 15:42:51,0,7,2,0
2014-04-29 15:42:52,0,4,2,0
2014-04-29 15:42:53,0,8,8,0
2014-04-29 15:42:54,2,3,8,0
2014-04-29 15:42:55,2,3,4,0
2014-04-29 15:42:56,2,8,8,0
2014-04-29 15:42:57,3,2,4,0
2014-04-29 15:42:58,1,2,3,0
2014-04-29 15:42:59,1,2,3,0
2014-04-29 15:43:00,1,2,3,0
2014-04-29 15:43:01,1,3,3,0
2014-04-29 15:43:02,1,1,3,0
2014-04-29 15:43:03,1,1,3,0
2014-04-29 15:43:04,1,1,4,0
2014-04-29 15:43:05,3,1,4,0
2014-04-29 15:43:06,3,3,4,0
2014-04-29 15:43:07,3,5,4,0
2014-04-29 15:43:08,3,5,4,0
2014-04-29 15:43:09,1,5,3,0
2014-04-29 15:43:10,1,3,3,0
2014-04-29 15:43:11,1,3,3,0
2014-04-29 15:43:12,1,3,3,0
2014-04-29 15:43:13,1,3,3,0
2014-04-29 15:43:14,1,1,3,0
2014-04-29 15:43:15,2,3,8,0
2014-04-29 15:43:16,2,8,3,0
2014-04-29 15:43:17,2,3,3,0
2014-04-29 15:43:18,2,3,3,0
2014-04-29 15:43:19,2,3,3,0
2014-04-29 15:43:20,2,4,3,0
2014-04-29 15:43:21,2,4,3,0
2014-04-29 15:43:22,2,4,1,0
2014-04-29 15:43:23,0,4,3,0
2014-04-29 15:43:24,0,4,3,0
2014-04-29 15:43:25,0,3,1,0
2014-04-29 15:43:26,2,3,1,0
2014-04-29 15:43:27,2,3,1,0
2014-04-29 15:43:28,1,3,3,0
2014-04-29 15:43:29,1,3,3,0
2014-04-29 15:43:30,1,4,1,0
2014-04-29 15:43:31,3,4,1,0
2014-04-29 15:43:32,3,4,3,0
2014-04-29 15:43:33,3,4,3,0
2014-04-29 15:43:34,3,4,3,0
2014-04-29 15:43:35,4,4,8,0
2014-04-29 15:43:36,2,4,2,0
2014-04-29 15:43:37,2,4,2,0
2014-04-29 15:43:38,2,4,2,0
2014-04-29 15:43:39,3,2,2,0
2014-04-29 15:43:40,3,2,2,0
2014-04-29 15:43:41,4,2,2,0
2014-04-29 15:43:42,4,3,3,0
2014-04-29 15:43:43,4,3,3,0
2014-04-29 15:43:44,4,4,3,0
2014-04-29 15:43:45,4,4,3,0
2014-04-29 15:43:46,4,4,3,0
2014-04-29 15:43:47,4,4,2,0
2014-04-29 15:43:48,4,3,2,0
2014-04-29 15:43:49,4,3,2,0
2014-04-29 15:43:50,4,3,2,0
2014-04-29 15:43:51,3,3,2,0
2014-04-29 15:43:52,3,3,6,0
2014-04-29 15:43:53,0,3,0,0
2014-04-29 15:43:54,0,3,0,0
2014-04-29 15:43:55,0,3,0,0
2014-04-29 15:43:56,0,3,0,0
2014-04-29 15:43:57,0,3,0,0
2014-04-29 15:43:58,0,3,0,0
2014-04-29 15:43:59,0,3,0,0
2014-04-29 15:44:00,0,3,2,0
2014-04-29 15:44:01,0,2,2,0
2014-04-29 15:44:02,0,2,2,0
2014-04-29 15:44:03,0,2,2,0
2014-04-29 15:44:04,0,2,2,0
2014-04-29 15:44:05,0,2,2,0
2014-04-29 15:44:06,0,2,2,0
2014-04-29 15:44:07,0,3,2,0
2014-04-29 15:44:08,0,4,2,0
2014-04-29 15:44:09,0,4,2,0
2014-04-29 15:44:10,0,3,2,0
2014-04-29 15:44:11,0,3,2,0
2014-04-29 15:44:12,0,2,2,0
2014-04-29 15:44:13,0,2,2,0
2014-04-29 15:44:14,0,2,2,0
2014-04-29 15:44:15,0,2,2,0
2014-04-29 15:44:16,0,2,0,0
2014-04-29 15:44:17,0,2,0,0
2014-04-29 15:44:18,0,2,0,0
2014-04-29 15:44:19,0,2,0,0
2014-04-29 15:44:20,0,2,0,0
2014-04-29 15:44:21,0,4,0,0
2014-04-29 15:44:22,0,3,0,0
2014-04-29 15:44:23,0,3,0,0
2014-04-29 15:44:24,0,3,0,0
2014-04-29 15:44:25,0,4,0,0
2014-04-29 15:44:26,0,2,0,0
2014-04-29 15:44:27,0,0,0,0
2014-04-29 15:44:28,0,0,0,0
2014-04-29 15:44:29,0,0,0,0
2014-04-29 15:44:30,0,0,0,0
2014-04-29 15:44:31,0,0,0,0
2014-04-29 15:44:32,0,0,0,0
2014-04-29 15:44:33,0,0,0,0
2014-04-29 15:44:34,0,0,2,0
2014-04-29 15:44:35,0,0,2,0
2014-04-29 15:44:36,0,0,2,0
2014-04-29 15:44:37,0,0,2,0
2014-04-29 15:44:38,0,0,2,0
2014-04-29 15:44:39,0,0,2,0
2014-04-29 15:44:40,0,0,2,0
2014-04-29 15:44:41,0,0,2,0
2014-04-29 15:44:42,0,0,2,0
2014-04-29 15:44:43,0,0,2,0
2014-04-29 15:44:44,0,0,0,0
2014-04-29 15:44:45,0,0,2,0
2014-04-29 15:44:46,0,0,2,0
2014-04-29 15:44:47,0,0,8,0
2014-04-29 15:44:48,0,0,8,0
2014-04-29 15:44:49,0,0,8,0
2014-04-29 15:44:50,0,0,8,0
2014-04-29 15:44:51,0,0,3,0
2014-04-29 15:44:52,0,0,2,0
2014-04-29 15:44:53,0,0,2,0
2014-04-29 15:44:54,0,0,2,0
2014-04-29 15:44:55,0,0,2,0
2014-04-29 15:44:56,0,0,2,0
2014-04-29 15:44:57,0,0,2,0
2014-04-29 15:44:58,0,0,2,0
2014-04-29 15:44:59,0,0,2,0
2014-04-29 15:45:00,0,0,2,0
2014-04-29 15:45:01,0,0,2,0
2014-04-29 15:45:02,0,0,2,0
2014-04-29 15:45:03,0,0,2,0
2014-04-29 15:45:04,0,0,2,0
2014-04-29 15:45:05,0,0,2,0
2014-04-29 15:45:06,0,0,2,0
2014-04-29 15:45:07,0,0,2,0
2014-04-29 15:45:08,0,0,2,0
2014-04-29 15:45:09,0,0,2,0
2014-04-29 15:45:10,0,0,2,0
2014-04-29 15:45:11,0,0,2,0
2014-04-29 15:45:12,0,0,0,0
2014-04-29 15:45:13,0,0,0,0
2014-04-29 15:45:14,0,0,0,0
2014-04-29 15:45:15,0,0,0,0
2014-04-29 15:45:16,0,0,0,0
2014-04-29 15:45:17,0,0,0,0
2014-04-29 15:45:18,0,0,0,0
2014-04-29 15:45:19,0,0,0,0
2014-04-29 15:45:20,0,0,0,0
2014-04-29 15:45:21,0,0,0,0
2014-04-29 15:45:22,0,0,0,0
2014-04-29 15:45:23,0,0,0,0
2014-04-29 15:45:24,0,0,0,0
2014-04-29 15:45:25,0,0,0,0
2014-04-29 15:45:26,0,0,0,0
2014-04-29 15:45:27,0,0,0,0
2014-04-29 15:45:28,0,0,0,0
2014-04-29 15:45:29,0,0,0,0
2014-04-29 15:45:30,0,0,0,0
2014-04-29 15:45:31,0,0,0,0
2014-04-29 15:45:32,0,0,0,0
2014-04-29 15:45:33,0,0,0,0
2014-04-29 15:45:34,0,0,0,0
2014-04-29 15:45:35,0,0,0,0
2014-04-29 15:45:36,0,0,0,0
2014-04-29 15:45:37,0,0,0,0
2014-04-29 15:45:38,0,0,0,0
2014-04-29 15:45:39,0,0,0,0
2014-04-29 15:45:40,0,0,0,0
2014-04-29 15:45:41,0,0,0,0
2014-04-29 15:45:42,0,0,0,0
2014-04-29 15:45:43,0,0,0,0
2014-04-29 15:45:44,0,0,0,0
2014-04-29 15:45:45,0,0,0,0
2014-04-29 15:45:46,0,0,0,0
2014-04-29 15:45:47,0,0,0,0
2014-04-29 15:45:48,0,0,0,0
2014-04-29 15:45:49,0,0,0,0
2014-04-29 15:45:50,0,2,0,0
2014-04-29 15:45:51,0,2,0,0
2014-04-29 15:45:52,0,2,0,0
2014-04-29 15:45:53,0,3,0,0
2014-04-29 15:45:54,0,4,2,0
2014-04-29 15:45:55,0,4,2,0
2014-04-29 15:45:56,0,4,2,0
2014-04-29 15:45:57,0,4,2,0
2014-04-29 15:45:58,0,4,2,0
2014-04-29 15:45:59,0,4,2,0
2014-04-29 15:46:00,0,3,0,0
2014-04-29 15:46:01,0,3,0,0
2014-04-29 15:46:02,0,2,0,0
2014-04-29 15:46:03,0,0,0,0
2014-04-29 15:46:04,0,0,0,0
2014-04-29 15:46:05,0,0,0,0
2014-04-29 15:46:06,0,0,0,0
2014-04-29 15:46:07,0,0,0,0
2014-04-29 15:46:08,0,0,0,0
2014-04-29 15:46:09,0,0,2,0
2014-04-29 15:46:10,0,0,2,0
2014-04-29 15:46:11,0,0,2,0
2014-04-29 15:46:12,0,0,2,0
2014-04-29 15:46:13,0,0,2,0
2014-04-29 15:46:14,0,0,2,0
2014-04-29 15:46:15,0,0,0,0
2014-04-29 15:46:16,0,0,0,0
2014-04-29 15:46:17,0,0,0,0
2014-04-29 15:46:18,0,0,0,0
2014-04-29 15:46:19,0,0,0,0
2014-04-29 15:46:20,0,0,0,0
2014-04-29 15:46:21,0,0,0,0
2014-04-29 15:46:22,0,0,2,0
2014-04-29 15:46:23,0,0,2,0
2014-04-29 15:46:24,0,0,2,0
2014-04-29 15:46:25,0,0,4,0
2014-04-29 15:46:26,0,0,4,0
2014-04-29 15:46:27,0,0,8,0
2014-04-29 15:46:28,0,2,8,0
2014-04-29 15:46:29,0,2,3,0
2014-04-29 15:46:30,0,3,3,0
2014-04-29 15:46:31,0,3,3,0
2014-04-29 15:46:32,0,3,3,0
2014-04-29 15:46:33,0,2,3,0
2014-04-29 15:46:34,0,2,4,0
2014-04-29 15:46:35,0,0,7,0
2014-04-29 15:46:36,0,0,8,0
2014-04-29 15:46:37,0,0,8,0
2014-04-29 15:46:38,0,0,2,0
2014-04-29 15:46:39,0,0,2,0
2014-04-29 15:46:40,0,0,2,0
2014-04-29 15:46:41,0,0,2,0
2014-04-29 15:46:42,0,0,0,0
2014-04-29 15:46:43,0,0,0,0
2014-04-29 15:46:44,0,0,0,0
2014-04-29 15:46:45,0,0,2,0
2014-04-29 15:46:46,0,0,2,0
2014-04-29 15:46:47,0,2,2,0
2014-04-29 15:46:48,0,2,2,0
2014-04-29 15:46:49,0,2,2,0
2014-04-29 15:46:50,0,2,2,0
2014-04-29 15:46:51,0,2,0,0
2014-04-29 15:46:52,0,0,2,0
2014-04-29 15:46:53,0,0,3,0
2014-04-29 15:46:54,0,0,4,0
2014-04-29 15:46:55,0,2,4,0
2014-04-29 15:46:56,0,2,4,0
2014-04-29 15:46:57,0,2,7,0
2014-04-29 15:46:58,0,1,4,0
2014-04-29 15:46:59,0,1,3,0
2014-04-29 15:47:00,0,1,3,0
2014-04-29 15:47:01,0,1,3,0
2014-04-29 15:47:02,0,1,3,0
2014-04-29 15:47:03,0,1,3,0
2014-04-29 15:47:04,0,1,4,0
2014-04-29 15:47:05,0,1,4,0
2014-04-29 15:47:06,0,1,4,0
2014-04-29 15:47:07,0,1,4,0
2014-04-29 15:47:08,0,1,4,0
2014-04-29 15:47:09,0,1,4,0
2014-04-29 15:47:10,0,1,4,0
2014-04-29 15:47:11,0,1,4,0
2014-04-29 15:47:12,0,1,4,0
2014-04-29 15:47:13,0,1,4,0
2014-04-29 15:47:14,0,1,8,0
2014-04-29 15:47:15,0,1,8,0
2014-04-29 15:47:16,0,1,8,0
2014-04-29 15:47:17,0,1,2,0
2014-04-29 15:47:18,0,1,2,0
2014-04-29 15:47:19,0,1,2,0
2014-04-29 15:47:20,0,1,8,0
2014-04-29 15:47:21,0,1,2,0
2014-04-29 15:47:22,0,1,2,0
2014-04-29 15:47:23,0,2,2,0
2014-04-29 15:47:24,0,1,2,0
2014-04-29 15:47:25,0,1,2,0
2014-04-29 15:47:26,0,1,2,0
2014-04-29 15:47:27,0,1,2,0
2014-04-29 15:47:28,0,1,8,0
2014-04-29 15:47:29,0,1,8,0
2014-04-29 15:47:30,0,1,8,0
2014-04-29 15:47:31,0,1,8,0
2014-04-29 15:47:32,0,1,8,0
2014-04-29 15:47:33,0,1,4,0
2014-04-29 15:47:34,0,1,3,0
2014-04-29 15:47:35,0,1,3,0
2014-04-29 15:47:36,0,1,1,0
2014-04-29 15:47:37,0,3,1,0
2014-04-29 15:47:38,0,3,1,0
2014-04-29 15:47:39,0,7,1,0
2014-04-29 15:47:40,0,7,1,0
2014-04-29 15:47:41,0,7,1,0
2014-04-29 15:47:42,0,7,1,0
2014-04-29 15:47:43,0,7,1,0
2014-04-29 15:47:44,0,4,3,0
2014-04-29 15:47:45,0,4,3,0
2014-04-29 15:47:46,0,4,2,0
2014-04-29 15:47:47,0,0,2,0
2014-04-29 15:47:48,0,0,2,0
2014-04-29 15:47:49,0,0,2,0
2014-04-29 15:47:50,0,0,3,0
2014-04-29 15:47:51,0,0,3,0
2014-04-29 15:47:52,0,0,3,0
2014-04-29 15:47:53,0,2,3,0
2014-04-29 15:47:54,0,2,3,0
2014-04-29 15:47:55,0,3,4,0
2014-04-29 15:47:56,0,4,2,0
2014-04-29 15:47:57,0,4,2,0
2014-04-29 15:47:58,0,7,2,0
2014-04-29 15:47:59,0,7,2,0
2014-04-29 15:48:00,0,7,2,0
2014-04-29 15:48:01,0,4,2,0
2014-04-29 15:48:02,0,4,2,0
2014-04-29 15:48:03,0,4,2,0
2014-04-29 15:48:04,0,4,2,0
2014-04-29 15:48:05,0,4,2,0
2014-04-29 15:48:06,0,0,2,0
2014-04-29 15:48:07,0,0,2,0
2014-04-29 15:48:08,0,0,0,0
2014-04-29 15:48:09,0,0,0,0
2014-04-29 15:48:10,0,0,0,0
2014-04-29 15:48:11,0,0,0,0
2014-04-29 15:48:12,0,0,0,0
2014-04-29 15:48:13,0,0,0,0
2014-04-29 15:48:14,0,0,0,0
2014-04-29 15:48:15,0,0,0,0
2014-04-29 15:48:16,0,0,0,0
2014-04-29 15:48:17,0,0,0,0
2014-04-29 15:48:18,0,0,0,0
2014-04-29 15:48:19,0,2,0,0
2014-04-29 15:48:20,0,4,0,0
2014-04-29 15:48:21,0,4,0,0
2014-04-29 15:48:22,0,4,0,0
2014-04-29 15:48:23,0,3,0,0
2014-04-29 15:48:24,0,3,0,0
2014-04-29 15:48:25,0,3,0,0
2014-04-29 15:48:26,0,3,0,0
2014-04-29 15:48:27,0,3,0,0
2014-04-29 15:48:28,0,3,0,0
2014-04-29 15:48:29,0,2,0,0
2014-04-29 15:48:30,0,0,0,0
2014-04-29 15:48:31,0,0,0,0
2014-04-29 15:48:32,0,0,0,0
2014-04-29 15:48:33,0,0,0,0
2014-04-29 15:48:34,0,0,0,0
2014-04-29 15:48:35,0,0,0,0
2014-04-29 15:48:36,0,0,0,0
2014-04-29 15:48:37,0,0,0,0
2014-04-29 15:48:38,0,0,0,0
2014-04-29 15:48:39,0,0,0,0
2014-04-29 15:48:40,0,0,0,0
2014-04-29 15:48:41,0,0,0,0
2014-04-29 15:48:42,0,0,0,0
2014-04-29 15:48:43,0,0,0,0
2014-04-29 15:48:44,0,0,0,0
2014-04-29 15:48:45,0,0,0,0
2014-04-29 15:48:46,0,0,0,0
2014-04-29 15:48:47,0,0,0,0
2014-04-29 15:48:48,0,0,0,0
2014-04-29 15:48:49,0,0,0,0
2014-04-29 15:48:50,0,0,0,0
2014-04-29 15:48:51,0,0,0,0
2014-04-29 15:48:52,0,0,0,0
2014-04-29 15:48:53,0,0,0,0
2014-04-29 15:48:54,0,0,0,0
2014-04-29 15:48:55,0,0,0,0
2014-04-29 15:48:56,0,0,0,0
2014-04-29 15:48:57,0,0,0,0
2014-04-29 15:48:58,0,0,0,0
2014-04-29 15:48:59,0,0,0,0
2014-04-29 15:49:00,0,0,0,0
2014-04-29 15:49:01,0,0,0,0
2014-04-29 15:49:02,0,0,0,0
2014-04-29 15:49:03,0,0,0,0
2014-04-29 15:49:04,0,0,0,0
2014-04-29 15:49:05,0,0,0,0
2014-04-29 15:49:06,0,0,0,0
2014-04-29 15:49:07,0,0,0,0
2014-04-29 15:49:08,0,0,0,0
2014-04-29 15:49:09,0,0,0,0
2014-04-29 15:49:10,0,0,0,0
2014-04-29 15:49:11,0,0,0,0
2014-04-29 15:49:12,0,0,0,0
2014-04-29 15:49:13,0,0,0,0
2014-04-29 15:49:14,0,0,0,0
2014-04-29 15:49:15,0,0,0,0
2014-04-29 15:49:16,0,0,0,0
2014-04-29 15:49:17,0,0,0,0
2014-04-29 15:49:18,0,0,0,0
2014-04-29 15:49:19,0,0,0,0
2014-04-29 15:49:20,0,0,0,0
2014-04-29 15:49:21,0,0,0,0
2014-04-29 15:49:22,0,0,0,0
2014-04-29 15:49:23,0,0,0,0
2014-04-29 15:49:24,0,0,0,0
2014-04-29 15:49:25,0,0,0,0
2014-04-29 15:49:26,0,0,0,0
2014-04-29 15:49:27,0,0,0,0
2014-04-29 15:49:28,0,0,0,0
2014-04-29 15:49:29,0,0,0,0
2014-04-29 15:49:30,0,0,0,0
2014-04-29 15:49:31,0,0,0,0
2014-04-29 15:49:32,0,0,0,0
2014-04-29 15:49:33,0,0,0,0
2014-04-29 15:49:34,0,0,0,0
2014-04-29 15:49:35,0,0,0,0
2014-04-29 15:49:36,2,0,0,0
2014-04-29 15:49:37,2,0,0,0
2014-04-29 15:49:38,2,0,0,0
2014-04-29 15:49:39,2,0,0,0
2014-04-29 15:49:40,2,0,0,0
2014-04-29 15:49:41,2,0,0,0
2014-04-29 15:49:42,2,0,0,0
2014-04-29 15:49:43,2,0,0,0
2014-04-29 15:49:44,2,0,0,0
2014-04-29 15:49:45,2,0,0,0
2014-04-29 15:49:46,0,0,0,0
2014-04-29 15:49:47,0,0,0,0
2014-04-29 15:49:48,0,0,0,0
2014-04-29 15:49:49,0,0,0,0
2014-04-29 15:49:50,0,0,0,0
2014-04-29 15:49:51,0,0,0,0
2014-04-29 15:49:52,0,0,0,0
2014-04-29 15:49:53,0,0,0,0
2014-04-29 15:49:54,0,0,0,0
2014-04-29 15:49:55,0,0,0,0
2014-04-29 15:49:56,0,0,0,0
2014-04-29 15:49:57,0,0,0,0
2014-04-29 15:49:58,0,0,0,0
2014-04-29 15:49:59,0,0,0,0
2014-04-29 15:50:00,0,0,0,0
2014-04-29 15:50:01,0,0,0,0
2014-04-29 15:50:02,0,0,0,0
2014-04-29 15:50:03,0,0,0,0
2014-04-29 15:50:04,0,0,0,0
2014-04-29 15:50:05,0,0,0,0
2014-04-29 15:50:06,0,0,0,0
2014-04-29 15:50:07,0,0,0,0
2014-04-29 15:50:08,0,0,0,0
2014-04-29 15:50:09,0,0,0,0
2014-04-29 15:50:10,0,0,0,0
2014-04-29 15:50:11,2,0,0,0
2014-04-29 15:50:12,2,0,0,0
2014-04-29 15:50:13,2,2,0,0
2014-04-29 15:50:14,2,4,0,0
2014-04-29 15:50:15,4,4,0,0
2014-04-29 15:50:16,4,4,3,0
2014-04-29 15:50:17,4,4,4,0
2014-04-29 15:50:18,4,4,4,0
2014-04-29 15:50:19,4,4,4,0
2014-04-29 15:50:20,2,3,4,0
2014-04-29 15:50:21,2,4,4,0
2014-04-29 15:50:22,0,3,4,0
2014-04-29 15:50:23,3,3,4,0
2014-04-29 15:50:24,3,1,4,0
2014-04-29 15:50:25,3,1,4,0
2014-04-29 15:50:26,3,1,4,0
2014-04-29 15:50:27,4,1,4,0
2014-04-29 15:50:28,3,1,4,0
2014-04-29 15:50:29,3,3,4,0
2014-04-29 15:50:30,4,3,8,0
2014-04-29 15:50:31,4,3,8,0
2014-04-29 15:50:32,4,3,8,0
2014-04-29 15:50:33,4,2,4,0
2014-04-29 15:50:34,4,2,2,0
2014-04-29 15:50:35,3,2,0,0
2014-04-29 15:50:36,3,2,0,2
2014-04-29 15:50:37,2,2,0,2
2014-04-29 15:50:38,2,2,0,2
2014-04-29 15:50:39,2,2,0,2
2014-04-29 15:50:40,2,2,0,2
2014-04-29 15:50:41,2,2,0,0
2014-04-29 15:50:42,2,2,2,0
2014-04-29 15:50:43,2,2,2,0
2014-04-29 15:50:44,2,2,2,0
2014-04-29 15:50:45,2,2,2,0
2014-04-29 15:50:46,2,2,2,0
2014-04-29 15:50:47,2,2,2,0
2014-04-29 15:50:48,2,2,2,0
2014-04-29 15:50:49,2,2,2,0
2014-04-29 15:50:50,2,2,2,0
2014-04-29 15:50:51,2,2,2,0
2014-04-29 15:50:52,2,2,2,0
2014-04-29 15:50:53,2,2,2,0
2014-04-29 15:50:54,2,2,0,0
2014-04-29 15:50:55,2,2,0,0
2014-04-29 15:50:56,2,2,0,0
2014-04-29 15:50:57,2,0,0,0
2014-04-29 15:50:58,2,0,0,0
2014-04-29 15:50:59,2,0,0,0
2014-04-29 15:51:00,2,0,0,0
2014-04-29 15:51:01,0,2,2,0
2014-04-29 15:51:02,0,2,2,0
2014-04-29 15:51:03,0,2,2,0
2014-04-29 15:51:04,0,2,2,0
2014-04-29 15:51:05,0,2,2,0
2014-04-29 15:51:06,0,0,0,0
