time,jonathan,christina,charles
2014-08-14 19:15:42,5,8,2
2014-08-14 19:15:43,5,8,0
2014-08-14 19:15:44,2,8,2
2014-08-14 19:15:45,4,8,5
2014-08-14 19:15:46,5,8,5
2014-08-14 19:15:47,5,8,5
2014-08-14 19:15:48,5,8,5
2014-08-14 19:15:49,5,8,5
2014-08-14 19:15:50,5,8,5
2014-08-14 19:15:51,5,8,5
2014-08-14 19:15:52,5,8,5
2014-08-14 19:15:53,5,8,7
2014-08-14 19:15:54,5,8,5
2014-08-14 19:15:55,8,8,3
2014-08-14 19:15:56,5,8,3
2014-08-14 19:15:57,7,8,3
2014-08-14 19:15:58,7,8,5
2014-08-14 19:15:59,5,8,5
2014-08-14 19:16:00,7,8,5
2014-08-14 19:16:01,2,8,2
2014-08-14 19:16:02,2,8,0
2014-08-14 19:16:03,4,8,0
2014-08-14 19:16:04,4,8,0
2014-08-14 19:16:05,3,4,0
2014-08-14 19:16:06,3,8,0
2014-08-14 19:16:07,3,3,0
2014-08-14 19:16:08,3,3,0
2014-08-14 19:16:09,3,3,0
2014-08-14 19:16:10,3,3,0
2014-08-14 19:16:11,8,3,0
2014-08-14 19:16:12,2,4,2
2014-08-14 19:16:13,0,4,2
2014-08-14 19:16:14,0,2,2
2014-08-14 19:16:15,0,2,2
2014-08-14 19:16:16,0,0,2
2014-08-14 19:16:17,0,0,2
2014-08-14 19:16:18,0,0,2
2014-08-14 19:16:19,0,0,2
2014-08-14 19:16:20,0,0,2
2014-08-14 19:16:21,5,0,2
2014-08-14 19:16:22,5,2,2
2014-08-14 19:16:23,5,2,0
2014-08-14 19:16:24,5,2,0
2014-08-14 19:16:25,5,2,0
2014-08-14 19:16:26,5,2,2
2014-08-14 19:16:27,2,2,2
2014-08-14 19:16:28,2,2,2
2014-08-14 19:16:29,2,2,2
2014-08-14 19:16:30,2,2,2
2014-08-14 19:16:31,2,2,2
2014-08-14 19:16:32,2,2,0
2014-08-14 19:16:33,2,2,0
2014-08-14 19:16:34,2,2,0
2014-08-14 19:16:35,2,2,0
2014-08-14 19:16:36,2,2,0
2014-08-14 19:16:37,2,2,0
2014-08-14 19:16:38,2,2,2
2014-08-14 19:16:39,2,2,8
2014-08-14 19:16:40,2,2,1
2014-08-14 19:16:41,2,2,1
2014-08-14 19:16:42,2,2,1
2014-08-14 19:16:43,0,2,8
2014-08-14 19:16:44,0,2,2
2014-08-14 19:16:45,2,2,2
2014-08-14 19:16:46,2,2,3
2014-08-14 19:16:47,2,2,3
2014-08-14 19:16:48,2,2,3
2014-08-14 19:16:49,2,2,3
2014-08-14 19:16:50,2,2,3
2014-08-14 19:16:51,2,2,3
2014-08-14 19:16:52,2,2,3
2014-08-14 19:16:53,2,2,3
2014-08-14 19:16:54,2,2,8
2014-08-14 19:16:55,2,2,8
2014-08-14 19:16:56,2,1,2
2014-08-14 19:16:57,2,0,8
2014-08-14 19:16:58,2,0,3
2014-08-14 19:16:59,0,0,3
2014-08-14 19:17:00,0,2,3
2014-08-14 19:17:01,2,2,3
2014-08-14 19:17:02,2,2,3
2014-08-14 19:17:03,2,2,8
2014-08-14 19:17:04,2,2,8
2014-08-14 19:17:05,2,2,8
2014-08-14 19:17:06,2,2,8
2014-08-14 19:17:07,2,2,8
2014-08-14 19:17:08,2,2,0
2014-08-14 19:17:09,2,2,0
2014-08-14 19:17:10,2,2,0
2014-08-14 19:17:11,2,2,0
2014-08-14 19:17:12,2,2,0
2014-08-14 19:17:13,2,2,0
2014-08-14 19:17:14,2,2,0
2014-08-14 19:17:15,2,2,0
2014-08-14 19:17:16,8,2,0
2014-08-14 19:17:17,8,2,0
2014-08-14 19:17:18,8,2,0
2014-08-14 19:17:19,8,2,0
2014-08-14 19:17:20,1,2,0
2014-08-14 19:17:21,1,2,0
2014-08-14 19:17:22,2,2,0
2014-08-14 19:17:23,2,2,0
2014-08-14 19:17:24,2,2,0
2014-08-14 19:17:25,2,2,0
2014-08-14 19:17:26,2,2,0
2014-08-14 19:17:27,2,2,0
2014-08-14 19:17:28,2,2,0
2014-08-14 19:17:29,2,2,0
2014-08-14 19:17:30,0,2,0
2014-08-14 19:17:31,0,2,0
2014-08-14 19:17:32,0,2,0
2014-08-14 19:17:33,0,2,0
2014-08-14 19:17:34,0,2,0
2014-08-14 19:17:35,0,2,0
2014-08-14 19:17:36,0,0,0
2014-08-14 19:17:37,0,0,0
2014-08-14 19:17:38,0,0,0
2014-08-14 19:17:39,0,0,0
2014-08-14 19:17:40,2,0,0
2014-08-14 19:17:41,2,0,0
2014-08-14 19:17:42,2,0,0
2014-08-14 19:17:43,2,0,0
2014-08-14 19:17:44,2,0,0
2014-08-14 19:17:45,2,0,0
2014-08-14 19:17:46,2,0,0
2014-08-14 19:17:47,2,0,0
2014-08-14 19:17:48,2,0,0
2014-08-14 19:17:49,2,0,0
2014-08-14 19:17:50,2,0,0
2014-08-14 19:17:51,2,0,0
2014-08-14 19:17:52,2,0,0
2014-08-14 19:17:53,2,0,0
2014-08-14 19:17:54,2,0,0
2014-08-14 19:17:55,2,2,0
2014-08-14 19:17:56,2,2,0
2014-08-14 19:17:57,2,2,0
2014-08-14 19:17:58,2,2,0
2014-08-14 19:17:59,2,2,0
2014-08-14 19:18:00,2,2,2
2014-08-14 19:18:01,2,2,2
2014-08-14 19:18:02,2,0,2
2014-08-14 19:18:03,2,0,2
2014-08-14 19:18:04,2,0,1
2014-08-14 19:18:05,2,0,1
2014-08-14 19:18:06,2,0,2
2014-08-14 19:18:07,2,0,2
2014-08-14 19:18:08,2,0,2
2014-08-14 19:18:09,2,2,0
2014-08-14 19:18:10,2,2,0
2014-08-14 19:18:11,2,2,0
2014-08-14 19:18:12,2,8,0
2014-08-14 19:18:13,2,8,0
2014-08-14 19:18:14,2,8,0
2014-08-14 19:18:15,2,2,0
2014-08-14 19:18:16,2,2,0
2014-08-14 19:18:17,2,0,0
2014-08-14 19:18:18,2,0,0
2014-08-14 19:18:19,2,0,0
2014-08-14 19:18:20,2,0,0
2014-08-14 19:18:21,2,0,0
2014-08-14 19:18:22,2,0,0
2014-08-14 19:18:23,2,0,0
2014-08-14 19:18:24,2,0,0
2014-08-14 19:18:25,2,0,0
2014-08-14 19:18:26,2,0,0
2014-08-14 19:18:27,2,0,0
2014-08-14 19:18:28,2,0,0
2014-08-14 19:18:29,4,0,0
2014-08-14 19:18:30,4,0,0
2014-08-14 19:18:31,2,0,0
2014-08-14 19:18:32,2,0,0
2014-08-14 19:18:33,2,0,0
2014-08-14 19:18:34,2,0,0
2014-08-14 19:18:35,3,0,0
2014-08-14 19:18:36,2,0,0
2014-08-14 19:18:37,2,0,0
2014-08-14 19:18:38,2,0,0
2014-08-14 19:18:39,2,0,0
2014-08-14 19:18:40,2,0,0
2014-08-14 19:18:41,2,0,0
2014-08-14 19:18:42,2,0,0
2014-08-14 19:18:43,2,0,0
2014-08-14 19:18:44,2,2,0
2014-08-14 19:18:45,2,2,0
2014-08-14 19:18:46,2,2,0
2014-08-14 19:18:47,2,2,0
2014-08-14 19:18:48,2,2,0
2014-08-14 19:18:49,2,2,0
2014-08-14 19:18:50,2,2,0
2014-08-14 19:18:51,2,0,0
2014-08-14 19:18:52,2,0,0
2014-08-14 19:18:53,2,0,0
2014-08-14 19:18:54,2,0,0
2014-08-14 19:18:55,2,0,0
2014-08-14 19:18:56,2,0,0
2014-08-14 19:18:57,2,0,0
2014-08-14 19:18:58,2,0,0
2014-08-14 19:18:59,2,0,0
2014-08-14 19:19:00,2,0,0
2014-08-14 19:19:01,2,0,0
2014-08-14 19:19:02,2,0,0
2014-08-14 19:19:03,2,0,0
2014-08-14 19:19:04,2,0,0
2014-08-14 19:19:05,2,0,0
2014-08-14 19:19:06,2,0,0
2014-08-14 19:19:07,2,0,0
2014-08-14 19:19:08,2,0,0
2014-08-14 19:19:09,2,0,0
2014-08-14 19:19:10,2,0,0
2014-08-14 19:19:11,2,0,0
2014-08-14 19:19:12,2,0,0
2014-08-14 19:19:13,2,0,0
2014-08-14 19:19:14,2,0,0
2014-08-14 19:19:15,2,0,0
2014-08-14 19:19:16,2,0,0
2014-08-14 19:19:17,2,0,0
2014-08-14 19:19:18,2,0,0
2014-08-14 19:19:19,2,0,0
2014-08-14 19:19:20,2,0,0
2014-08-14 19:19:21,2,0,0
2014-08-14 19:19:22,2,0,0
2014-08-14 19:19:23,2,2,0
2014-08-14 19:19:24,2,2,0
2014-08-14 19:19:25,2,2,0
2014-08-14 19:19:26,2,2,0
2014-08-14 19:19:27,2,2,0
2014-08-14 19:19:28,2,2,0
2014-08-14 19:19:29,2,2,0
2014-08-14 19:19:30,2,2,0
2014-08-14 19:19:31,2,2,0
2014-08-14 19:19:32,2,0,0
2014-08-14 19:19:33,2,0,0
2014-08-14 19:19:34,2,0,2
2014-08-14 19:19:35,2,0,2
2014-08-14 19:19:36,2,0,2
2014-08-14 19:19:37,2,0,2
2014-08-14 19:19:38,2,0,2
2014-08-14 19:19:39,2,0,2
2014-08-14 19:19:40,0,2,2
2014-08-14 19:19:41,0,2,2
2014-08-14 19:19:42,0,2,0
2014-08-14 19:19:43,2,2,0
2014-08-14 19:19:44,2,2,0
2014-08-14 19:19:45,2,2,0
2014-08-14 19:19:46,2,2,0
2014-08-14 19:19:47,2,2,0
2014-08-14 19:19:48,2,2,0
2014-08-14 19:19:49,2,2,0
2014-08-14 19:19:50,2,2,0
2014-08-14 19:19:51,2,2,0
2014-08-14 19:19:52,2,2,0
2014-08-14 19:19:53,2,2,0
2014-08-14 19:19:54,2,2,0
2014-08-14 19:19:55,2,2,0
2014-08-14 19:19:56,2,2,0
2014-08-14 19:19:57,2,2,0
2014-08-14 19:19:58,2,2,0
2014-08-14 19:19:59,2,2,0
2014-08-14 19:20:00,2,2,0
2014-08-14 19:20:01,2,2,0
2014-08-14 19:20:02,2,0,0
2014-08-14 19:20:03,2,0,0
2014-08-14 19:20:04,2,0,0
2014-08-14 19:20:05,0,0,0
2014-08-14 19:20:06,0,0,0
2014-08-14 19:20:07,0,0,0
2014-08-14 19:20:08,0,0,0
2014-08-14 19:20:09,0,0,0
2014-08-14 19:20:10,0,0,0
2014-08-14 19:20:11,0,0,0
2014-08-14 19:20:12,2,0,0
2014-08-14 19:20:13,2,2,0
2014-08-14 19:20:14,2,2,0
2014-08-14 19:20:15,2,2,0
2014-08-14 19:20:16,2,2,0
2014-08-14 19:20:17,2,2,0
2014-08-14 19:20:18,2,2,0
2014-08-14 19:20:19,2,2,0
2014-08-14 19:20:20,2,2,0
2014-08-14 19:20:21,2,2,0
2014-08-14 19:20:22,2,2,2
2014-08-14 19:20:23,2,2,2
2014-08-14 19:20:24,2,2,2
2014-08-14 19:20:25,2,2,2
2014-08-14 19:20:26,2,2,2
2014-08-14 19:20:27,2,2,2
2014-08-14 19:20:28,2,2,2
2014-08-14 19:20:29,2,2,0
2014-08-14 19:20:30,2,2,0
2014-08-14 19:20:31,2,2,0
2014-08-14 19:20:32,2,2,0
2014-08-14 19:20:33,2,1,0
2014-08-14 19:20:34,2,1,0
2014-08-14 19:20:35,2,2,0
2014-08-14 19:20:36,2,3,0
2014-08-14 19:20:37,2,3,0
2014-08-14 19:20:38,2,3,0
2014-08-14 19:20:39,2,1,0
2014-08-14 19:20:40,2,3,0
2014-08-14 19:20:41,2,3,0
2014-08-14 19:20:42,2,3,0
2014-08-14 19:20:43,2,3,0
2014-08-14 19:20:44,2,4,0
2014-08-14 19:20:45,2,2,0
2014-08-14 19:20:46,2,4,0
2014-08-14 19:20:47,2,4,0
2014-08-14 19:20:48,2,4,0
2014-08-14 19:20:49,2,3,0
2014-08-14 19:20:50,2,3,0
2014-08-14 19:20:51,2,3,0
2014-08-14 19:20:52,2,3,2
2014-08-14 19:20:53,2,2,4
2014-08-14 19:20:54,2,2,4
2014-08-14 19:20:55,2,2,4
2014-08-14 19:20:56,2,2,3
2014-08-14 19:20:57,2,2,3
2014-08-14 19:20:58,2,0,3
2014-08-14 19:20:59,2,0,3
2014-08-14 19:21:00,2,0,3
2014-08-14 19:21:01,2,0,1
2014-08-14 19:21:02,2,2,2
2014-08-14 19:21:03,2,2,2
2014-08-14 19:21:04,2,2,2
2014-08-14 19:21:05,0,2,0
2014-08-14 19:21:06,0,2,0
2014-08-14 19:21:07,0,2,0
2014-08-14 19:21:08,0,2,0
2014-08-14 19:21:09,0,2,0
2014-08-14 19:21:10,0,2,0
2014-08-14 19:21:11,0,8,0
2014-08-14 19:21:12,0,8,0
2014-08-14 19:21:13,0,8,0
2014-08-14 19:21:14,0,6,0
2014-08-14 19:21:15,0,6,0
2014-08-14 19:21:16,0,7,0
2014-08-14 19:21:17,2,2,0
2014-08-14 19:21:18,2,0,0
2014-08-14 19:21:19,2,0,0
2014-08-14 19:21:20,2,0,0
2014-08-14 19:21:21,2,0,0
2014-08-14 19:21:22,2,0,0
2014-08-14 19:21:23,2,0,0
2014-08-14 19:21:24,0,0,0
2014-08-14 19:21:25,0,0,0
2014-08-14 19:21:26,2,0,0
2014-08-14 19:21:27,2,0,0
2014-08-14 19:21:28,2,0,0
2014-08-14 19:21:29,2,0,0
2014-08-14 19:21:30,2,0,0
2014-08-14 19:21:31,2,0,0
2014-08-14 19:21:32,3,0,0
2014-08-14 19:21:33,3,0,0
2014-08-14 19:21:34,3,0,0
2014-08-14 19:21:35,3,0,0
2014-08-14 19:21:36,3,0,0
2014-08-14 19:21:37,3,0,0
2014-08-14 19:21:38,3,0,0
2014-08-14 19:21:39,3,0,0
2014-08-14 19:21:40,3,0,0
2014-08-14 19:21:41,3,0,0
2014-08-14 19:21:42,3,0,0
2014-08-14 19:21:43,3,0,0
2014-08-14 19:21:44,3,0,0
2014-08-14 19:21:45,3,0,0
2014-08-14 19:21:46,3,0,0
2014-08-14 19:21:47,3,0,0
2014-08-14 19:21:48,1,0,0
2014-08-14 19:21:49,1,0,0
2014-08-14 19:21:50,1,0,0
2014-08-14 19:21:51,1,0,0
2014-08-14 19:21:52,3,0,0
2014-08-14 19:21:53,3,0,0
2014-08-14 19:21:54,2,0,0
2014-08-14 19:21:55,2,0,0
2014-08-14 19:21:56,2,0,0
2014-08-14 19:21:57,3,0,0
2014-08-14 19:21:58,3,0,0
2014-08-14 19:21:59,3,0,0
2014-08-14 19:22:00,3,0,0
2014-08-14 19:22:01,3,0,0
2014-08-14 19:22:02,3,0,0
2014-08-14 19:22:03,2,0,0
2014-08-14 19:22:04,2,0,0
2014-08-14 19:22:05,2,0,0
2014-08-14 19:22:06,4,0,0
2014-08-14 19:22:07,3,0,0
2014-08-14 19:22:08,3,0,0
2014-08-14 19:22:09,3,0,0
2014-08-14 19:22:10,3,0,0
2014-08-14 19:22:11,3,0,0
2014-08-14 19:22:12,3,0,0
2014-08-14 19:22:13,3,0,0
2014-08-14 19:22:14,3,0,0
2014-08-14 19:22:15,3,0,0
2014-08-14 19:22:16,3,0,0
2014-08-14 19:22:17,3,0,0
2014-08-14 19:22:18,3,0,0
2014-08-14 19:22:19,1,0,0
2014-08-14 19:22:20,1,0,0
2014-08-14 19:22:21,1,0,0
2014-08-14 19:22:22,3,0,0
2014-08-14 19:22:23,3,0,0
2014-08-14 19:22:24,3,0,0
2014-08-14 19:22:25,3,0,0
2014-08-14 19:22:26,3,0,0
2014-08-14 19:22:27,3,0,0
2014-08-14 19:22:28,1,0,0
2014-08-14 19:22:29,1,0,0
2014-08-14 19:22:30,1,0,0
2014-08-14 19:22:31,1,0,0
2014-08-14 19:22:32,1,0,0
2014-08-14 19:22:33,1,0,0
2014-08-14 19:22:34,3,0,0
2014-08-14 19:22:35,3,0,0
2014-08-14 19:22:36,3,0,0
2014-08-14 19:22:37,1,0,0
2014-08-14 19:22:38,3,0,0
2014-08-14 19:22:39,3,0,0
2014-08-14 19:22:40,8,2,0
2014-08-14 19:22:41,5,8,0
2014-08-14 19:22:42,5,8,0
2014-08-14 19:22:43,5,8,0
2014-08-14 19:22:44,8,8,0
2014-08-14 19:22:45,8,8,0
2014-08-14 19:22:46,8,8,0
2014-08-14 19:22:47,8,0,0
2014-08-14 19:22:48,8,0,0
2014-08-14 19:22:49,8,0,0
2014-08-14 19:22:50,8,0,0
2014-08-14 19:22:51,8,0,0
2014-08-14 19:22:52,8,2,0
2014-08-14 19:22:53,8,4,0
2014-08-14 19:22:54,8,3,0
2014-08-14 19:22:55,8,3,0
2014-08-14 19:22:56,8,3,0
2014-08-14 19:22:57,8,4,0
2014-08-14 19:22:58,8,2,0
2014-08-14 19:22:59,8,0,0
2014-08-14 19:23:00,8,0,0
2014-08-14 19:23:01,3,0,0
2014-08-14 19:23:02,8,0,0
2014-08-14 19:23:03,8,0,0
2014-08-14 19:23:04,8,2,0
2014-08-14 19:23:05,8,7,0
2014-08-14 19:23:06,6,4,0
2014-08-14 19:23:07,5,8,0
2014-08-14 19:23:08,8,8,0
2014-08-14 19:23:09,8,8,0
2014-08-14 19:23:10,8,8,0
2014-08-14 19:23:11,8,3,0
2014-08-14 19:23:12,8,3,0
2014-08-14 19:23:13,8,3,0
2014-08-14 19:23:14,8,3,0
2014-08-14 19:23:15,8,4,2
2014-08-14 19:23:16,8,4,8
2014-08-14 19:23:17,8,2,4
2014-08-14 19:23:18,8,2,4
2014-08-14 19:23:19,8,0,3
2014-08-14 19:23:20,8,0,3
2014-08-14 19:23:21,8,0,3
2014-08-14 19:23:22,8,0,3
2014-08-14 19:23:23,8,0,3
2014-08-14 19:23:24,8,0,3
2014-08-14 19:23:25,3,0,3
2014-08-14 19:23:26,4,2,3
2014-08-14 19:23:27,4,2,3
2014-08-14 19:23:28,4,2,3
2014-08-14 19:23:29,3,2,3
2014-08-14 19:23:30,4,2,3
2014-08-14 19:23:31,4,0,2
2014-08-14 19:23:32,3,0,2
2014-08-14 19:23:33,3,0,0
2014-08-14 19:23:34,3,0,0
2014-08-14 19:23:35,3,0,0
2014-08-14 19:23:36,0,0,0
2014-08-14 19:23:37,0,0,0
2014-08-14 19:23:38,0,0,2
2014-08-14 19:23:39,0,0,2
2014-08-14 19:23:40,0,0,8
2014-08-14 19:23:41,0,0,3
2014-08-14 19:23:42,0,0,3
2014-08-14 19:23:43,0,0,3
2014-08-14 19:23:44,0,0,3
2014-08-14 19:23:45,0,0,3
