time,device_id,x_pos,y_pos,velocity
2014-04-28 16:33:13.538548,jonathan,860.5,119.5,0.0
2014-04-28 16:33:13.552082,jonathan,930.5,85.5,77.82030487060547
2014-04-28 16:33:13.552485,jonathan,943.5,80.0,14.115593910217285
2014-04-28 16:33:13.558408,jonathan,873.0,107.0,0.0
2014-04-28 16:33:13.572195,jonathan,945.5,79.0,2.2360680103302
2014-04-28 16:33:13.588805,jonathan,872.5,111.0,4.031128883361816
2014-04-28 16:33:13.621308,jonathan,874.0,111.5,1.5811388492584229
2014-04-28 16:33:13.865045,jonathan,961.5,80.5,0.0
2014-04-28 16:33:13.922394,jonathan,943.0,87.5,73.05477142333984
2014-04-28 16:33:13.922729,jonathan,960.5,80.0,1.1180340051651
2014-04-28 16:33:13.923357,jonathan,876.0,116.5,0.0
2014-04-28 16:33:13.923551,jonathan,959.0,82.0,0.0
2014-04-28 16:33:13.950837,jonathan,879.5,123.5,0.0
2014-04-28 16:33:13.967822,jonathan,964.5,85.5,0.0
2014-04-28 16:33:14.069514,jonathan,884.0,129.0,0.0
2014-04-28 16:33:14.120218,jonathan,884.0,130.5,1.5
2014-04-28 16:33:14.122009,jonathan,884.0,131.0,0.5
2014-04-28 16:33:14.324850,jonathan,964.0,93.5,0.0
2014-04-28 16:33:14.360808,jonathan,964.0,94.0,0.5
2014-04-28 16:33:14.361349,jonathan,964.0,94.5,0.5
2014-04-28 16:33:14.361762,jonathan,963.5,94.5,0.5
2014-04-28 16:33:14.364365,jonathan,880.5,135.0,0.0
2014-04-28 16:33:14.364946,jonathan,964.0,103.5,0.0
2014-04-28 16:33:14.393863,jonathan,879.0,136.0,0.0
2014-04-28 16:33:14.415739,jonathan,895.0,128.5,73.38937377929688
2014-04-28 16:33:14.434284,jonathan,877.5,136.0,1.5
2014-04-28 16:33:14.530270,jonathan,959.5,110.0,0.0
2014-04-28 16:33:14.678182,jonathan,898.0,125.0,0.0
2014-04-28 16:33:14.691543,jonathan,963.0,111.5,0.0
2014-04-28 16:33:14.951076,jonathan,893.0,131.0,0.0
2014-04-28 16:33:14.967317,jonathan,879.5,138.0,15.20690631866455
2014-04-28 16:33:14.967551,jonathan,875.0,140.0,4.924428939819336
2014-04-28 16:33:14.967692,jonathan,873.5,141.0,1.8027756214141848
2014-04-28 16:33:14.967839,jonathan,871.0,141.0,2.5
2014-04-28 16:33:14.967975,jonathan,936.0,115.5,69.82299041748047
2014-04-28 16:33:14.968109,jonathan,950.5,111.0,15.182226181030273
2014-04-28 16:33:14.968244,jonathan,955.5,110.5,5.024937629699707
2014-04-28 16:33:14.968376,jonathan,957.0,110.5,1.5
2014-04-28 16:33:14.968521,jonathan,957.5,110.0,0.7071067690849304
2014-04-28 16:33:14.968688,jonathan,871.5,151.5,0.0
2014-04-28 16:33:14.968846,jonathan,955.5,109.0,2.2360680103302
2014-04-28 16:33:14.969034,jonathan,872.0,149.0,2.549509763717652
2014-04-28 16:33:14.980800,jonathan,871.0,150.5,1.8027756214141848
2014-04-28 16:33:15.187883,jonathan,873.5,155.0,5.147815227508545
2014-04-28 16:33:15.351933,jonathan,874.0,157.5,2.549509763717652
2014-04-28 16:33:15.368663,jonathan,875.0,160.0,2.692582368850708
2014-04-28 16:33:15.368913,jonathan,876.0,161.5,1.8027756214141848
2014-04-28 16:33:15.369076,jonathan,877.0,163.5,2.2360680103302
2014-04-28 16:33:15.369256,jonathan,877.0,165.0,1.5
2014-04-28 16:33:15.369447,jonathan,877.5,166.0,1.1180340051651
2014-04-28 16:33:15.369603,jonathan,878.0,167.0,1.1180340051651
2014-04-28 16:33:15.369753,jonathan,878.5,167.5,0.7071067690849304
2014-04-28 16:33:15.369905,jonathan,879.0,168.0,0.7071067690849304
2014-04-28 16:33:15.370054,jonathan,879.5,168.0,0.5
2014-04-28 16:33:15.370205,jonathan,953.5,143.5,0.0
2014-04-28 16:33:15.370339,jonathan,879.5,167.5,0.5
2014-04-28 16:33:15.413153,jonathan,952.0,139.0,4.7434163093566895
