time,yvonne,christina,charles,jonathan
2014-07-19 13:46:39,3,6,1,1
2014-07-19 13:46:40,1,6,1,1
2014-07-19 13:46:41,1,4,1,1
2014-07-19 13:46:42,1,3,1,1
2014-07-19 13:46:43,1,3,1,1
2014-07-19 13:46:44,1,1,1,1
2014-07-19 13:46:45,2,1,1,1
2014-07-19 13:46:46,2,1,1,2
2014-07-19 13:46:47,2,1,1,2
2014-07-19 13:46:48,2,1,1,2
2014-07-19 13:46:49,1,1,1,2
2014-07-19 13:46:50,1,1,1,2
2014-07-19 13:46:51,1,1,1,2
2014-07-19 13:46:52,1,1,1,2
2014-07-19 13:46:53,1,1,1,2
2014-07-19 13:46:54,1,1,1,2
2014-07-19 13:46:55,1,3,1,1
2014-07-19 13:46:56,2,3,3,1
2014-07-19 13:46:57,1,3,3,1
2014-07-19 13:46:58,3,4,6,1
2014-07-19 13:46:59,3,6,6,1
2014-07-19 13:47:00,3,8,8,1
2014-07-19 13:47:01,3,6,6,1
2014-07-19 13:47:02,7,6,6,1
2014-07-19 13:47:03,6,6,6,1
2014-07-19 13:47:04,6,7,6,1
2014-07-19 13:47:05,6,7,6,1
2014-07-19 13:47:06,4,7,6,1
2014-07-19 13:47:07,4,7,8,1
2014-07-19 13:47:08,4,4,6,1
2014-07-19 13:47:09,0,3,7,1
2014-07-19 13:47:10,0,3,8,1
2014-07-19 13:47:11,0,3,7,1
2014-07-19 13:47:12,2,4,7,2
2014-07-19 13:47:13,1,4,7,2
2014-07-19 13:47:14,1,4,8,2
2014-07-19 13:47:15,1,4,7,2
2014-07-19 13:47:16,1,6,7,0
2014-07-19 13:47:17,1,6,8,0
2014-07-19 13:47:18,1,6,7,0
2014-07-19 13:47:19,1,4,7,0
2014-07-19 13:47:20,1,4,8,0
2014-07-19 13:47:21,1,4,7,2
2014-07-19 13:47:22,1,4,7,2
2014-07-19 13:47:23,1,3,7,2
2014-07-19 13:47:24,1,3,7,2
2014-07-19 13:47:25,1,3,7,2
2014-07-19 13:47:26,1,3,7,2
2014-07-19 13:47:27,1,3,7,0
2014-07-19 13:47:28,1,1,7,0
2014-07-19 13:47:29,1,1,7,0
2014-07-19 13:47:30,8,1,8,0
2014-07-19 13:47:31,1,1,7,0
2014-07-19 13:47:32,1,1,7,0
2014-07-19 13:47:33,1,1,7,0
2014-07-19 13:47:34,1,1,7,0
2014-07-19 13:47:35,1,1,7,0
2014-07-19 13:47:36,1,1,7,0
2014-07-19 13:47:37,1,1,8,0
2014-07-19 13:47:38,1,1,7,0
2014-07-19 13:47:39,1,1,7,0
2014-07-19 13:47:40,1,1,7,0
2014-07-19 13:47:41,1,1,7,4
2014-07-19 13:47:42,1,1,7,4
2014-07-19 13:47:43,1,1,7,4
2014-07-19 13:47:44,1,3,8,7
2014-07-19 13:47:45,1,3,1,7
2014-07-19 13:47:46,1,7,1,7
2014-07-19 13:47:47,1,8,1,8
2014-07-19 13:47:48,1,7,1,7
2014-07-19 13:47:49,3,7,1,7
2014-07-19 13:47:50,7,7,1,6
2014-07-19 13:47:51,7,7,1,6
2014-07-19 13:47:52,7,7,2,7
2014-07-19 13:47:53,4,7,0,7
2014-07-19 13:47:54,4,4,0,8
2014-07-19 13:47:55,3,4,0,6
2014-07-19 13:47:56,3,4,0,4
2014-07-19 13:47:57,3,0,0,4
2014-07-19 13:47:58,3,0,0,4
2014-07-19 13:47:59,3,0,0,3
2014-07-19 13:48:00,3,0,0,0
2014-07-19 13:48:01,4,0,0,0
2014-07-19 13:48:02,4,0,0,0
2014-07-19 13:48:03,0,0,0,0
2014-07-19 13:48:04,0,0,0,0
2014-07-19 13:48:05,0,0,0,0
2014-07-19 13:48:06,0,0,0,0
2014-07-19 13:48:07,0,0,0,0
2014-07-19 13:48:08,0,0,0,0
2014-07-19 13:48:09,0,0,0,0
2014-07-19 13:48:10,0,2,0,0
2014-07-19 13:48:11,0,2,0,0
2014-07-19 13:48:12,2,2,0,0
2014-07-19 13:48:13,2,2,0,0
2014-07-19 13:48:14,2,2,0,2
2014-07-19 13:48:15,2,0,0,2
2014-07-19 13:48:16,2,0,0,2
2014-07-19 13:48:17,0,0,0,2
2014-07-19 13:48:18,0,0,0,2
2014-07-19 13:48:19,0,2,0,0
2014-07-19 13:48:20,0,2,0,0
2014-07-19 13:48:21,0,2,0,0
2014-07-19 13:48:22,0,2,0,0
2014-07-19 13:48:23,0,2,0,0
2014-07-19 13:48:24,0,0,0,0
2014-07-19 13:48:25,0,0,0,0
2014-07-19 13:48:26,0,0,0,0
2014-07-19 13:48:27,0,0,0,0
2014-07-19 13:48:28,0,0,0,0
2014-07-19 13:48:29,0,0,0,0
2014-07-19 13:48:30,0,0,0,0
2014-07-19 13:48:31,0,0,0,0
2014-07-19 13:48:32,0,0,0,0
2014-07-19 13:48:33,0,0,0,0
2014-07-19 13:48:34,0,0,0,0
2014-07-19 13:48:35,0,0,0,0
2014-07-19 13:48:36,0,0,0,0
2014-07-19 13:48:37,0,0,0,0
2014-07-19 13:48:38,0,0,0,0
2014-07-19 13:48:39,0,0,0,0
2014-07-19 13:48:40,0,0,0,0
2014-07-19 13:48:41,0,0,0,0
2014-07-19 13:48:42,0,0,0,0
2014-07-19 13:48:43,0,0,0,0
2014-07-19 13:48:44,0,0,0,0
2014-07-19 13:48:45,0,0,0,0
2014-07-19 13:48:46,0,0,0,0
2014-07-19 13:48:47,0,0,0,0
2014-07-19 13:48:48,0,0,0,0
2014-07-19 13:48:49,2,2,0,0
2014-07-19 13:48:50,2,8,0,0
2014-07-19 13:48:51,2,7,0,1
2014-07-19 13:48:52,2,7,2,2
2014-07-19 13:48:53,2,7,7,2
2014-07-19 13:48:54,2,7,7,2
2014-07-19 13:48:55,2,6,7,2
2014-07-19 13:48:56,2,6,7,2
2014-07-19 13:48:57,2,6,7,2
2014-07-19 13:48:58,2,6,7,2
2014-07-19 13:48:59,8,6,8,2
2014-07-19 13:49:00,8,6,7,2
2014-07-19 13:49:01,8,7,7,1
2014-07-19 13:49:02,7,7,7,1
2014-07-19 13:49:03,7,7,7,1
2014-07-19 13:49:04,8,7,8,1
2014-07-19 13:49:05,7,7,7,0
2014-07-19 13:49:06,7,6,7,0
2014-07-19 13:49:07,8,8,8,0
2014-07-19 13:49:08,7,6,7,2
2014-07-19 13:49:09,7,6,7,2
2014-07-19 13:49:10,7,6,8,2
2014-07-19 13:49:11,7,7,8,2
2014-07-19 13:49:12,7,7,8,2
2014-07-19 13:49:13,7,7,8,2
2014-07-19 13:49:14,7,4,2,2
2014-07-19 13:49:15,7,4,2,2
2014-07-19 13:49:16,7,4,2,2
2014-07-19 13:49:17,7,4,2,2
2014-07-19 13:49:18,7,4,2,2
2014-07-19 13:49:19,7,4,2,2
2014-07-19 13:49:20,7,4,2,2
2014-07-19 13:49:21,7,4,2,2
2014-07-19 13:49:22,7,4,2,0
2014-07-19 13:49:23,7,6,4,2
2014-07-19 13:49:24,7,6,4,2
2014-07-19 13:49:25,7,6,4,2
2014-07-19 13:49:26,7,6,7,2
2014-07-19 13:49:27,7,7,8,2
2014-07-19 13:49:28,8,4,7,2
2014-07-19 13:49:29,7,4,7,2
2014-07-19 13:49:30,3,4,7,2
2014-07-19 13:49:31,3,6,7,2
2014-07-19 13:49:32,3,6,7,2
2014-07-19 13:49:33,1,6,4,2
2014-07-19 13:49:34,2,6,7,2
2014-07-19 13:49:35,2,6,7,2
2014-07-19 13:49:36,2,6,7,2
2014-07-19 13:49:37,1,4,7,2
2014-07-19 13:49:38,1,4,7,2
2014-07-19 13:49:39,1,4,7,2
2014-07-19 13:49:40,1,4,7,2
2014-07-19 13:49:41,1,2,7,2
2014-07-19 13:49:42,1,2,7,2
2014-07-19 13:49:43,1,2,7,2
2014-07-19 13:49:44,1,2,7,2
2014-07-19 13:49:45,1,2,7,3
2014-07-19 13:49:46,1,2,7,3
2014-07-19 13:49:47,1,2,7,3
2014-07-19 13:49:48,1,2,7,3
2014-07-19 13:49:49,1,2,7,3
2014-07-19 13:49:50,1,2,8,3
2014-07-19 13:49:51,1,2,3,2
2014-07-19 13:49:52,1,2,1,3
2014-07-19 13:49:53,1,2,1,1
2014-07-19 13:49:54,1,2,1,3
2014-07-19 13:49:55,1,2,1,3
2014-07-19 13:49:56,1,1,1,3
2014-07-19 13:49:57,1,1,1,3
2014-07-19 13:49:58,1,3,1,3
2014-07-19 13:49:59,1,3,1,1
2014-07-19 13:50:00,1,1,1,1
2014-07-19 13:50:01,1,1,1,1
2014-07-19 13:50:02,1,1,1,1
2014-07-19 13:50:03,1,3,1,1
2014-07-19 13:50:04,1,3,1,2
2014-07-19 13:50:05,1,8,1,3
2014-07-19 13:50:06,1,7,1,3
2014-07-19 13:50:07,1,7,1,2
2014-07-19 13:50:08,1,6,1,3
2014-07-19 13:50:09,1,6,3,3
2014-07-19 13:50:10,1,6,3,2
2014-07-19 13:50:11,1,4,3,2
2014-07-19 13:50:12,1,4,3,3
2014-07-19 13:50:13,1,4,3,3
2014-07-19 13:50:14,1,4,1,3
2014-07-19 13:50:15,1,6,1,3
2014-07-19 13:50:16,1,6,0,3
2014-07-19 13:50:17,1,6,0,4
2014-07-19 13:50:18,1,6,0,3
2014-07-19 13:50:19,1,6,0,3
2014-07-19 13:50:20,1,4,0,2
2014-07-19 13:50:21,0,0,0,0
2014-07-19 13:50:22,0,0,0,0
