time,christina,jonathan,charles
2014-08-11 20:31:44,2,1,3
2014-08-11 20:31:45,2,1,3
2014-08-11 20:31:46,2,1,3
2014-08-11 20:31:47,2,1,3
2014-08-11 20:31:48,3,1,3
2014-08-11 20:31:49,3,1,3
2014-08-11 20:31:50,3,1,3
2014-08-11 20:31:51,3,1,3
2014-08-11 20:31:52,3,1,3
2014-08-11 20:31:53,2,1,3
2014-08-11 20:31:54,2,1,3
2014-08-11 20:31:55,2,1,3
2014-08-11 20:31:56,2,1,3
2014-08-11 20:31:57,2,1,3
2014-08-11 20:31:58,2,1,3
2014-08-11 20:31:59,2,1,3
2014-08-11 20:32:00,2,1,3
2014-08-11 20:32:01,2,1,3
2014-08-11 20:32:02,2,1,3
2014-08-11 20:32:03,2,1,3
2014-08-11 20:32:04,2,1,3
2014-08-11 20:32:05,2,1,3
2014-08-11 20:32:06,2,1,3
2014-08-11 20:32:07,2,1,3
2014-08-11 20:32:08,3,1,3
2014-08-11 20:32:09,3,1,1
2014-08-11 20:32:10,3,1,1
2014-08-11 20:32:11,3,1,3
2014-08-11 20:32:12,3,1,2
2014-08-11 20:32:13,3,1,1
2014-08-11 20:32:14,3,1,1
2014-08-11 20:32:15,3,3,1
2014-08-11 20:32:16,3,3,1
2014-08-11 20:32:17,3,3,1
2014-08-11 20:32:18,3,3,1
2014-08-11 20:32:19,3,3,1
2014-08-11 20:32:20,3,1,1
2014-08-11 20:32:21,3,1,1
2014-08-11 20:32:22,3,3,1
2014-08-11 20:32:23,3,1,1
2014-08-11 20:32:24,3,1,3
2014-08-11 20:32:25,3,1,3
2014-08-11 20:32:26,3,1,3
2014-08-11 20:32:27,3,1,3
2014-08-11 20:32:28,3,1,3
2014-08-11 20:32:29,3,1,3
2014-08-11 20:32:30,3,3,1
2014-08-11 20:32:31,3,3,1
2014-08-11 20:32:32,3,3,1
2014-08-11 20:32:33,3,3,1
2014-08-11 20:32:34,3,3,1
2014-08-11 20:32:35,3,3,1
2014-08-11 20:32:36,3,3,3
2014-08-11 20:32:37,2,3,1
2014-08-11 20:32:38,2,3,1
2014-08-11 20:32:39,2,3,1
2014-08-11 20:32:40,2,3,1
2014-08-11 20:32:41,3,3,1
2014-08-11 20:32:42,3,3,1
2014-08-11 20:32:43,3,3,1
2014-08-11 20:32:44,3,3,1
2014-08-11 20:32:45,3,3,3
2014-08-11 20:32:46,3,3,1
2014-08-11 20:32:47,3,3,1
2014-08-11 20:32:48,3,3,1
2014-08-11 20:32:49,3,3,1
2014-08-11 20:32:50,3,1,1
2014-08-11 20:32:51,3,3,1
2014-08-11 20:32:52,3,3,1
2014-08-11 20:32:53,3,3,1
2014-08-11 20:32:54,3,3,1
2014-08-11 20:32:55,3,3,1
2014-08-11 20:32:56,3,3,1
2014-08-11 20:32:57,3,3,1
2014-08-11 20:32:58,1,3,1
2014-08-11 20:32:59,1,3,1
2014-08-11 20:33:00,3,3,1
2014-08-11 20:33:01,3,3,1
2014-08-11 20:33:02,3,3,1
2014-08-11 20:33:03,3,3,1
2014-08-11 20:33:04,3,3,1
2014-08-11 20:33:05,3,3,1
2014-08-11 20:33:06,1,3,1
2014-08-11 20:33:07,1,3,1
2014-08-11 20:33:08,1,3,1
2014-08-11 20:33:09,1,3,1
2014-08-11 20:33:10,3,3,1
2014-08-11 20:33:11,1,3,1
2014-08-11 20:33:12,3,3,1
2014-08-11 20:33:13,3,3,1
2014-08-11 20:33:14,3,3,1
2014-08-11 20:33:15,3,3,1
2014-08-11 20:33:16,4,3,1
2014-08-11 20:33:17,7,3,1
2014-08-11 20:33:18,7,3,3
2014-08-11 20:33:19,7,3,3
2014-08-11 20:33:20,4,3,8
2014-08-11 20:33:21,3,3,7
2014-08-11 20:33:22,3,3,7
2014-08-11 20:33:23,3,3,7
2014-08-11 20:33:24,4,3,7
2014-08-11 20:33:25,7,3,7
2014-08-11 20:33:26,6,3,7
2014-08-11 20:33:27,6,3,7
2014-08-11 20:33:28,6,3,7
2014-08-11 20:33:29,4,3,7
2014-08-11 20:33:30,3,3,7
2014-08-11 20:33:31,3,3,7
2014-08-11 20:33:32,3,3,7
2014-08-11 20:33:33,7,3,7
2014-08-11 20:33:34,7,3,7
2014-08-11 20:33:35,7,3,7
2014-08-11 20:33:36,7,3,7
2014-08-11 20:33:37,4,3,7
2014-08-11 20:33:38,3,3,7
2014-08-11 20:33:39,3,3,7
2014-08-11 20:33:40,3,3,7
2014-08-11 20:33:41,4,3,7
2014-08-11 20:33:42,7,1,7
2014-08-11 20:33:43,6,1,7
2014-08-11 20:33:44,6,1,6
2014-08-11 20:33:45,4,1,6
2014-08-11 20:33:46,3,3,6
2014-08-11 20:33:47,3,3,7
2014-08-11 20:33:48,3,3,7
2014-08-11 20:33:49,4,3,7
2014-08-11 20:33:50,7,3,7
2014-08-11 20:33:51,7,3,7
2014-08-11 20:33:52,7,3,7
2014-08-11 20:33:53,3,1,7
2014-08-11 20:33:54,3,1,6
2014-08-11 20:33:55,3,1,6
2014-08-11 20:33:56,3,1,6
2014-08-11 20:33:57,8,1,6
2014-08-11 20:33:58,7,1,7
2014-08-11 20:33:59,7,3,7
2014-08-11 20:34:00,7,3,7
2014-08-11 20:34:01,3,3,7
2014-08-11 20:34:02,3,3,7
2014-08-11 20:34:03,3,3,7
2014-08-11 20:34:04,4,1,4
2014-08-11 20:34:05,7,1,4
2014-08-11 20:34:06,7,2,3
2014-08-11 20:34:07,7,2,1
2014-08-11 20:34:08,4,2,1
2014-08-11 20:34:09,3,1,1
2014-08-11 20:34:10,3,1,1
2014-08-11 20:34:11,3,1,1
2014-08-11 20:34:12,3,1,1
2014-08-11 20:34:13,6,1,1
2014-08-11 20:34:14,8,1,1
2014-08-11 20:34:15,8,1,1
2014-08-11 20:34:16,8,1,1
2014-08-11 20:34:17,8,1,1
2014-08-11 20:34:18,8,1,1
2014-08-11 20:34:19,8,1,1
2014-08-11 20:34:20,8,1,1
2014-08-11 20:34:21,8,1,1
2014-08-11 20:34:22,8,1,1
2014-08-11 20:34:23,7,1,1
2014-08-11 20:34:24,7,1,1
2014-08-11 20:34:25,3,1,3
2014-08-11 20:34:26,3,1,3
2014-08-11 20:34:27,3,1,1
2014-08-11 20:34:28,1,1,1
2014-08-11 20:34:29,1,1,1
2014-08-11 20:34:30,1,1,1
2014-08-11 20:34:31,1,1,1
2014-08-11 20:34:32,1,1,3
2014-08-11 20:34:33,1,1,3
2014-08-11 20:34:34,1,1,3
2014-08-11 20:34:35,1,1,3
2014-08-11 20:34:36,1,1,3
2014-08-11 20:34:37,3,1,3
2014-08-11 20:34:38,3,1,3
2014-08-11 20:34:39,3,1,1
2014-08-11 20:34:40,2,1,1
2014-08-11 20:34:41,2,1,1
2014-08-11 20:34:42,2,1,1
2014-08-11 20:34:43,2,1,1
2014-08-11 20:34:44,2,1,1
2014-08-11 20:34:45,2,1,1
2014-08-11 20:34:46,2,1,1
2014-08-11 20:34:47,3,1,1
2014-08-11 20:34:48,4,1,1
2014-08-11 20:34:49,4,1,1
2014-08-11 20:34:50,2,1,1
2014-08-11 20:34:51,2,1,1
2014-08-11 20:34:52,2,1,1
2014-08-11 20:34:53,2,1,1
2014-08-11 20:34:54,2,1,1
2014-08-11 20:34:55,2,1,1
2014-08-11 20:34:56,2,1,1
2014-08-11 20:34:57,2,1,1
2014-08-11 20:34:58,2,1,1
2014-08-11 20:34:59,2,2,1
2014-08-11 20:35:00,2,2,1
2014-08-11 20:35:01,2,2,1
2014-08-11 20:35:02,2,2,1
2014-08-11 20:35:03,2,2,1
2014-08-11 20:35:04,2,2,1
2014-08-11 20:35:05,2,2,1
2014-08-11 20:35:06,2,2,1
2014-08-11 20:35:07,2,2,1
2014-08-11 20:35:08,2,2,3
2014-08-11 20:35:09,2,2,3
2014-08-11 20:35:10,2,2,3
2014-08-11 20:35:11,2,2,3
2014-08-11 20:35:12,2,2,3
2014-08-11 20:35:13,3,2,3
2014-08-11 20:35:14,3,2,3
2014-08-11 20:35:15,3,2,3
2014-08-11 20:35:16,2,0,3
2014-08-11 20:35:17,2,0,3
2014-08-11 20:35:18,2,2,3
2014-08-11 20:35:19,2,2,3
2014-08-11 20:35:20,2,2,3
2014-08-11 20:35:21,2,2,1
2014-08-11 20:35:22,2,2,1
2014-08-11 20:35:23,2,2,1
2014-08-11 20:35:24,2,2,1
2014-08-11 20:35:25,2,2,1
2014-08-11 20:35:26,2,2,1
2014-08-11 20:35:27,2,2,1
2014-08-11 20:35:28,2,2,1
2014-08-11 20:35:29,2,2,1
2014-08-11 20:35:30,2,2,1
2014-08-11 20:35:31,2,2,1
2014-08-11 20:35:32,2,2,1
2014-08-11 20:35:33,2,2,1
2014-08-11 20:35:34,2,2,1
2014-08-11 20:35:35,2,0,1
2014-08-11 20:35:36,2,0,1
2014-08-11 20:35:37,2,0,1
2014-08-11 20:35:38,2,0,1
2014-08-11 20:35:39,2,2,1
2014-08-11 20:35:40,2,2,3
2014-08-11 20:35:41,2,2,3
2014-08-11 20:35:42,2,2,3
2014-08-11 20:35:43,2,2,3
2014-08-11 20:35:44,2,2,3
2014-08-11 20:35:45,3,2,3
2014-08-11 20:35:46,3,2,3
2014-08-11 20:35:47,2,2,2
2014-08-11 20:35:48,2,0,2
2014-08-11 20:35:49,2,0,2
2014-08-11 20:35:50,2,2,2
2014-08-11 20:35:51,2,2,2
2014-08-11 20:35:52,2,2,2
2014-08-11 20:35:53,2,2,2
2014-08-11 20:35:54,2,2,2
2014-08-11 20:35:55,2,0,2
2014-08-11 20:35:56,2,2,0
2014-08-11 20:35:57,2,2,0
2014-08-11 20:35:58,8,2,0
2014-08-11 20:35:59,5,2,0
2014-08-11 20:36:00,7,2,1
2014-08-11 20:36:01,7,2,1
2014-08-11 20:36:02,7,2,1
2014-08-11 20:36:03,6,2,1
2014-08-11 20:36:04,6,2,1
2014-08-11 20:36:05,6,2,1
2014-08-11 20:36:06,6,2,1
2014-08-11 20:36:07,6,2,1
2014-08-11 20:36:08,6,2,1
2014-08-11 20:36:09,6,2,1
2014-08-11 20:36:10,8,2,1
2014-08-11 20:36:11,8,2,1
2014-08-11 20:36:12,8,2,1
2014-08-11 20:36:13,6,2,1
2014-08-11 20:36:14,4,2,1
2014-08-11 20:36:15,4,2,1
2014-08-11 20:36:16,4,2,1
2014-08-11 20:36:17,7,2,1
2014-08-11 20:36:18,7,2,1
2014-08-11 20:36:19,7,0,1
2014-08-11 20:36:20,8,2,1
2014-08-11 20:36:21,8,2,1
2014-08-11 20:36:22,8,2,1
2014-08-11 20:36:23,8,2,1
2014-08-11 20:36:24,8,2,1
2014-08-11 20:36:25,4,2,1
2014-08-11 20:36:26,4,2,1
2014-08-11 20:36:27,4,2,1
2014-08-11 20:36:28,4,2,1
2014-08-11 20:36:29,4,2,1
2014-08-11 20:36:30,4,2,1
2014-08-11 20:36:31,4,2,1
2014-08-11 20:36:32,3,2,1
2014-08-11 20:36:33,2,2,1
2014-08-11 20:36:34,2,2,1
2014-08-11 20:36:35,3,2,1
2014-08-11 20:36:36,3,2,1
2014-08-11 20:36:37,3,2,1
2014-08-11 20:36:38,3,2,1
2014-08-11 20:36:39,1,2,1
2014-08-11 20:36:40,2,2,1
2014-08-11 20:36:41,2,2,1
2014-08-11 20:36:42,2,2,1
2014-08-11 20:36:43,2,2,1
2014-08-11 20:36:44,3,2,1
2014-08-11 20:36:45,3,2,1
2014-08-11 20:36:46,3,2,1
2014-08-11 20:36:47,3,2,1
2014-08-11 20:36:48,1,2,1
2014-08-11 20:36:49,3,2,1
2014-08-11 20:36:50,3,2,1
2014-08-11 20:36:51,3,2,1
2014-08-11 20:36:52,3,2,1
2014-08-11 20:36:53,3,2,1
2014-08-11 20:36:54,4,2,1
2014-08-11 20:36:55,4,2,1
2014-08-11 20:36:56,4,2,1
2014-08-11 20:36:57,4,2,1
2014-08-11 20:36:58,4,2,1
2014-08-11 20:36:59,4,2,1
2014-08-11 20:37:00,4,2,1
2014-08-11 20:37:01,4,2,1
2014-08-11 20:37:02,4,2,1
2014-08-11 20:37:03,4,2,1
2014-08-11 20:37:04,4,2,1
2014-08-11 20:37:05,4,2,1
2014-08-11 20:37:06,4,2,1
2014-08-11 20:37:07,4,2,1
2014-08-11 20:37:08,0,2,1
2014-08-11 20:37:09,0,2,1
2014-08-11 20:37:10,0,2,1
2014-08-11 20:37:11,4,2,1
2014-08-11 20:37:12,4,2,1
2014-08-11 20:37:13,4,2,1
2014-08-11 20:37:14,4,0,1
2014-08-11 20:37:15,4,0,1
2014-08-11 20:37:16,0,2,1
2014-08-11 20:37:17,0,2,1
2014-08-11 20:37:18,4,2,1
2014-08-11 20:37:19,4,2,1
2014-08-11 20:37:20,3,2,1
2014-08-11 20:37:21,8,2,1
2014-08-11 20:37:22,8,2,3
2014-08-11 20:37:23,8,0,8
2014-08-11 20:37:24,8,0,7
2014-08-11 20:37:25,8,0,7
2014-08-11 20:37:26,8,0,6
2014-08-11 20:37:27,8,0,6
2014-08-11 20:37:28,8,0,6
2014-08-11 20:37:29,8,0,6
2014-08-11 20:37:30,8,0,7
2014-08-11 20:37:31,7,0,7
2014-08-11 20:37:32,0,0,7
2014-08-11 20:37:33,0,0,7
2014-08-11 20:37:34,6,0,7
2014-08-11 20:37:35,6,0,7
2014-08-11 20:37:36,7,0,7
2014-08-11 20:37:37,7,2,5
2014-08-11 20:37:38,7,6,7
2014-08-11 20:37:39,6,5,7
2014-08-11 20:37:40,7,5,7
2014-08-11 20:37:41,7,5,6
2014-08-11 20:37:42,7,5,6
2014-08-11 20:37:43,5,5,6
2014-08-11 20:37:44,2,5,7
2014-08-11 20:37:45,4,5,7
2014-08-11 20:37:46,7,5,7
2014-08-11 20:37:47,7,8,7
2014-08-11 20:37:48,7,8,7
2014-08-11 20:37:49,6,3,7
2014-08-11 20:37:50,7,3,6
2014-08-11 20:37:51,7,8,7
2014-08-11 20:37:52,4,8,7
2014-08-11 20:37:53,4,5,7
2014-08-11 20:37:54,7,0,7
2014-08-11 20:37:55,7,0,6
2014-08-11 20:37:56,7,0,6
2014-08-11 20:37:57,7,0,7
2014-08-11 20:37:58,4,0,7
2014-08-11 20:37:59,7,0,7
2014-08-11 20:38:00,7,5,0
2014-08-11 20:38:01,7,6,7
2014-08-11 20:38:02,7,6,7
2014-08-11 20:38:03,7,6,6
2014-08-11 20:38:04,7,6,7
2014-08-11 20:38:05,7,4,7
2014-08-11 20:38:06,4,0,7
2014-08-11 20:38:07,4,0,7
2014-08-11 20:38:08,4,0,7
2014-08-11 20:38:09,4,0,6
2014-08-11 20:38:10,0,0,6
2014-08-11 20:38:11,7,0,6
2014-08-11 20:38:12,8,0,6
2014-08-11 20:38:13,7,0,7
2014-08-11 20:38:14,7,0,6
2014-08-11 20:38:15,7,0,6
2014-08-11 20:38:16,7,5,4
2014-08-11 20:38:17,3,5,7
2014-08-11 20:38:18,0,7,7
2014-08-11 20:38:19,2,7,7
2014-08-11 20:38:20,7,7,6
2014-08-11 20:38:21,7,7,6
2014-08-11 20:38:22,7,7,7
2014-08-11 20:38:23,7,7,7
2014-08-11 20:38:24,4,7,7
2014-08-11 20:38:25,4,7,7
2014-08-11 20:38:26,4,7,6
2014-08-11 20:38:27,4,7,6
2014-08-11 20:38:28,4,7,6
2014-08-11 20:38:29,4,7,6
2014-08-11 20:38:30,3,7,6
2014-08-11 20:38:31,3,7,7
2014-08-11 20:38:32,3,7,7
2014-08-11 20:38:33,3,6,7
2014-08-11 20:38:34,3,4,7
2014-08-11 20:38:35,3,4,6
2014-08-11 20:38:36,3,4,6
2014-08-11 20:38:37,3,4,7
2014-08-11 20:38:38,3,7,7
2014-08-11 20:38:39,3,8,7
2014-08-11 20:38:40,2,8,7
2014-08-11 20:38:41,2,8,7
2014-08-11 20:38:42,2,7,7
2014-08-11 20:38:43,2,4,7
2014-08-11 20:38:44,2,7,8
2014-08-11 20:38:45,2,7,8
2014-08-11 20:38:46,2,7,8
2014-08-11 20:38:47,2,7,2
2014-08-11 20:38:48,5,7,2
2014-08-11 20:38:49,2,7,2
2014-08-11 20:38:50,2,8,2
2014-08-11 20:38:51,2,6,2
2014-08-11 20:38:52,2,8,2
2014-08-11 20:38:53,2,4,2
2014-08-11 20:38:54,2,4,2
2014-08-11 20:38:55,2,7,2
2014-08-11 20:38:56,2,7,2
2014-08-11 20:38:57,2,7,2
2014-08-11 20:38:58,2,0,2
2014-08-11 20:38:59,2,0,2
2014-08-11 20:39:00,2,0,2
2014-08-11 20:39:01,2,2,2
2014-08-11 20:39:02,2,2,2
2014-08-11 20:39:03,2,2,2
2014-08-11 20:39:04,2,2,2
2014-08-11 20:39:05,2,2,2
2014-08-11 20:39:06,2,2,2
2014-08-11 20:39:07,2,2,2
2014-08-11 20:39:08,2,3,2
2014-08-11 20:39:09,2,3,2
2014-08-11 20:39:10,2,3,2
2014-08-11 20:39:11,2,2,2
2014-08-11 20:39:12,2,2,2
2014-08-11 20:39:13,2,2,2
2014-08-11 20:39:14,2,0,2
2014-08-11 20:39:15,2,0,2
2014-08-11 20:39:16,2,2,2
2014-08-11 20:39:17,2,2,0
2014-08-11 20:39:18,2,2,0
2014-08-11 20:39:19,2,2,2
2014-08-11 20:39:20,2,2,2
2014-08-11 20:39:21,2,2,8
2014-08-11 20:39:22,2,2,8
2014-08-11 20:39:23,2,2,8
2014-08-11 20:39:24,2,2,2
2014-08-11 20:39:25,2,2,2
2014-08-11 20:39:26,2,2,2
2014-08-11 20:39:27,2,2,2
2014-08-11 20:39:28,2,2,2
2014-08-11 20:39:29,2,2,2
2014-08-11 20:39:30,2,2,2
2014-08-11 20:39:31,2,2,2
2014-08-11 20:39:32,2,2,2
2014-08-11 20:39:33,2,2,2
2014-08-11 20:39:34,2,2,2
2014-08-11 20:39:35,2,2,2
2014-08-11 20:39:36,0,2,2
2014-08-11 20:39:37,0,2,2
2014-08-11 20:39:38,0,2,2
2014-08-11 20:39:39,0,2,2
2014-08-11 20:39:40,0,2,2
2014-08-11 20:39:41,0,2,2
2014-08-11 20:39:42,0,2,8
2014-08-11 20:39:43,0,2,2
2014-08-11 20:39:44,0,2,2
2014-08-11 20:39:45,0,2,2
2014-08-11 20:39:46,0,2,2
2014-08-11 20:39:47,0,2,2
2014-08-11 20:39:48,0,2,2
2014-08-11 20:39:49,0,2,2
2014-08-11 20:39:50,0,2,2
2014-08-11 20:39:51,0,0,0
2014-08-11 20:39:52,0,0,0
2014-08-11 20:39:53,0,0,0
