time,B6CE44A7-A245-41A7-9AE7-557D1EAD3DF4,BD49B35A-8999-4987-9759-8D3F28D1292B
2015-06-03 12:49:01,4,0
2015-06-03 12:49:02,4,0
2015-06-03 12:49:03,4,0
2015-06-03 12:49:04,4,0
2015-06-03 12:49:05,0,0
2015-06-03 12:49:06,4,0
2015-06-03 12:49:07,4,0
2015-06-03 12:49:08,7,0
2015-06-03 12:49:09,6,0
2015-06-03 12:49:10,6,0
2015-06-03 12:49:11,6,0
2015-06-03 12:49:12,6,0
2015-06-03 12:49:13,7,0
2015-06-03 12:49:14,7,0
2015-06-03 12:49:15,7,0
2015-06-03 12:49:16,7,0
2015-06-03 12:49:17,6,0
2015-06-03 12:49:18,6,0
2015-06-03 12:49:19,6,0
2015-06-03 12:49:20,6,0
2015-06-03 12:49:21,6,0
2015-06-03 12:49:22,7,0
2015-06-03 12:49:23,7,0
2015-06-03 12:49:24,6,0
2015-06-03 12:49:25,7,0
2015-06-03 12:49:26,4,0
2015-06-03 12:49:27,4,0
2015-06-03 12:49:28,4,0
2015-06-03 12:49:29,4,0
2015-06-03 12:49:30,4,0
2015-06-03 12:49:31,4,0
2015-06-03 12:49:32,4,0
2015-06-03 12:49:33,4,0
2015-06-03 12:49:34,4,0
2015-06-03 12:49:35,4,0
2015-06-03 12:49:36,0,0
2015-06-03 12:49:37,0,0
2015-06-03 12:49:38,0,0
2015-06-03 12:49:39,0,0
2015-06-03 12:49:40,0,0
2015-06-03 12:49:41,0,0
2015-06-03 12:49:42,0,2
2015-06-03 12:49:43,0,3
2015-06-03 12:49:44,0,1
2015-06-03 12:49:45,0,1
2015-06-03 12:49:46,0,1
2015-06-03 12:49:47,0,8
2015-06-03 12:49:48,0,8
2015-06-03 12:49:49,0,8
2015-06-03 12:49:50,0,8
2015-06-03 12:49:51,0,8
2015-06-03 12:49:52,0,4
2015-06-03 12:49:53,0,0
2015-06-03 12:49:54,0,0
2015-06-03 12:49:55,0,0
2015-06-03 12:49:56,0,0
2015-06-03 12:49:57,0,0
2015-06-03 12:49:58,0,0
2015-06-03 12:49:59,0,0
2015-06-03 12:50:00,0,0
2015-06-03 12:50:01,0,0
2015-06-03 12:50:02,0,0
2015-06-03 12:50:03,0,0
2015-06-03 12:50:04,0,0
2015-06-03 12:50:05,0,0
2015-06-03 12:50:06,0,0
2015-06-03 12:50:07,0,0
2015-06-03 12:50:08,0,0
2015-06-03 12:50:09,0,0
2015-06-03 12:50:10,0,0
2015-06-03 12:50:11,0,0
2015-06-03 12:50:12,0,0
2015-06-03 12:50:13,0,0
2015-06-03 12:50:14,0,0
2015-06-03 12:50:15,0,0
2015-06-03 12:50:16,0,0
2015-06-03 12:50:17,0,0
2015-06-03 12:50:18,0,0
2015-06-03 12:50:19,0,0
2015-06-03 12:50:20,0,0
2015-06-03 12:50:21,0,0
2015-06-03 12:50:22,0,0
2015-06-03 12:50:23,0,0
2015-06-03 12:50:24,0,0
2015-06-03 12:50:25,0,2
2015-06-03 12:50:26,0,2
2015-06-03 12:50:27,0,2
2015-06-03 12:50:28,0,2
2015-06-03 12:50:29,2,2
2015-06-03 12:50:30,4,4
2015-06-03 12:50:31,3,3
2015-06-03 12:50:32,3,8
2015-06-03 12:50:33,8,8
2015-06-03 12:50:34,8,8
2015-06-03 12:50:35,8,3
2015-06-03 12:50:36,8,4
2015-06-03 12:50:37,8,3
2015-06-03 12:50:38,8,3
2015-06-03 12:50:39,8,1
2015-06-03 12:50:40,8,1
2015-06-03 12:50:41,8,1
2015-06-03 12:50:42,8,3
2015-06-03 12:50:43,8,3
2015-06-03 12:50:44,8,3
2015-06-03 12:50:45,8,8
2015-06-03 12:50:46,3,8
2015-06-03 12:50:47,5,1
2015-06-03 12:50:48,5,1
2015-06-03 12:50:49,0,1
2015-06-03 12:50:50,2,1
2015-06-03 12:50:51,2,1
2015-06-03 12:50:52,2,1
2015-06-03 12:50:53,2,1
2015-06-03 12:50:54,2,3
2015-06-03 12:50:55,2,3
2015-06-03 12:50:56,2,3
2015-06-03 12:50:57,0,4
2015-06-03 12:50:58,0,2
2015-06-03 12:50:59,0,0
2015-06-03 12:51:00,0,0
2015-06-03 12:51:01,0,0
2015-06-03 12:51:02,0,0
2015-06-03 12:51:03,0,0
2015-06-03 12:51:04,0,0
2015-06-03 12:51:05,4,0
2015-06-03 12:51:06,8,0
2015-06-03 12:51:07,8,0
2015-06-03 12:51:08,8,0
2015-06-03 12:51:09,7,0
2015-06-03 12:51:10,8,0
2015-06-03 12:51:11,8,0
2015-06-03 12:51:12,7,0
2015-06-03 12:51:13,8,0
2015-06-03 12:51:14,4,0
2015-06-03 12:51:15,4,0
2015-06-03 12:51:16,2,0
2015-06-03 12:51:17,0,0
2015-06-03 12:51:18,0,0
2015-06-03 12:51:19,0,0
2015-06-03 12:51:20,0,0
2015-06-03 12:51:21,0,0
2015-06-03 12:51:22,0,0
2015-06-03 12:51:23,0,0
2015-06-03 12:51:24,0,0
2015-06-03 12:51:25,0,0
2015-06-03 12:51:26,0,0
2015-06-03 12:51:27,0,0
2015-06-03 12:51:28,2,0
2015-06-03 12:51:29,2,0
2015-06-03 12:51:30,3,0
2015-06-03 12:51:31,3,0
2015-06-03 12:51:32,3,0
2015-06-03 12:51:33,3,0
2015-06-03 12:51:34,3,0
2015-06-03 12:51:35,3,0
2015-06-03 12:51:36,3,2
2015-06-03 12:51:37,3,2
2015-06-03 12:51:38,3,2
2015-06-03 12:51:39,3,2
2015-06-03 12:51:40,3,2
2015-06-03 12:51:41,3,2
2015-06-03 12:51:42,3,2
2015-06-03 12:51:43,3,2
2015-06-03 12:51:44,8,2
2015-06-03 12:51:45,2,2
2015-06-03 12:51:46,0,2
2015-06-03 12:51:47,2,2
2015-06-03 12:51:48,2,2
2015-06-03 12:51:49,3,0
2015-06-03 12:51:50,3,0
2015-06-03 12:51:51,3,0
2015-06-03 12:51:52,3,0
2015-06-03 12:51:53,3,0
2015-06-03 12:51:54,3,0
2015-06-03 12:51:55,3,0
2015-06-03 12:51:56,4,0
2015-06-03 12:51:57,4,0
2015-06-03 12:51:58,7,0
2015-06-03 12:51:59,7,0
2015-06-03 12:52:00,7,0
2015-06-03 12:52:01,7,0
2015-06-03 12:52:02,7,0
2015-06-03 12:52:03,7,0
2015-06-03 12:52:04,7,0
2015-06-03 12:52:05,8,0
2015-06-03 12:52:06,7,0
2015-06-03 12:52:07,7,0
2015-06-03 12:52:08,7,0
2015-06-03 12:52:09,7,0
2015-06-03 12:52:10,5,0
2015-06-03 12:52:11,5,0
2015-06-03 12:52:12,7,0
2015-06-03 12:52:13,4,0
2015-06-03 12:52:14,4,0
2015-06-03 12:52:15,4,2
2015-06-03 12:52:16,4,2
2015-06-03 12:52:17,2,2
2015-06-03 12:52:18,4,2
2015-06-03 12:52:19,3,3
2015-06-03 12:52:20,4,3
2015-06-03 12:52:21,4,2
2015-06-03 12:52:22,4,2
2015-06-03 12:52:23,4,3
2015-06-03 12:52:24,7,8
2015-06-03 12:52:25,7,8
2015-06-03 12:52:26,7,8
2015-06-03 12:52:27,8,8
2015-06-03 12:52:28,8,8
2015-06-03 12:52:29,8,8
2015-06-03 12:52:30,8,8
2015-06-03 12:52:31,8,5
2015-06-03 12:52:32,8,5
2015-06-03 12:52:33,7,0
2015-06-03 12:52:34,8,0
2015-06-03 12:52:35,7,0
2015-06-03 12:52:36,8,0
2015-06-03 12:52:37,8,0
2015-06-03 12:52:38,8,0
2015-06-03 12:52:39,7,0
2015-06-03 12:52:40,6,0
2015-06-03 12:52:41,4,0
2015-06-03 12:52:42,4,0
2015-06-03 12:52:43,4,0
2015-06-03 12:52:44,4,0
2015-06-03 12:52:45,4,0
2015-06-03 12:52:46,7,0
2015-06-03 12:52:47,8,0
2015-06-03 12:52:48,8,0
2015-06-03 12:52:49,8,0
2015-06-03 12:52:50,8,0
2015-06-03 12:52:51,8,0
2015-06-03 12:52:52,8,0
2015-06-03 12:52:53,8,0
2015-06-03 12:52:54,8,0
2015-06-03 12:52:55,6,0
2015-06-03 12:52:56,6,0
2015-06-03 12:52:57,6,0
2015-06-03 12:52:58,6,0
2015-06-03 12:52:59,7,0
2015-06-03 12:53:00,4,0
2015-06-03 12:53:01,4,0
2015-06-03 12:53:02,3,0
2015-06-03 12:53:03,3,0
2015-06-03 12:53:04,3,0
2015-06-03 12:53:05,3,0
2015-06-03 12:53:06,3,0
2015-06-03 12:53:07,3,0
2015-06-03 12:53:08,3,0
2015-06-03 12:53:09,3,0
2015-06-03 12:53:10,3,0
2015-06-03 12:53:11,2,0
2015-06-03 12:53:12,0,0
2015-06-03 12:53:13,0,0
2015-06-03 12:53:14,0,0
2015-06-03 12:53:15,0,0
2015-06-03 12:53:16,0,0
2015-06-03 12:53:17,0,0
2015-06-03 12:53:18,0,0
2015-06-03 12:53:19,0,0
2015-06-03 12:53:20,0,0
2015-06-03 12:53:21,0,0
2015-06-03 12:53:22,0,0
2015-06-03 12:53:23,0,0
2015-06-03 12:53:24,0,0
2015-06-03 12:53:25,0,0
2015-06-03 12:53:26,0,0
2015-06-03 12:53:27,0,0
2015-06-03 12:53:28,0,0
2015-06-03 12:53:29,0,0
2015-06-03 12:53:30,0,0
2015-06-03 12:53:31,0,0
2015-06-03 12:53:32,0,0
2015-06-03 12:53:33,0,0
2015-06-03 12:53:34,0,0
2015-06-03 12:53:35,0,0
2015-06-03 12:53:36,0,0
2015-06-03 12:53:37,0,0
2015-06-03 12:53:38,0,0
2015-06-03 12:53:39,0,0
2015-06-03 12:53:40,0,0
2015-06-03 12:53:41,0,0
2015-06-03 12:53:42,0,0
2015-06-03 12:53:43,0,0
2015-06-03 12:53:44,0,0
2015-06-03 12:53:45,0,0
2015-06-03 12:53:46,0,0
2015-06-03 12:53:47,0,0
2015-06-03 12:53:48,0,0
2015-06-03 12:53:49,8,0
2015-06-03 12:53:50,6,0
2015-06-03 12:53:51,0,0
2015-06-03 12:53:52,0,0
2015-06-03 12:53:53,0,0
