time,christina,jonathan,charles
2013-04-20 15:02:00,1,2,1
2013-04-20 15:02:01,3,2,1
2013-04-20 15:02:02,3,2,1
2013-04-20 15:02:03,8,2,1
2013-04-20 15:02:04,7,2,1
2013-04-20 15:02:05,7,2,1
2013-04-20 15:02:06,7,2,2
2013-04-20 15:02:07,7,2,2
2013-04-20 15:02:08,7,2,7
2013-04-20 15:02:09,7,2,7
2013-04-20 15:02:10,7,2,7
2013-04-20 15:02:11,6,2,7
2013-04-20 15:02:12,6,0,7
2013-04-20 15:02:13,6,0,7
2013-04-20 15:02:14,6,2,7
2013-04-20 15:02:15,7,6,7
2013-04-20 15:02:16,7,4,7
2013-04-20 15:02:17,7,4,7
2013-04-20 15:02:18,7,4,7
2013-04-20 15:02:19,7,4,7
2013-04-20 15:02:20,7,4,7
2013-04-20 15:02:21,7,7,7
2013-04-20 15:02:22,7,4,7
2013-04-20 15:02:23,4,4,7
2013-04-20 15:02:24,8,4,7
2013-04-20 15:02:25,4,7,7
2013-04-20 15:02:26,4,7,7
2013-04-20 15:02:27,4,7,7
2013-04-20 15:02:28,4,7,7
2013-04-20 15:02:29,7,7,7
2013-04-20 15:02:30,7,4,7
2013-04-20 15:02:31,7,4,7
2013-04-20 15:02:32,7,4,7
2013-04-20 15:02:33,7,4,7
2013-04-20 15:02:34,7,4,7
2013-04-20 15:02:35,7,4,7
2013-04-20 15:02:36,4,4,7
2013-04-20 15:02:37,4,4,7
2013-04-20 15:02:38,2,4,7
2013-04-20 15:02:39,2,4,7
2013-04-20 15:02:40,2,4,7
2013-04-20 15:02:41,2,4,7
2013-04-20 15:02:42,2,2,7
2013-04-20 15:02:43,2,2,7
2013-04-20 15:02:44,2,4,7
2013-04-20 15:02:45,2,4,7
2013-04-20 15:02:46,2,4,7
2013-04-20 15:02:47,2,4,7
2013-04-20 15:02:48,2,4,7
2013-04-20 15:02:49,2,4,7
2013-04-20 15:02:50,2,2,7
2013-04-20 15:02:51,2,2,7
2013-04-20 15:02:52,2,0,5
2013-04-20 15:02:53,2,0,5
2013-04-20 15:02:54,0,0,5
2013-04-20 15:02:55,0,2,5
2013-04-20 15:02:56,2,2,7
2013-04-20 15:02:57,2,2,7
2013-04-20 15:02:58,2,5,7
2013-04-20 15:02:59,2,4,7
2013-04-20 15:03:00,2,4,7
2013-04-20 15:03:01,2,4,7
2013-04-20 15:03:02,2,4,7
2013-04-20 15:03:03,0,4,5
2013-04-20 15:03:04,0,0,6
2013-04-20 15:03:05,0,0,7
2013-04-20 15:03:06,0,2,7
2013-04-20 15:03:07,8,2,7
2013-04-20 15:03:08,4,2,7
2013-04-20 15:03:09,7,2,7
2013-04-20 15:03:10,7,2,7
2013-04-20 15:03:11,7,2,7
2013-04-20 15:03:12,7,0,7
2013-04-20 15:03:13,7,0,7
2013-04-20 15:03:14,7,0,7
2013-04-20 15:03:15,2,0,7
2013-04-20 15:03:16,7,8,7
2013-04-20 15:03:17,7,4,7
2013-04-20 15:03:18,7,4,7
2013-04-20 15:03:19,7,4,7
2013-04-20 15:03:20,7,4,7
2013-04-20 15:03:21,7,4,7
2013-04-20 15:03:22,4,0,4
2013-04-20 15:03:23,4,2,4
2013-04-20 15:03:24,5,2,7
2013-04-20 15:03:25,7,2,7
2013-04-20 15:03:26,7,2,5
2013-04-20 15:03:27,7,4,5
2013-04-20 15:03:28,7,4,5
2013-04-20 15:03:29,4,4,7
2013-04-20 15:03:30,4,4,7
2013-04-20 15:03:31,4,4,7
2013-04-20 15:03:32,4,4,7
2013-04-20 15:03:33,4,0,7
2013-04-20 15:03:34,4,2,6
2013-04-20 15:03:35,4,2,7
2013-04-20 15:03:36,2,2,7
2013-04-20 15:03:37,2,2,7
2013-04-20 15:03:38,2,2,7
2013-04-20 15:03:39,2,2,7
2013-04-20 15:03:40,2,8,7
2013-04-20 15:03:41,2,4,7
2013-04-20 15:03:42,8,4,7
2013-04-20 15:03:43,6,4,7
2013-04-20 15:03:44,7,4,7
2013-04-20 15:03:45,7,4,7
2013-04-20 15:03:46,7,2,7
2013-04-20 15:03:47,4,2,7
2013-04-20 15:03:48,4,2,7
2013-04-20 15:03:49,4,2,7
2013-04-20 15:03:50,2,2,7
2013-04-20 15:03:51,2,3,7
2013-04-20 15:03:52,2,4,7
2013-04-20 15:03:53,2,4,7
2013-04-20 15:03:54,4,4,7
2013-04-20 15:03:55,4,4,7
2013-04-20 15:03:56,4,4,7
2013-04-20 15:03:57,4,2,4
2013-04-20 15:03:58,4,0,4
2013-04-20 15:03:59,4,0,3
2013-04-20 15:04:00,2,0,3
2013-04-20 15:04:01,2,0,3
2013-04-20 15:04:02,2,0,3
2013-04-20 15:04:03,2,0,3
2013-04-20 15:04:04,2,0,3
2013-04-20 15:04:05,0,0,3
2013-04-20 15:04:06,2,0,3
2013-04-20 15:04:07,2,0,3
2013-04-20 15:04:08,2,0,3
2013-04-20 15:04:09,2,0,3
2013-04-20 15:04:10,2,0,3
2013-04-20 15:04:11,2,0,3
2013-04-20 15:04:12,2,0,3
2013-04-20 15:04:13,2,0,3
2013-04-20 15:04:14,2,0,3
2013-04-20 15:04:15,2,0,3
2013-04-20 15:04:16,3,0,3
2013-04-20 15:04:17,3,0,3
2013-04-20 15:04:18,3,0,3
2013-04-20 15:04:19,3,0,3
2013-04-20 15:04:20,4,0,3
2013-04-20 15:04:21,7,0,3
2013-04-20 15:04:22,7,2,4
2013-04-20 15:04:23,7,2,4
2013-04-20 15:04:24,7,2,6
2013-04-20 15:04:25,7,2,7
2013-04-20 15:04:26,7,2,7
2013-04-20 15:04:27,7,2,8
2013-04-20 15:04:28,7,2,7
2013-04-20 15:04:29,4,2,7
2013-04-20 15:04:30,7,2,6
2013-04-20 15:04:31,5,2,7
2013-04-20 15:04:32,7,8,7
2013-04-20 15:04:33,7,4,7
2013-04-20 15:04:34,7,4,7
2013-04-20 15:04:35,7,4,7
2013-04-20 15:04:36,7,4,5
2013-04-20 15:04:37,7,4,7
2013-04-20 15:04:38,7,2,7
2013-04-20 15:04:39,7,2,8
2013-04-20 15:04:40,4,2,8
2013-04-20 15:04:41,4,2,8
2013-04-20 15:04:42,2,2,7
2013-04-20 15:04:43,2,4,5
2013-04-20 15:04:44,2,4,5
2013-04-20 15:04:45,2,4,5
2013-04-20 15:04:46,2,4,5
2013-04-20 15:04:47,2,4,5
2013-04-20 15:04:48,1,0,7
2013-04-20 15:04:49,1,0,7
2013-04-20 15:04:50,1,0,4
2013-04-20 15:04:51,1,0,3
2013-04-20 15:04:52,1,0,3
2013-04-20 15:04:53,1,0,3
2013-04-20 15:04:54,2,0,3
2013-04-20 15:04:55,2,0,3
2013-04-20 15:04:56,2,3,4
2013-04-20 15:04:57,2,4,4
2013-04-20 15:04:58,2,4,4
2013-04-20 15:04:59,2,4,4
2013-04-20 15:05:00,2,4,4
2013-04-20 15:05:01,2,4,4
2013-04-20 15:05:02,2,0,4
2013-04-20 15:05:03,2,0,4
2013-04-20 15:05:04,2,0,4
2013-04-20 15:05:05,2,0,2
2013-04-20 15:05:06,2,0,2
2013-04-20 15:05:07,2,0,2
2013-04-20 15:05:08,2,0,2
2013-04-20 15:05:09,2,0,2
2013-04-20 15:05:10,2,0,2
2013-04-20 15:05:11,2,0,2
2013-04-20 15:05:12,2,0,2
2013-04-20 15:05:13,3,0,2
2013-04-20 15:05:14,3,0,2
2013-04-20 15:05:15,3,0,2
2013-04-20 15:05:16,8,0,2
2013-04-20 15:05:17,3,0,2
2013-04-20 15:05:18,3,0,2
2013-04-20 15:05:19,2,0,2
2013-04-20 15:05:20,2,0,2
2013-04-20 15:05:21,2,0,3
2013-04-20 15:05:22,2,0,3
2013-04-20 15:05:23,1,0,3
2013-04-20 15:05:24,3,0,3
2013-04-20 15:05:25,8,0,3
2013-04-20 15:05:26,7,0,0
2013-04-20 15:05:27,8,0,0
2013-04-20 15:05:28,3,3,0
2013-04-20 15:05:29,3,6,0
2013-04-20 15:05:30,1,7,0
2013-04-20 15:05:31,2,7,0
2013-04-20 15:05:32,2,7,2
2013-04-20 15:05:33,2,4,2
2013-04-20 15:05:34,2,4,2
2013-04-20 15:05:35,2,0,2
2013-04-20 15:05:36,2,0,2
2013-04-20 15:05:37,2,0,2
2013-04-20 15:05:38,2,0,2
2013-04-20 15:05:39,0,0,2
2013-04-20 15:05:40,0,0,2
2013-04-20 15:05:41,0,0,2
2013-04-20 15:05:42,0,5,2
2013-04-20 15:05:43,0,5,2
2013-04-20 15:05:44,0,5,2
2013-04-20 15:05:45,0,5,2
2013-04-20 15:05:46,0,5,2
2013-04-20 15:05:47,0,5,2
2013-04-20 15:05:48,0,2,2
2013-04-20 15:05:49,0,2,2
2013-04-20 15:05:50,0,2,2
2013-04-20 15:05:51,0,2,2
2013-04-20 15:05:52,0,2,2
2013-04-20 15:05:53,0,2,2
2013-04-20 15:05:54,0,2,2
2013-04-20 15:05:55,0,2,1
2013-04-20 15:05:56,0,2,2
2013-04-20 15:05:57,0,2,2
2013-04-20 15:05:58,0,2,2
2013-04-20 15:05:59,0,2,2
2013-04-20 15:06:00,0,2,2
2013-04-20 15:06:01,0,2,2
2013-04-20 15:06:02,0,2,2
2013-04-20 15:06:03,0,2,5
2013-04-20 15:06:04,0,2,5
2013-04-20 15:06:05,0,2,5
2013-04-20 15:06:06,0,2,5
2013-04-20 15:06:07,0,2,2
2013-04-20 15:06:08,0,2,2
2013-04-20 15:06:09,0,2,2
2013-04-20 15:06:10,0,2,2
2013-04-20 15:06:11,0,0,2
2013-04-20 15:06:12,0,0,2
2013-04-20 15:06:13,0,0,2
2013-04-20 15:06:14,0,6,2
2013-04-20 15:06:15,0,6,2
2013-04-20 15:06:16,0,6,5
2013-04-20 15:06:17,0,6,5
2013-04-20 15:06:18,0,6,5
2013-04-20 15:06:19,0,0,5
2013-04-20 15:06:20,0,0,5
2013-04-20 15:06:21,0,2,5
2013-04-20 15:06:22,1,6,5
2013-04-20 15:06:23,1,4,5
2013-04-20 15:06:24,2,4,5
2013-04-20 15:06:25,2,4,5
2013-04-20 15:06:26,2,4,5
2013-04-20 15:06:27,2,4,5
2013-04-20 15:06:28,2,2,5
2013-04-20 15:06:29,2,2,5
2013-04-20 15:06:30,2,2,5
2013-04-20 15:06:31,0,2,5
2013-04-20 15:06:32,0,2,5
2013-04-20 15:06:33,0,2,5
2013-04-20 15:06:34,2,2,5
2013-04-20 15:06:35,2,2,5
2013-04-20 15:06:36,2,2,5
2013-04-20 15:06:37,2,2,5
2013-04-20 15:06:38,2,2,5
2013-04-20 15:06:39,2,2,5
2013-04-20 15:06:40,2,2,5
2013-04-20 15:06:41,2,2,5
2013-04-20 15:06:42,2,2,5
2013-04-20 15:06:43,2,2,5
2013-04-20 15:06:44,2,2,5
2013-04-20 15:06:45,2,2,5
2013-04-20 15:06:46,2,2,5
2013-04-20 15:06:47,0,2,5
2013-04-20 15:06:48,0,2,5
2013-04-20 15:06:49,2,2,5
2013-04-20 15:06:50,2,5,5
2013-04-20 15:06:51,2,5,5
2013-04-20 15:06:52,2,5,5
2013-04-20 15:06:53,2,6,5
2013-04-20 15:06:54,2,7,5
2013-04-20 15:06:55,2,7,5
2013-04-20 15:06:56,2,7,5
2013-04-20 15:06:57,2,7,5
2013-04-20 15:06:58,2,5,5
2013-04-20 15:06:59,2,5,5
2013-04-20 15:07:00,2,7,5
2013-04-20 15:07:01,2,7,5
2013-04-20 15:07:02,2,7,5
2013-04-20 15:07:03,5,7,5
2013-04-20 15:07:04,5,7,5
2013-04-20 15:07:05,5,7,5
2013-04-20 15:07:06,5,7,5
2013-04-20 15:07:07,5,7,5
2013-04-20 15:07:08,5,7,5
2013-04-20 15:07:09,2,7,5
2013-04-20 15:07:10,2,7,5
2013-04-20 15:07:11,2,7,5
2013-04-20 15:07:12,2,7,5
2013-04-20 15:07:13,2,7,5
2013-04-20 15:07:14,2,7,5
2013-04-20 15:07:15,2,7,5
2013-04-20 15:07:16,2,7,5
2013-04-20 15:07:17,5,7,5
2013-04-20 15:07:18,7,7,5
2013-04-20 15:07:19,5,7,5
2013-04-20 15:07:20,5,7,5
2013-04-20 15:07:21,5,7,5
2013-04-20 15:07:22,5,7,5
2013-04-20 15:07:23,5,7,5
2013-04-20 15:07:24,5,7,5
2013-04-20 15:07:25,5,7,5
2013-04-20 15:07:26,5,8,5
2013-04-20 15:07:27,5,8,5
2013-04-20 15:07:28,5,7,5
2013-04-20 15:07:29,5,7,5
2013-04-20 15:07:30,5,7,5
2013-04-20 15:07:31,5,7,5
2013-04-20 15:07:32,5,7,5
2013-04-20 15:07:33,5,7,5
2013-04-20 15:07:34,2,7,5
2013-04-20 15:07:35,2,7,5
2013-04-20 15:07:36,2,7,5
2013-04-20 15:07:37,2,7,5
2013-04-20 15:07:38,2,7,5
2013-04-20 15:07:39,2,7,5
2013-04-20 15:07:40,2,7,5
2013-04-20 15:07:41,2,7,5
2013-04-20 15:07:42,2,7,5
2013-04-20 15:07:43,2,7,5
2013-04-20 15:07:44,2,7,5
2013-04-20 15:07:45,2,7,5
2013-04-20 15:07:46,2,7,5
2013-04-20 15:07:47,2,7,5
2013-04-20 15:07:48,2,7,5
2013-04-20 15:07:49,5,7,5
2013-04-20 15:07:50,5,7,5
2013-04-20 15:07:51,5,7,5
2013-04-20 15:07:52,5,7,5
2013-04-20 15:07:53,5,7,5
2013-04-20 15:07:54,5,6,5
2013-04-20 15:07:55,5,6,5
2013-04-20 15:07:56,7,6,5
2013-04-20 15:07:57,7,7,5
2013-04-20 15:07:58,7,7,5
2013-04-20 15:07:59,7,6,5
2013-04-20 15:08:00,7,6,5
2013-04-20 15:08:01,7,6,5
2013-04-20 15:08:02,7,6,5
2013-04-20 15:08:03,7,6,5
2013-04-20 15:08:04,7,6,5
2013-04-20 15:08:05,7,6,5
2013-04-20 15:08:06,7,6,5
2013-04-20 15:08:07,5,7,5
2013-04-20 15:08:08,7,7,5
2013-04-20 15:08:09,7,7,5
2013-04-20 15:08:10,5,7,5
2013-04-20 15:08:11,5,7,5
2013-04-20 15:08:12,5,7,5
2013-04-20 15:08:13,5,7,5
2013-04-20 15:08:14,5,7,5
2013-04-20 15:08:15,5,7,5
2013-04-20 15:08:16,5,7,5
2013-04-20 15:08:17,7,7,5
2013-04-20 15:08:18,7,7,5
2013-04-20 15:08:19,7,7,5
2013-04-20 15:08:20,7,7,5
2013-04-20 15:08:21,7,7,5
2013-04-20 15:08:22,7,7,5
2013-04-20 15:08:23,7,7,5
2013-04-20 15:08:24,7,7,5
2013-04-20 15:08:25,7,7,5
2013-04-20 15:08:26,7,7,5
2013-04-20 15:08:27,7,7,5
2013-04-20 15:08:28,7,7,5
2013-04-20 15:08:29,7,7,5
2013-04-20 15:08:30,7,7,5
2013-04-20 15:08:31,7,7,7
2013-04-20 15:08:32,7,5,7
2013-04-20 15:08:33,7,5,7
2013-04-20 15:08:34,7,2,7
2013-04-20 15:08:35,8,2,7
2013-04-20 15:08:36,8,2,5
2013-04-20 15:08:37,5,5,5
2013-04-20 15:08:38,2,5,5
2013-04-20 15:08:39,2,5,5
2013-04-20 15:08:40,2,5,5
2013-04-20 15:08:41,2,5,5
2013-04-20 15:08:42,2,5,5
2013-04-20 15:08:43,2,5,5
2013-04-20 15:08:44,2,5,5
2013-04-20 15:08:45,2,5,5
2013-04-20 15:08:46,2,5,5
2013-04-20 15:08:47,2,5,5
2013-04-20 15:08:48,2,5,5
2013-04-20 15:08:49,2,5,5
2013-04-20 15:08:50,2,5,5
2013-04-20 15:08:51,2,5,5
2013-04-20 15:08:52,2,5,7
2013-04-20 15:08:53,2,5,7
2013-04-20 15:08:54,2,5,7
2013-04-20 15:08:55,2,5,7
2013-04-20 15:08:56,2,5,7
2013-04-20 15:08:57,2,5,7
2013-04-20 15:08:58,2,5,7
2013-04-20 15:08:59,2,5,7
2013-04-20 15:09:00,2,5,7
2013-04-20 15:09:01,2,5,8
2013-04-20 15:09:02,2,5,8
2013-04-20 15:09:03,2,5,8
2013-04-20 15:09:04,2,5,8
2013-04-20 15:09:05,2,5,8
2013-04-20 15:09:06,2,5,8
2013-04-20 15:09:07,0,5,8
2013-04-20 15:09:08,0,5,8
2013-04-20 15:09:09,0,5,8
2013-04-20 15:09:10,0,5,8
2013-04-20 15:09:11,0,5,3
2013-04-20 15:09:12,0,5,3
2013-04-20 15:09:13,0,5,3
2013-04-20 15:09:14,2,5,3
2013-04-20 15:09:15,2,5,3
2013-04-20 15:09:16,2,5,3
2013-04-20 15:09:17,2,5,3
2013-04-20 15:09:18,2,5,3
2013-04-20 15:09:19,0,5,2
2013-04-20 15:09:20,0,7,2
2013-04-20 15:09:21,0,7,2
2013-04-20 15:09:22,0,5,2
2013-04-20 15:09:23,0,5,2
2013-04-20 15:09:24,2,5,2
2013-04-20 15:09:25,2,5,2
2013-04-20 15:09:26,2,5,2
2013-04-20 15:09:27,2,5,2
2013-04-20 15:09:28,2,5,2
2013-04-20 15:09:29,2,5,2
2013-04-20 15:09:30,2,5,2
2013-04-20 15:09:31,2,5,2
2013-04-20 15:09:32,2,5,2
2013-04-20 15:09:33,2,5,0
2013-04-20 15:09:34,2,7,2
2013-04-20 15:09:35,0,7,2
2013-04-20 15:09:36,0,7,2
2013-04-20 15:09:37,2,7,2
2013-04-20 15:09:38,2,5,2
2013-04-20 15:09:39,2,5,3
2013-04-20 15:09:40,2,5,3
2013-04-20 15:09:41,2,5,2
2013-04-20 15:09:42,2,5,3
2013-04-20 15:09:43,2,5,2
2013-04-20 15:09:44,0,5,2
2013-04-20 15:09:45,0,5,2
2013-04-20 15:09:46,0,5,2
2013-04-20 15:09:47,0,5,2
2013-04-20 15:09:48,0,7,2
2013-04-20 15:09:49,0,7,2
2013-04-20 15:09:50,0,7,2
2013-04-20 15:09:51,2,7,2
2013-04-20 15:09:52,2,7,2
2013-04-20 15:09:53,2,5,2
2013-04-20 15:09:54,2,5,2
2013-04-20 15:09:55,2,5,2
2013-04-20 15:09:56,2,5,0
2013-04-20 15:09:57,0,5,0
2013-04-20 15:09:58,0,5,0
2013-04-20 15:09:59,2,5,0
2013-04-20 15:10:00,2,5,2
2013-04-20 15:10:01,2,5,2
2013-04-20 15:10:02,2,2,2
2013-04-20 15:10:03,2,2,2
2013-04-20 15:10:04,0,2,2
2013-04-20 15:10:05,0,2,2
2013-04-20 15:10:06,0,2,2
2013-04-20 15:10:07,0,0,2
2013-04-20 15:10:08,0,0,5
2013-04-20 15:10:09,0,2,5
2013-04-20 15:10:10,0,2,7
2013-04-20 15:10:11,2,2,7
2013-04-20 15:10:12,2,2,7
2013-04-20 15:10:13,2,2,7
2013-04-20 15:10:14,2,2,7
2013-04-20 15:10:15,2,2,7
2013-04-20 15:10:16,2,2,7
2013-04-20 15:10:17,2,2,7
2013-04-20 15:10:18,2,2,7
2013-04-20 15:10:19,2,2,7
2013-04-20 15:10:20,2,2,5
2013-04-20 15:10:21,2,2,7
2013-04-20 15:10:22,2,2,7
2013-04-20 15:10:23,2,2,7
2013-04-20 15:10:24,2,2,7
2013-04-20 15:10:25,0,2,7
2013-04-20 15:10:26,2,2,7
2013-04-20 15:10:27,2,2,5
2013-04-20 15:10:28,2,2,5
2013-04-20 15:10:29,2,5,5
2013-04-20 15:10:30,2,5,5
2013-04-20 15:10:31,0,5,5
2013-04-20 15:10:32,0,5,5
2013-04-20 15:10:33,0,5,5
2013-04-20 15:10:34,2,2,5
2013-04-20 15:10:35,2,8,5
2013-04-20 15:10:36,2,8,5
2013-04-20 15:10:37,2,8,5
2013-04-20 15:10:38,2,8,5
2013-04-20 15:10:39,0,8,5
2013-04-20 15:10:40,0,2,5
2013-04-20 15:10:41,0,2,5
2013-04-20 15:10:42,0,2,5
2013-04-20 15:10:43,2,2,5
2013-04-20 15:10:44,2,2,5
2013-04-20 15:10:45,2,2,5
2013-04-20 15:10:46,2,2,5
2013-04-20 15:10:47,2,2,5
2013-04-20 15:10:48,0,2,5
2013-04-20 15:10:49,0,2,5
2013-04-20 15:10:50,2,2,5
2013-04-20 15:10:51,2,2,5
2013-04-20 15:10:52,2,2,5
2013-04-20 15:10:53,2,2,5
2013-04-20 15:10:54,2,2,5
2013-04-20 15:10:55,0,2,5
2013-04-20 15:10:56,2,2,5
2013-04-20 15:10:57,2,2,5
2013-04-20 15:10:58,5,2,5
2013-04-20 15:10:59,5,2,5
2013-04-20 15:11:00,5,2,5
2013-04-20 15:11:01,5,2,2
2013-04-20 15:11:02,7,2,2
2013-04-20 15:11:03,7,1,0
2013-04-20 15:11:04,7,1,0
2013-04-20 15:11:05,7,2,0
2013-04-20 15:11:06,7,2,0
