time,jonathan,christina,charles
2014-08-23 17:52:32,7,2,7
2014-08-23 17:52:33,7,2,7
2014-08-23 17:52:34,7,2,7
2014-08-23 17:52:35,7,2,7
2014-08-23 17:52:36,7,2,7
2014-08-23 17:52:37,7,2,7
2014-08-23 17:52:38,7,2,7
2014-08-23 17:52:39,7,2,7
2014-08-23 17:52:40,7,2,7
2014-08-23 17:52:41,7,2,7
2014-08-23 17:52:42,7,2,7
2014-08-23 17:52:43,7,2,7
2014-08-23 17:52:44,7,2,7
2014-08-23 17:52:45,7,2,8
2014-08-23 17:52:46,7,2,8
2014-08-23 17:52:47,7,2,2
2014-08-23 17:52:48,7,2,2
2014-08-23 17:52:49,7,2,2
2014-08-23 17:52:50,7,2,2
2014-08-23 17:52:51,7,2,2
2014-08-23 17:52:52,7,2,2
2014-08-23 17:52:53,7,2,2
2014-08-23 17:52:54,7,2,2
2014-08-23 17:52:55,7,2,2
2014-08-23 17:52:56,7,2,2
2014-08-23 17:52:57,7,2,2
2014-08-23 17:52:58,7,2,2
2014-08-23 17:52:59,7,2,2
2014-08-23 17:53:00,7,2,2
2014-08-23 17:53:01,7,2,2
2014-08-23 17:53:02,8,2,2
2014-08-23 17:53:03,4,2,2
2014-08-23 17:53:04,8,2,2
2014-08-23 17:53:05,2,2,2
2014-08-23 17:53:06,2,2,2
2014-08-23 17:53:07,2,2,2
2014-08-23 17:53:08,2,2,2
2014-08-23 17:53:09,2,2,2
2014-08-23 17:53:10,2,2,2
2014-08-23 17:53:11,2,2,2
2014-08-23 17:53:12,2,2,2
2014-08-23 17:53:13,2,2,2
2014-08-23 17:53:14,2,2,2
2014-08-23 17:53:15,2,2,2
2014-08-23 17:53:16,8,8,4
2014-08-23 17:53:17,8,4,4
2014-08-23 17:53:18,4,4,4
2014-08-23 17:53:19,4,4,4
2014-08-23 17:53:20,7,4,6
2014-08-23 17:53:21,7,6,6
2014-08-23 17:53:22,7,4,6
2014-08-23 17:53:23,7,7,6
2014-08-23 17:53:24,7,4,6
2014-08-23 17:53:25,7,6,6
2014-08-23 17:53:26,7,4,7
2014-08-23 17:53:27,7,7,7
2014-08-23 17:53:28,7,4,6
2014-08-23 17:53:29,7,6,7
2014-08-23 17:53:30,7,4,7
2014-08-23 17:53:31,7,7,6
2014-08-23 17:53:32,7,4,6
2014-08-23 17:53:33,7,8,7
2014-08-23 17:53:34,7,8,7
2014-08-23 17:53:35,7,8,7
2014-08-23 17:53:36,7,2,7
2014-08-23 17:53:37,8,2,7
2014-08-23 17:53:38,8,2,7
2014-08-23 17:53:39,8,2,7
2014-08-23 17:53:40,8,2,7
2014-08-23 17:53:41,8,2,6
2014-08-23 17:53:42,8,2,6
2014-08-23 17:53:43,8,2,7
2014-08-23 17:53:44,8,2,6
2014-08-23 17:53:45,8,2,6
2014-08-23 17:53:46,8,2,7
2014-08-23 17:53:47,8,2,7
2014-08-23 17:53:48,8,2,7
2014-08-23 17:53:49,3,2,7
2014-08-23 17:53:50,3,2,7
2014-08-23 17:53:51,3,3,7
2014-08-23 17:53:52,2,3,7
2014-08-23 17:53:53,2,3,7
2014-08-23 17:53:54,8,3,7
2014-08-23 17:53:55,8,3,8
2014-08-23 17:53:56,3,3,8
2014-08-23 17:53:57,3,2,8
2014-08-23 17:53:58,3,3,8
2014-08-23 17:53:59,3,3,7
2014-08-23 17:54:00,3,3,8
2014-08-23 17:54:01,3,3,8
2014-08-23 17:54:02,3,3,8
2014-08-23 17:54:03,3,3,7
2014-08-23 17:54:04,3,2,8
2014-08-23 17:54:05,3,2,8
2014-08-23 17:54:06,3,3,8
2014-08-23 17:54:07,3,3,8
2014-08-23 17:54:08,3,8,8
2014-08-23 17:54:09,3,3,8
2014-08-23 17:54:10,3,3,8
2014-08-23 17:54:11,3,3,8
2014-08-23 17:54:12,3,8,8
2014-08-23 17:54:13,3,3,8
2014-08-23 17:54:14,3,3,8
2014-08-23 17:54:15,3,3,8
2014-08-23 17:54:16,3,3,8
2014-08-23 17:54:17,3,8,8
2014-08-23 17:54:18,3,3,8
2014-08-23 17:54:19,3,3,8
2014-08-23 17:54:20,3,3,8
2014-08-23 17:54:21,3,3,7
2014-08-23 17:54:22,3,3,3
2014-08-23 17:54:23,3,3,3
2014-08-23 17:54:24,3,3,3
2014-08-23 17:54:25,3,3,3
2014-08-23 17:54:26,3,3,1
2014-08-23 17:54:27,3,3,1
2014-08-23 17:54:28,3,3,1
2014-08-23 17:54:29,1,3,1
2014-08-23 17:54:30,1,3,1
2014-08-23 17:54:31,3,3,3
2014-08-23 17:54:32,3,3,1
2014-08-23 17:54:33,3,3,3
2014-08-23 17:54:34,3,3,3
2014-08-23 17:54:35,3,3,3
2014-08-23 17:54:36,3,3,3
2014-08-23 17:54:37,3,3,3
2014-08-23 17:54:38,3,3,1
2014-08-23 17:54:39,3,3,1
2014-08-23 17:54:40,3,3,3
2014-08-23 17:54:41,3,3,3
2014-08-23 17:54:42,4,3,3
2014-08-23 17:54:43,4,4,4
2014-08-23 17:54:44,8,4,4
2014-08-23 17:54:45,8,4,4
2014-08-23 17:54:46,4,4,4
2014-08-23 17:54:47,8,4,4
2014-08-23 17:54:48,8,4,4
2014-08-23 17:54:49,8,4,4
2014-08-23 17:54:50,8,4,4
2014-08-23 17:54:51,8,4,4
2014-08-23 17:54:52,8,4,4
2014-08-23 17:54:53,4,4,4
2014-08-23 17:54:54,4,4,4
2014-08-23 17:54:55,7,4,4
2014-08-23 17:54:56,7,4,4
2014-08-23 17:54:57,7,4,4
2014-08-23 17:54:58,7,4,4
2014-08-23 17:54:59,7,4,4
2014-08-23 17:55:00,7,4,4
2014-08-23 17:55:01,8,4,4
2014-08-23 17:55:02,7,4,4
2014-08-23 17:55:03,8,4,4
2014-08-23 17:55:04,7,4,4
2014-08-23 17:55:05,7,4,4
2014-08-23 17:55:06,7,4,4
2014-08-23 17:55:07,7,4,4
2014-08-23 17:55:08,7,4,4
2014-08-23 17:55:09,6,4,4
2014-08-23 17:55:10,6,4,4
2014-08-23 17:55:11,7,4,4
2014-08-23 17:55:12,7,4,4
2014-08-23 17:55:13,7,4,4
2014-08-23 17:55:14,7,4,4
2014-08-23 17:55:15,7,4,7
2014-08-23 17:55:16,7,4,7
2014-08-23 17:55:17,7,4,7
2014-08-23 17:55:18,7,4,7
2014-08-23 17:55:19,7,4,4
2014-08-23 17:55:20,8,4,7
2014-08-23 17:55:21,8,4,7
2014-08-23 17:55:22,7,4,7
2014-08-23 17:55:23,7,4,7
2014-08-23 17:55:24,7,4,7
2014-08-23 17:55:25,7,4,7
2014-08-23 17:55:26,7,4,7
2014-08-23 17:55:27,7,4,7
2014-08-23 17:55:28,7,4,7
2014-08-23 17:55:29,7,4,7
2014-08-23 17:55:30,7,4,7
2014-08-23 17:55:31,7,4,7
2014-08-23 17:55:32,7,4,7
2014-08-23 17:55:33,7,4,7
2014-08-23 17:55:34,7,4,4
2014-08-23 17:55:35,7,4,7
2014-08-23 17:55:36,7,4,4
2014-08-23 17:55:37,8,7,4
2014-08-23 17:55:38,8,7,7
2014-08-23 17:55:39,8,7,7
2014-08-23 17:55:40,8,7,7
2014-08-23 17:55:41,8,7,7
2014-08-23 17:55:42,8,7,7
2014-08-23 17:55:43,8,7,7
2014-08-23 17:55:44,8,7,7
2014-08-23 17:55:45,8,7,7
2014-08-23 17:55:46,8,7,7
2014-08-23 17:55:47,8,6,7
2014-08-23 17:55:48,7,7,7
2014-08-23 17:55:49,7,7,7
2014-08-23 17:55:50,7,8,7
2014-08-23 17:55:51,7,8,7
2014-08-23 17:55:52,8,8,4
2014-08-23 17:55:53,8,4,4
2014-08-23 17:55:54,8,4,8
2014-08-23 17:55:55,8,4,8
2014-08-23 17:55:56,7,4,8
2014-08-23 17:55:57,7,4,8
2014-08-23 17:55:58,8,4,8
2014-08-23 17:55:59,8,4,8
2014-08-23 17:56:00,8,4,8
2014-08-23 17:56:01,8,4,8
2014-08-23 17:56:02,8,4,8
2014-08-23 17:56:03,8,4,8
2014-08-23 17:56:04,8,8,8
2014-08-23 17:56:05,7,4,8
2014-08-23 17:56:06,7,8,8
2014-08-23 17:56:07,7,8,7
2014-08-23 17:56:08,7,7,7
2014-08-23 17:56:09,7,7,7
2014-08-23 17:56:10,7,7,7
2014-08-23 17:56:11,7,7,7
2014-08-23 17:56:12,7,7,7
2014-08-23 17:56:13,7,7,7
2014-08-23 17:56:14,7,7,7
2014-08-23 17:56:15,8,7,8
2014-08-23 17:56:16,7,7,7
2014-08-23 17:56:17,7,7,7
2014-08-23 17:56:18,7,7,7
2014-08-23 17:56:19,7,7,7
2014-08-23 17:56:20,7,7,7
2014-08-23 17:56:21,7,7,7
2014-08-23 17:56:22,7,7,7
2014-08-23 17:56:23,7,7,7
2014-08-23 17:56:24,7,7,7
2014-08-23 17:56:25,7,8,8
2014-08-23 17:56:26,8,8,8
2014-08-23 17:56:27,8,8,8
2014-08-23 17:56:28,8,8,8
2014-08-23 17:56:29,8,8,8
2014-08-23 17:56:30,8,8,8
2014-08-23 17:56:31,8,8,8
2014-08-23 17:56:32,8,8,8
2014-08-23 17:56:33,8,8,8
2014-08-23 17:56:34,8,8,8
2014-08-23 17:56:35,8,8,8
2014-08-23 17:56:36,8,8,8
2014-08-23 17:56:37,8,8,8
2014-08-23 17:56:38,8,8,8
2014-08-23 17:56:39,8,1,8
2014-08-23 17:56:40,8,1,8
2014-08-23 17:56:41,8,1,1
2014-08-23 17:56:42,1,1,1
2014-08-23 17:56:43,1,1,1
2014-08-23 17:56:44,1,1,1
2014-08-23 17:56:45,1,1,1
2014-08-23 17:56:46,1,1,1
2014-08-23 17:56:47,1,1,1
2014-08-23 17:56:48,1,1,1
2014-08-23 17:56:49,1,1,1
2014-08-23 17:56:50,1,1,1
2014-08-23 17:56:51,1,1,1
2014-08-23 17:56:52,1,1,1
2014-08-23 17:56:53,1,1,1
2014-08-23 17:56:54,1,1,1
2014-08-23 17:56:55,1,1,1
2014-08-23 17:56:56,1,1,1
2014-08-23 17:56:57,1,1,1
2014-08-23 17:56:58,1,1,1
2014-08-23 17:56:59,1,1,1
2014-08-23 17:57:00,1,1,1
2014-08-23 17:57:01,1,1,1
2014-08-23 17:57:02,1,1,1
2014-08-23 17:57:03,1,1,1
2014-08-23 17:57:04,1,1,1
2014-08-23 17:57:05,1,1,1
2014-08-23 17:57:06,1,1,1
2014-08-23 17:57:07,1,1,1
2014-08-23 17:57:08,1,1,1
2014-08-23 17:57:09,1,1,1
2014-08-23 17:57:10,1,1,1
2014-08-23 17:57:11,1,1,1
2014-08-23 17:57:12,1,1,1
2014-08-23 17:57:13,1,1,1
2014-08-23 17:57:14,1,1,1
2014-08-23 17:57:15,1,1,1
2014-08-23 17:57:16,1,1,1
2014-08-23 17:57:17,1,1,1
2014-08-23 17:57:18,1,1,1
2014-08-23 17:57:19,1,1,1
2014-08-23 17:57:20,1,1,1
2014-08-23 17:57:21,1,1,1
2014-08-23 17:57:22,1,1,1
2014-08-23 17:57:23,1,1,1
2014-08-23 17:57:24,1,1,1
2014-08-23 17:57:25,1,1,1
2014-08-23 17:57:26,0,0,0
2014-08-23 17:57:27,0,0,0
