time,jonathan,charles,christina,yvonne
2013-08-03 17:26:58,0,0,0,0
2013-08-03 17:26:59,0,0,0,0
2013-08-03 17:27:00,0,0,0,0
2013-08-03 17:27:01,0,0,0,0
2013-08-03 17:27:02,0,0,0,0
2013-08-03 17:27:03,0,0,0,0
2013-08-03 17:27:04,0,0,0,0
2013-08-03 17:27:05,0,0,0,0
2013-08-03 17:27:06,0,0,0,0
2013-08-03 17:27:07,0,0,0,0
2013-08-03 17:27:08,0,0,0,0
2013-08-03 17:27:09,0,0,0,0
2013-08-03 17:27:10,0,0,0,0
2013-08-03 17:27:11,0,0,0,0
2013-08-03 17:27:12,0,0,0,0
2013-08-03 17:27:13,0,0,0,0
2013-08-03 17:27:14,0,0,0,0
2013-08-03 17:27:15,0,0,0,0
2013-08-03 17:27:16,0,0,0,0
2013-08-03 17:27:17,0,0,0,0
2013-08-03 17:27:18,0,0,0,0
2013-08-03 17:27:19,0,0,0,0
2013-08-03 17:27:20,0,0,0,0
2013-08-03 17:27:21,0,0,0,0
2013-08-03 17:27:22,0,0,0,0
2013-08-03 17:27:23,0,0,0,0
2013-08-03 17:27:24,0,0,0,0
2013-08-03 17:27:25,0,0,0,0
2013-08-03 17:27:26,0,0,0,0
2013-08-03 17:27:27,0,0,0,0
2013-08-03 17:27:28,0,0,0,0
2013-08-03 17:27:29,0,0,0,0
2013-08-03 17:27:30,0,0,0,0
2013-08-03 17:27:31,0,0,0,0
2013-08-03 17:27:32,0,0,0,0
2013-08-03 17:27:33,0,0,0,0
2013-08-03 17:27:34,0,0,0,0
2013-08-03 17:27:35,0,0,0,0
2013-08-03 17:27:36,0,0,0,0
2013-08-03 17:27:37,0,0,0,0
2013-08-03 17:27:38,0,0,0,0
2013-08-03 17:27:39,0,0,0,0
2013-08-03 17:27:40,0,0,0,0
2013-08-03 17:27:41,0,0,0,0
2013-08-03 17:27:42,0,0,0,0
2013-08-03 17:27:43,0,0,0,0
2013-08-03 17:27:44,0,0,0,0
2013-08-03 17:27:45,0,0,0,0
2013-08-03 17:27:46,0,0,0,0
2013-08-03 17:27:47,0,0,0,0
2013-08-03 17:27:48,0,0,0,0
2013-08-03 17:27:49,0,0,0,0
2013-08-03 17:27:50,0,0,0,0
2013-08-03 17:27:51,0,0,0,0
2013-08-03 17:27:52,0,0,0,0
2013-08-03 17:27:53,0,0,0,0
2013-08-03 17:27:54,0,0,0,0
2013-08-03 17:27:55,0,0,0,0
2013-08-03 17:27:56,0,0,0,0
2013-08-03 17:27:57,0,0,0,0
2013-08-03 17:27:58,0,0,0,0
2013-08-03 17:27:59,0,0,0,0
2013-08-03 17:28:00,0,0,0,0
2013-08-03 17:28:01,0,0,0,0
2013-08-03 17:28:02,0,0,0,0
2013-08-03 17:28:03,0,0,0,0
2013-08-03 17:28:04,0,0,0,0
2013-08-03 17:28:05,0,0,0,0
2013-08-03 17:28:06,0,0,0,0
2013-08-03 17:28:07,0,0,0,0
2013-08-03 17:28:08,0,0,0,0
2013-08-03 17:28:09,0,0,0,0
2013-08-03 17:28:10,0,0,0,0
2013-08-03 17:28:11,0,0,0,0
2013-08-03 17:28:12,0,0,0,0
2013-08-03 17:28:13,0,0,0,0
2013-08-03 17:28:14,0,0,0,0
2013-08-03 17:28:15,0,0,0,0
2013-08-03 17:28:16,0,0,0,0
2013-08-03 17:28:17,0,0,0,0
2013-08-03 17:28:18,0,0,0,0
2013-08-03 17:28:19,0,0,0,0
2013-08-03 17:28:20,0,0,0,0
2013-08-03 17:28:21,0,0,0,0
2013-08-03 17:28:22,0,0,0,0
2013-08-03 17:28:23,0,0,0,0
2013-08-03 17:28:24,0,0,0,0
2013-08-03 17:28:25,0,0,0,0
2013-08-03 17:28:26,0,0,0,0
2013-08-03 17:28:27,0,0,0,0
2013-08-03 17:28:28,0,0,0,0
2013-08-03 17:28:29,0,0,0,0
2013-08-03 17:28:30,0,0,0,0
2013-08-03 17:28:31,0,0,0,0
2013-08-03 17:28:32,0,0,0,0
2013-08-03 17:28:33,0,0,0,0
2013-08-03 17:28:34,0,0,0,0
2013-08-03 17:28:35,0,0,0,0
2013-08-03 17:28:36,0,0,0,0
2013-08-03 17:28:37,0,0,0,0
2013-08-03 17:28:38,0,0,0,0
2013-08-03 17:28:39,0,0,0,0
2013-08-03 17:28:40,0,0,0,0
2013-08-03 17:28:41,0,0,0,0
2013-08-03 17:28:42,0,0,0,0
2013-08-03 17:28:43,0,0,0,0
2013-08-03 17:28:44,0,0,0,0
2013-08-03 17:28:45,0,0,0,0
2013-08-03 17:28:46,0,0,0,0
2013-08-03 17:28:47,0,0,0,0
2013-08-03 17:28:48,0,0,0,0
2013-08-03 17:28:49,0,0,0,0
2013-08-03 17:28:50,0,2,0,0
2013-08-03 17:28:51,0,7,0,0
2013-08-03 17:28:52,0,7,0,0
2013-08-03 17:28:53,0,7,0,0
2013-08-03 17:28:54,0,7,0,0
2013-08-03 17:28:55,0,7,0,0
2013-08-03 17:28:56,0,7,0,0
2013-08-03 17:28:57,0,7,0,0
2013-08-03 17:28:58,0,7,0,0
2013-08-03 17:28:59,0,7,0,0
2013-08-03 17:29:00,0,7,0,0
2013-08-03 17:29:01,0,7,0,0
2013-08-03 17:29:02,0,7,0,0
2013-08-03 17:29:03,0,7,0,0
2013-08-03 17:29:04,0,7,0,0
2013-08-03 17:29:05,0,7,0,0
2013-08-03 17:29:06,0,7,0,0
2013-08-03 17:29:07,0,7,0,0
2013-08-03 17:29:08,0,7,0,0
2013-08-03 17:29:09,0,7,0,0
2013-08-03 17:29:10,0,7,0,0
2013-08-03 17:29:11,0,7,4,0
2013-08-03 17:29:12,0,7,4,0
2013-08-03 17:29:13,0,7,4,0
2013-08-03 17:29:14,0,7,7,0
2013-08-03 17:29:15,0,7,7,0
2013-08-03 17:29:16,0,7,7,0
2013-08-03 17:29:17,0,7,7,0
2013-08-03 17:29:18,0,7,7,0
2013-08-03 17:29:19,0,7,4,0
2013-08-03 17:29:20,0,7,3,0
2013-08-03 17:29:21,0,7,2,0
2013-08-03 17:29:22,0,7,2,0
2013-08-03 17:29:23,0,7,2,0
2013-08-03 17:29:24,0,7,2,0
2013-08-03 17:29:25,0,7,2,0
2013-08-03 17:29:26,0,7,2,0
2013-08-03 17:29:27,0,7,2,0
2013-08-03 17:29:28,0,7,3,0
2013-08-03 17:29:29,0,7,3,0
2013-08-03 17:29:30,0,7,3,0
2013-08-03 17:29:31,0,7,3,0
2013-08-03 17:29:32,0,7,3,0
2013-08-03 17:29:33,0,7,2,0
2013-08-03 17:29:34,0,7,0,0
2013-08-03 17:29:35,0,7,0,0
2013-08-03 17:29:36,0,7,0,0
2013-08-03 17:29:37,0,7,0,0
2013-08-03 17:29:38,0,7,0,0
2013-08-03 17:29:39,0,7,0,0
2013-08-03 17:29:40,0,7,0,0
2013-08-03 17:29:41,0,7,0,0
2013-08-03 17:29:42,0,7,4,0
2013-08-03 17:29:43,0,7,4,0
2013-08-03 17:29:44,2,7,4,0
2013-08-03 17:29:45,2,7,4,0
2013-08-03 17:29:46,2,7,4,0
2013-08-03 17:29:47,2,7,4,0
2013-08-03 17:29:48,2,7,4,0
2013-08-03 17:29:49,0,7,2,0
2013-08-03 17:29:50,0,7,0,0
2013-08-03 17:29:51,0,7,0,0
2013-08-03 17:29:52,0,7,0,0
2013-08-03 17:29:53,0,7,0,0
2013-08-03 17:29:54,0,7,0,0
2013-08-03 17:29:55,0,7,0,0
2013-08-03 17:29:56,0,7,2,0
2013-08-03 17:29:57,0,7,4,0
2013-08-03 17:29:58,0,7,4,0
2013-08-03 17:29:59,0,7,4,0
2013-08-03 17:30:00,0,7,4,0
2013-08-03 17:30:01,0,7,3,0
2013-08-03 17:30:02,0,7,3,0
2013-08-03 17:30:03,0,7,3,0
2013-08-03 17:30:04,0,7,4,0
2013-08-03 17:30:05,0,6,4,0
2013-08-03 17:30:06,0,7,4,0
2013-08-03 17:30:07,0,7,2,0
2013-08-03 17:30:08,0,7,2,0
2013-08-03 17:30:09,0,6,0,0
2013-08-03 17:30:10,0,7,4,0
2013-08-03 17:30:11,0,7,4,0
2013-08-03 17:30:12,0,7,4,0
2013-08-03 17:30:13,0,7,7,0
2013-08-03 17:30:14,0,7,7,0
2013-08-03 17:30:15,0,7,7,0
2013-08-03 17:30:16,0,7,7,0
2013-08-03 17:30:17,0,7,4,0
2013-08-03 17:30:18,0,4,4,0
2013-08-03 17:30:19,0,7,0,0
2013-08-03 17:30:20,0,7,0,0
2013-08-03 17:30:21,0,7,0,0
2013-08-03 17:30:22,0,7,4,0
2013-08-03 17:30:23,0,7,4,0
2013-08-03 17:30:24,0,4,4,0
2013-08-03 17:30:25,0,4,4,0
2013-08-03 17:30:26,0,8,4,0
2013-08-03 17:30:27,0,2,4,0
2013-08-03 17:30:28,0,2,4,0
2013-08-03 17:30:29,0,2,0,0
2013-08-03 17:30:30,0,2,0,0
2013-08-03 17:30:31,0,2,0,0
2013-08-03 17:30:32,0,2,0,0
2013-08-03 17:30:33,0,2,0,0
2013-08-03 17:30:34,2,2,0,0
2013-08-03 17:30:35,2,0,0,0
2013-08-03 17:30:36,2,2,0,0
2013-08-03 17:30:37,2,2,0,0
2013-08-03 17:30:38,2,2,0,0
2013-08-03 17:30:39,2,2,0,0
2013-08-03 17:30:40,2,2,0,0
2013-08-03 17:30:41,0,2,0,0
2013-08-03 17:30:42,0,0,0,0
2013-08-03 17:30:43,0,0,0,0
2013-08-03 17:30:44,0,0,0,0
2013-08-03 17:30:45,0,0,0,0
2013-08-03 17:30:46,0,0,0,0
2013-08-03 17:30:47,0,0,0,0
2013-08-03 17:30:48,0,0,0,0
2013-08-03 17:30:49,2,0,0,0
2013-08-03 17:30:50,7,2,0,0
2013-08-03 17:30:51,2,2,0,0
2013-08-03 17:30:52,2,2,0,0
2013-08-03 17:30:53,2,2,0,0
2013-08-03 17:30:54,2,2,0,0
2013-08-03 17:30:55,2,2,0,0
2013-08-03 17:30:56,2,2,0,0
2013-08-03 17:30:57,2,2,0,0
2013-08-03 17:30:58,2,2,0,0
2013-08-03 17:30:59,2,2,0,0
2013-08-03 17:31:00,2,2,0,0
2013-08-03 17:31:01,2,2,0,0
2013-08-03 17:31:02,2,2,0,0
2013-08-03 17:31:03,0,2,0,0
2013-08-03 17:31:04,0,2,0,2
2013-08-03 17:31:05,0,2,0,2
2013-08-03 17:31:06,0,2,0,2
2013-08-03 17:31:07,0,2,0,2
2013-08-03 17:31:08,0,2,0,2
2013-08-03 17:31:09,0,2,2,2
2013-08-03 17:31:10,0,2,2,2
2013-08-03 17:31:11,0,2,2,2
2013-08-03 17:31:12,0,2,2,2
2013-08-03 17:31:13,0,2,2,2
2013-08-03 17:31:14,0,2,2,2
2013-08-03 17:31:15,0,2,2,2
2013-08-03 17:31:16,0,2,2,2
2013-08-03 17:31:17,0,2,2,2
2013-08-03 17:31:18,0,2,2,2
2013-08-03 17:31:19,0,0,2,2
2013-08-03 17:31:20,0,0,2,2
2013-08-03 17:31:21,2,2,2,1
2013-08-03 17:31:22,2,4,2,1
2013-08-03 17:31:23,2,4,2,1
2013-08-03 17:31:24,6,4,2,1
2013-08-03 17:31:25,6,4,2,2
2013-08-03 17:31:26,8,4,2,2
2013-08-03 17:31:27,8,0,2,2
2013-08-03 17:31:28,8,0,2,2
2013-08-03 17:31:29,8,0,2,2
2013-08-03 17:31:30,8,2,2,1
2013-08-03 17:31:31,8,2,2,1
2013-08-03 17:31:32,8,2,2,1
2013-08-03 17:31:33,8,2,2,1
2013-08-03 17:31:34,4,2,2,1
2013-08-03 17:31:35,0,2,2,2
2013-08-03 17:31:36,0,5,2,2
2013-08-03 17:31:37,0,5,2,1
2013-08-03 17:31:38,0,5,2,1
2013-08-03 17:31:39,0,5,2,1
2013-08-03 17:31:40,7,5,0,1
2013-08-03 17:31:41,7,5,2,1
2013-08-03 17:31:42,7,5,2,1
2013-08-03 17:31:43,7,6,2,1
2013-08-03 17:31:44,7,2,2,1
2013-08-03 17:31:45,4,2,2,1
2013-08-03 17:31:46,8,2,2,1
2013-08-03 17:31:47,3,2,2,1
2013-08-03 17:31:48,8,2,2,1
2013-08-03 17:31:49,8,2,0,3
2013-08-03 17:31:50,8,2,2,1
2013-08-03 17:31:51,8,2,2,1
2013-08-03 17:31:52,3,2,2,1
2013-08-03 17:31:53,3,2,2,1
2013-08-03 17:31:54,3,2,2,1
2013-08-03 17:31:55,1,2,2,1
2013-08-03 17:31:56,1,3,2,3
2013-08-03 17:31:57,2,3,2,3
2013-08-03 17:31:58,3,3,2,3
2013-08-03 17:31:59,3,2,2,3
2013-08-03 17:32:00,2,2,2,3
2013-08-03 17:32:01,3,2,2,3
2013-08-03 17:32:02,3,2,2,3
2013-08-03 17:32:03,1,2,0,3
2013-08-03 17:32:04,3,2,0,3
2013-08-03 17:32:05,3,2,0,3
2013-08-03 17:32:06,4,2,0,3
2013-08-03 17:32:07,4,2,2,3
2013-08-03 17:32:08,4,2,2,3
2013-08-03 17:32:09,2,2,2,1
2013-08-03 17:32:10,2,2,2,1
2013-08-03 17:32:11,2,2,2,3
2013-08-03 17:32:12,2,2,2,3
2013-08-03 17:32:13,2,2,0,3
2013-08-03 17:32:14,2,2,0,3
2013-08-03 17:32:15,3,2,0,3
2013-08-03 17:32:16,3,2,0,1
2013-08-03 17:32:17,3,2,0,1
2013-08-03 17:32:18,3,2,0,3
2013-08-03 17:32:19,3,2,0,3
2013-08-03 17:32:20,2,2,0,3
2013-08-03 17:32:21,2,2,2,3
2013-08-03 17:32:22,2,2,2,3
2013-08-03 17:32:23,2,2,2,3
2013-08-03 17:32:24,3,2,2,1
2013-08-03 17:32:25,3,3,2,3
2013-08-03 17:32:26,3,8,2,1
2013-08-03 17:32:27,3,8,2,3
2013-08-03 17:32:28,3,7,2,1
2013-08-03 17:32:29,2,7,2,3
2013-08-03 17:32:30,2,2,2,3
2013-08-03 17:32:31,2,0,0,3
2013-08-03 17:32:32,2,0,0,2
2013-08-03 17:32:33,2,0,0,3
2013-08-03 17:32:34,2,0,0,3
2013-08-03 17:32:35,2,0,0,3
2013-08-03 17:32:36,2,0,0,1
2013-08-03 17:32:37,3,0,0,1
2013-08-03 17:32:38,2,0,0,3
2013-08-03 17:32:39,2,0,0,3
2013-08-03 17:32:40,2,0,0,3
2013-08-03 17:32:41,2,0,0,3
2013-08-03 17:32:42,0,0,0,1
2013-08-03 17:32:43,2,0,0,3
2013-08-03 17:32:44,2,0,0,3
2013-08-03 17:32:45,2,0,0,3
2013-08-03 17:32:46,2,0,0,3
2013-08-03 17:32:47,8,2,0,3
2013-08-03 17:32:48,8,2,0,3
2013-08-03 17:32:49,7,2,0,3
2013-08-03 17:32:50,7,2,0,3
2013-08-03 17:32:51,7,2,0,3
2013-08-03 17:32:52,0,0,0,3
2013-08-03 17:32:53,0,0,0,3
2013-08-03 17:32:54,0,0,0,3
2013-08-03 17:32:55,0,0,0,3
2013-08-03 17:32:56,0,0,0,3
2013-08-03 17:32:57,0,0,0,3
2013-08-03 17:32:58,2,0,0,3
2013-08-03 17:32:59,2,0,0,3
2013-08-03 17:33:00,2,0,0,1
2013-08-03 17:33:01,2,0,0,1
2013-08-03 17:33:02,2,0,0,2
2013-08-03 17:33:03,2,0,0,1
2013-08-03 17:33:04,2,0,0,2
2013-08-03 17:33:05,2,0,0,2
2013-08-03 17:33:06,2,0,0,2
2013-08-03 17:33:07,0,0,0,2
2013-08-03 17:33:08,0,0,0,2
2013-08-03 17:33:09,0,0,0,2
2013-08-03 17:33:10,0,0,0,2
2013-08-03 17:33:11,0,2,0,2
2013-08-03 17:33:12,0,2,0,2
2013-08-03 17:33:13,0,2,0,2
2013-08-03 17:33:14,0,2,0,2
2013-08-03 17:33:15,0,2,0,2
2013-08-03 17:33:16,0,2,0,2
2013-08-03 17:33:17,0,2,0,2
2013-08-03 17:33:18,0,2,0,2
2013-08-03 17:33:19,0,2,0,2
2013-08-03 17:33:20,0,2,0,2
2013-08-03 17:33:21,2,2,0,2
2013-08-03 17:33:22,2,2,0,2
2013-08-03 17:33:23,2,2,0,2
2013-08-03 17:33:24,2,2,0,8
2013-08-03 17:33:25,2,2,0,8
2013-08-03 17:33:26,0,2,0,2
2013-08-03 17:33:27,0,2,0,2
2013-08-03 17:33:28,0,2,0,2
2013-08-03 17:33:29,0,2,0,2
2013-08-03 17:33:30,0,2,0,2
2013-08-03 17:33:31,0,2,0,2
2013-08-03 17:33:32,0,2,0,2
2013-08-03 17:33:33,0,2,0,2
2013-08-03 17:33:34,0,2,0,2
2013-08-03 17:33:35,0,2,0,2
2013-08-03 17:33:36,0,0,0,2
2013-08-03 17:33:37,0,0,0,2
2013-08-03 17:33:38,0,0,0,2
2013-08-03 17:33:39,0,0,0,2
2013-08-03 17:33:40,0,0,0,1
2013-08-03 17:33:41,0,0,0,1
2013-08-03 17:33:42,0,0,0,3
2013-08-03 17:33:43,0,0,0,1
2013-08-03 17:33:44,0,0,0,3
2013-08-03 17:33:45,0,0,0,3
2013-08-03 17:33:46,0,0,0,3
2013-08-03 17:33:47,0,0,0,3
2013-08-03 17:33:48,0,0,0,3
2013-08-03 17:33:49,0,0,0,3
2013-08-03 17:33:50,0,0,0,3
2013-08-03 17:33:51,0,0,0,3
2013-08-03 17:33:52,0,0,0,3
2013-08-03 17:33:53,0,0,0,3
2013-08-03 17:33:54,0,0,0,3
2013-08-03 17:33:55,0,0,0,3
2013-08-03 17:33:56,0,0,0,3
2013-08-03 17:33:57,0,0,0,3
2013-08-03 17:33:58,0,0,0,3
2013-08-03 17:33:59,0,0,0,3
2013-08-03 17:34:00,0,0,0,3
2013-08-03 17:34:01,0,0,0,3
2013-08-03 17:34:02,0,0,0,2
2013-08-03 17:34:03,0,0,0,2
