time,B6CE44A7-A245-41A7-9AE7-557D1EAD3DF4,BD49B35A-8999-4987-9759-8D3F28D1292B
2015-06-03 13:44:43,0,0
2015-06-03 13:44:44,0,0
2015-06-03 13:44:45,0,0
2015-06-03 13:44:46,0,0
2015-06-03 13:44:47,0,0
2015-06-03 13:44:48,0,0
2015-06-03 13:44:49,0,0
2015-06-03 13:44:50,0,0
2015-06-03 13:44:51,0,0
2015-06-03 13:44:52,0,0
2015-06-03 13:44:53,0,0
2015-06-03 13:44:54,0,0
2015-06-03 13:44:55,0,0
2015-06-03 13:44:56,0,0
2015-06-03 13:44:57,2,0
2015-06-03 13:44:58,3,0
2015-06-03 13:44:59,4,0
2015-06-03 13:45:00,4,0
2015-06-03 13:45:01,4,0
2015-06-03 13:45:02,4,0
2015-06-03 13:45:03,4,0
2015-06-03 13:45:04,4,0
2015-06-03 13:45:05,4,0
2015-06-03 13:45:06,4,0
2015-06-03 13:45:07,4,0
2015-06-03 13:45:08,4,0
2015-06-03 13:45:09,4,0
2015-06-03 13:45:10,4,0
2015-06-03 13:45:11,4,0
2015-06-03 13:45:12,4,0
2015-06-03 13:45:13,4,0
2015-06-03 13:45:14,0,0
2015-06-03 13:45:15,0,0
2015-06-03 13:45:16,2,0
2015-06-03 13:45:17,2,0
2015-06-03 13:45:18,2,0
2015-06-03 13:45:19,2,0
2015-06-03 13:45:20,2,0
2015-06-03 13:45:21,2,0
2015-06-03 13:45:22,1,0
2015-06-03 13:45:23,3,0
2015-06-03 13:45:24,3,0
2015-06-03 13:45:25,3,0
2015-06-03 13:45:26,3,0
2015-06-03 13:45:27,4,0
2015-06-03 13:45:28,4,0
2015-06-03 13:45:29,4,0
2015-06-03 13:45:30,4,0
2015-06-03 13:45:31,3,0
2015-06-03 13:45:32,0,0
2015-06-03 13:45:33,0,0
2015-06-03 13:45:34,0,0
2015-06-03 13:45:35,0,0
2015-06-03 13:45:36,0,0
2015-06-03 13:45:37,0,0
2015-06-03 13:45:38,0,0
2015-06-03 13:45:39,0,0
2015-06-03 13:45:40,0,1
2015-06-03 13:45:41,0,0
2015-06-03 13:45:42,0,0
2015-06-03 13:45:43,0,0
2015-06-03 13:45:44,0,0
2015-06-03 13:45:45,0,0
2015-06-03 13:45:46,0,0
2015-06-03 13:45:47,0,0
2015-06-03 13:45:48,0,0
2015-06-03 13:45:49,0,0
2015-06-03 13:45:50,0,0
2015-06-03 13:45:51,0,0
2015-06-03 13:45:52,0,0
2015-06-03 13:45:53,0,0
2015-06-03 13:45:54,0,0
2015-06-03 13:45:55,0,0
2015-06-03 13:45:56,0,0
2015-06-03 13:45:57,0,0
2015-06-03 13:45:58,0,0
2015-06-03 13:45:59,0,0
2015-06-03 13:46:00,0,0
2015-06-03 13:46:01,0,0
2015-06-03 13:46:02,0,0
2015-06-03 13:46:03,0,0
2015-06-03 13:46:04,0,0
2015-06-03 13:46:05,0,0
2015-06-03 13:46:06,0,0
2015-06-03 13:46:07,0,0
2015-06-03 13:46:08,0,0
2015-06-03 13:46:09,0,0
2015-06-03 13:46:10,0,0
2015-06-03 13:46:11,0,0
2015-06-03 13:46:12,0,0
2015-06-03 13:46:13,0,0
2015-06-03 13:46:14,0,0
2015-06-03 13:46:15,0,0
2015-06-03 13:46:16,0,0
2015-06-03 13:46:17,0,0
2015-06-03 13:46:18,0,0
2015-06-03 13:46:19,0,0
2015-06-03 13:46:20,0,0
2015-06-03 13:46:21,0,0
2015-06-03 13:46:22,0,0
2015-06-03 13:46:23,0,0
2015-06-03 13:46:24,0,0
2015-06-03 13:46:25,0,0
2015-06-03 13:46:26,0,0
2015-06-03 13:46:27,0,0
2015-06-03 13:46:28,0,0
2015-06-03 13:46:29,0,0
2015-06-03 13:46:30,0,0
2015-06-03 13:46:31,0,0
2015-06-03 13:46:32,0,0
2015-06-03 13:46:33,0,0
2015-06-03 13:46:34,0,0
2015-06-03 13:46:35,0,0
2015-06-03 13:46:36,0,0
2015-06-03 13:46:37,0,0
2015-06-03 13:46:38,0,0
2015-06-03 13:46:39,0,0
2015-06-03 13:46:40,0,0
2015-06-03 13:46:41,0,0
2015-06-03 13:46:42,0,0
2015-06-03 13:46:43,0,0
2015-06-03 13:46:44,0,0
2015-06-03 13:46:45,0,0
2015-06-03 13:46:46,0,0
2015-06-03 13:46:47,0,0
2015-06-03 13:46:48,0,0
2015-06-03 13:46:49,0,0
2015-06-03 13:46:50,0,0
2015-06-03 13:46:51,0,0
2015-06-03 13:46:52,0,0
2015-06-03 13:46:53,0,0
2015-06-03 13:46:54,0,0
2015-06-03 13:46:55,0,0
2015-06-03 13:46:56,0,0
2015-06-03 13:46:57,0,0
2015-06-03 13:46:58,0,0
2015-06-03 13:46:59,0,0
2015-06-03 13:47:00,0,0
2015-06-03 13:47:01,0,0
2015-06-03 13:47:02,0,0
2015-06-03 13:47:03,0,0
2015-06-03 13:47:04,0,0
2015-06-03 13:47:05,2,0
2015-06-03 13:47:06,0,0
2015-06-03 13:47:07,0,0
