time,device_id,x_pos,y_pos,velocity
2014-04-27T16:43:31.555778,yvonne,486.5,325.5,0.0
2014-04-27T16:43:31.558966,yvonne,494.5,319.0,10.307764053344727
2014-04-27T16:43:31.566975,yvonne,505.0,312.5,12.349088668823242
2014-04-27T16:43:31.582475,yvonne,512.5,310.5,7.762087345123291
2014-04-27T16:43:31.605666,yvonne,520.5,310.5,8.0
2014-04-27T16:43:31.617290,yvonne,528.0,311.5,7.566372871398926
2014-04-27T16:43:31.634040,yvonne,535.5,318.0,9.92471694946289
2014-04-27T16:43:31.653610,yvonne,541.5,326.0,10.0
2014-04-27T16:43:31.672599,yvonne,545.0,337.0,11.54339599609375
2014-04-27T16:43:31.686137,yvonne,545.0,350.0,13.0
2014-04-27T16:43:31.699435,yvonne,541.0,367.5,17.951322555541992
2014-04-27T16:43:31.723157,yvonne,526.0,384.0,22.299102783203125
2014-04-27T16:43:31.734974,yvonne,510.5,396.0,19.602294921875
2014-04-27T16:43:31.750778,yvonne,497.5,402.5,14.534441947937012
2014-04-27T16:43:31.767932,yvonne,483.0,407.5,15.337862014770508
2014-04-27T16:43:31.784940,yvonne,471.5,410.0,11.76860237121582
2014-04-27T16:43:31.801410,yvonne,462.5,411.0,9.05538558959961
2014-04-27T16:43:31.815001,yvonne,453.0,412.5,9.617691993713379
2014-04-27T16:43:31.837157,yvonne,444.5,415.0,8.86002254486084
2014-04-27T16:43:31.853600,yvonne,435.5,419.5,10.062305450439453
2014-04-27T16:43:31.866599,yvonne,429.5,426.0,8.845903396606445
2014-04-27T16:43:31.883722,yvonne,426.5,432.0,6.7082037925720215
2014-04-27T16:43:31.900495,yvonne,426.0,437.5,5.522680282592773
2014-04-27T16:43:31.916563,yvonne,426.0,445.0,7.5
2014-04-27T16:43:31.932201,yvonne,433.5,451.5,9.92471694946289
2014-04-27T16:43:31.954253,yvonne,443.0,457.0,10.977249145507812
2014-04-27T16:43:31.975233,yvonne,457.0,462.5,15.041608810424805
2014-04-27T16:43:31.997076,yvonne,472.5,467.5,16.286497116088867
2014-04-27T16:43:32.004971,yvonne,488.5,471.5,16.492422103881836
2014-04-27T16:43:32.018148,yvonne,509.5,471.5,21.0
2014-04-27T16:43:32.034621,yvonne,536.0,470.0,26.54241943359375
2014-04-27T16:43:32.048757,yvonne,558.5,463.0,23.563743591308594
2014-04-27T16:43:32.071087,yvonne,579.5,454.0,22.847318649291992
