time,2FA454D2-F35D-45D6-BE5D-D848B409B713,7FC04E34-F3AE-4764-9432-DD032ED6C36B,24C41EC3-7ECC-40DA-B942-7ABE23017E74,B6CE44A7-A245-41A7-9AE7-557D1EAD3DF4,BD49B35A-8999-4987-9759-8D3F28D1292B,275913F5-90E9-4C82-B94C-29A8AA3B4C57
2015-03-20 13:59:06,0,1,0,0,0,2
2015-03-20 13:59:07,0,1,0,0,0,2
2015-03-20 13:59:08,0,3,0,0,0,2
2015-03-20 13:59:09,0,3,2,0,0,2
2015-03-20 13:59:10,0,3,2,0,0,6
2015-03-20 13:59:11,0,3,2,0,0,0
2015-03-20 13:59:12,0,2,4,0,2,2
2015-03-20 13:59:13,3,2,4,0,2,2
2015-03-20 13:59:14,4,2,4,0,2,2
2015-03-20 13:59:15,4,2,4,0,4,2
2015-03-20 13:59:16,4,2,4,0,4,3
2015-03-20 13:59:17,4,2,0,0,4,3
2015-03-20 13:59:18,4,2,0,0,4,3
2015-03-20 13:59:19,4,2,0,0,4,4
2015-03-20 13:59:20,2,2,0,0,4,4
2015-03-20 13:59:21,2,2,0,0,4,3
2015-03-20 13:59:22,2,2,0,0,4,2
2015-03-20 13:59:23,2,2,4,0,4,0
2015-03-20 13:59:24,0,0,4,0,0,0
2015-03-20 13:59:25,0,0,4,0,0,0
2015-03-20 13:59:26,0,0,4,0,0,0
2015-03-20 13:59:27,0,0,4,0,0,0
2015-03-20 13:59:28,0,0,5,0,0,0
2015-03-20 13:59:29,0,0,3,0,0,0
2015-03-20 13:59:30,0,0,4,0,0,0
2015-03-20 13:59:31,0,2,3,0,0,0
2015-03-20 13:59:32,0,2,3,0,0,0
2015-03-20 13:59:33,0,2,3,0,0,0
2015-03-20 13:59:34,0,2,3,0,7,0
2015-03-20 13:59:35,0,2,3,0,7,6
2015-03-20 13:59:36,0,0,3,0,7,6
2015-03-20 13:59:37,0,0,3,0,7,6
2015-03-20 13:59:38,0,0,3,0,4,6
2015-03-20 13:59:39,0,0,2,0,4,8
2015-03-20 13:59:40,0,0,0,0,3,8
2015-03-20 13:59:41,0,0,0,0,3,4
2015-03-20 13:59:42,0,0,0,0,3,4
2015-03-20 13:59:43,0,2,4,0,3,4
2015-03-20 13:59:44,0,6,3,0,4,4
2015-03-20 13:59:45,0,7,3,0,4,4
2015-03-20 13:59:46,0,7,4,0,4,8
2015-03-20 13:59:47,0,7,4,0,4,8
2015-03-20 13:59:48,0,7,4,0,4,8
2015-03-20 13:59:49,0,8,3,0,4,8
2015-03-20 13:59:50,0,0,3,0,4,8
2015-03-20 13:59:51,0,2,0,0,8,8
2015-03-20 13:59:52,0,2,0,0,8,8
2015-03-20 13:59:53,0,3,0,0,8,0
2015-03-20 13:59:54,0,3,0,0,2,0
2015-03-20 13:59:55,0,3,0,0,2,0
2015-03-20 13:59:56,0,2,0,0,0,0
2015-03-20 13:59:57,0,2,0,0,0,0
2015-03-20 13:59:58,0,2,0,0,0,0
2015-03-20 13:59:59,0,0,0,0,0,0
2015-03-20 14:00:00,0,0,0,0,0,0
2015-03-20 14:00:01,0,0,0,0,0,0
2015-03-20 14:00:02,0,0,0,0,0,0
2015-03-20 14:00:03,0,0,0,0,0,0
2015-03-20 14:00:04,0,0,0,0,0,0
2015-03-20 14:00:05,0,0,0,0,0,0
2015-03-20 14:00:06,0,0,0,0,0,0
2015-03-20 14:00:07,0,0,0,0,0,0
2015-03-20 14:00:08,0,0,0,0,0,0
2015-03-20 14:00:09,0,0,0,0,0,0
2015-03-20 14:00:10,0,0,0,0,0,0
2015-03-20 14:00:11,0,0,0,0,0,0
2015-03-20 14:00:12,0,0,0,0,0,0
2015-03-20 14:00:13,0,0,0,0,0,0
2015-03-20 14:00:14,0,0,0,0,0,0
2015-03-20 14:00:15,0,0,0,0,0,0
2015-03-20 14:00:16,0,0,0,0,0,0
2015-03-20 14:00:17,0,0,0,0,0,0
2015-03-20 14:00:18,0,0,0,0,0,0
2015-03-20 14:00:19,0,0,0,0,0,0
2015-03-20 14:00:20,0,0,0,0,0,0
2015-03-20 14:00:21,0,0,0,0,0,0
2015-03-20 14:00:22,0,0,0,0,0,0
2015-03-20 14:00:23,0,0,0,0,0,0
2015-03-20 14:00:24,0,0,0,0,0,0
2015-03-20 14:00:25,0,0,0,0,0,0
2015-03-20 14:00:26,0,0,0,0,0,0
2015-03-20 14:00:27,0,0,0,0,0,0
2015-03-20 14:00:28,0,0,0,0,0,0
2015-03-20 14:00:29,0,0,0,0,0,0
2015-03-20 14:00:30,0,0,0,0,0,0
2015-03-20 14:00:31,0,0,0,0,0,0
2015-03-20 14:00:32,0,0,0,0,0,0
2015-03-20 14:00:33,0,0,0,0,0,0
2015-03-20 14:00:34,0,0,0,0,0,0
2015-03-20 14:00:35,0,0,0,0,0,0
2015-03-20 14:00:36,0,0,0,0,0,0
2015-03-20 14:00:37,0,0,0,0,0,0
2015-03-20 14:00:38,0,0,0,0,0,0
2015-03-20 14:00:39,0,0,0,0,0,0
2015-03-20 14:00:40,0,0,0,0,0,0
2015-03-20 14:00:41,0,0,0,0,0,0
2015-03-20 14:00:42,0,0,0,0,0,0
2015-03-20 14:00:43,0,0,0,0,0,0
2015-03-20 14:00:44,0,0,0,0,0,0
2015-03-20 14:00:45,0,0,0,0,0,0
2015-03-20 14:00:46,0,0,0,0,0,0
2015-03-20 14:00:47,0,0,0,0,0,0
2015-03-20 14:00:48,0,0,0,0,0,0
2015-03-20 14:00:49,0,0,0,0,0,0
2015-03-20 14:00:50,0,0,0,0,0,0
2015-03-20 14:00:51,0,0,0,0,0,0
2015-03-20 14:00:52,0,0,0,0,0,0
2015-03-20 14:00:53,0,0,0,0,0,0
2015-03-20 14:00:54,0,0,0,0,0,0
2015-03-20 14:00:55,0,0,0,0,0,0
2015-03-20 14:00:56,0,0,0,0,0,0
2015-03-20 14:00:57,0,0,0,0,0,0
2015-03-20 14:00:58,0,0,0,0,0,0
2015-03-20 14:00:59,0,0,0,0,0,0
2015-03-20 14:01:00,0,0,0,0,0,0
2015-03-20 14:01:01,0,2,0,0,0,0
2015-03-20 14:01:02,0,2,0,0,0,0
2015-03-20 14:01:03,0,2,0,0,0,0
2015-03-20 14:01:04,0,2,0,0,0,0
2015-03-20 14:01:05,0,2,0,0,0,0
2015-03-20 14:01:06,0,0,0,0,0,0
2015-03-20 14:01:07,0,0,0,0,0,0
2015-03-20 14:01:08,0,0,0,0,0,0
2015-03-20 14:01:09,0,0,0,0,0,0
2015-03-20 14:01:10,0,0,0,0,0,0
2015-03-20 14:01:11,0,0,0,0,0,0
2015-03-20 14:01:12,0,0,0,0,0,0
2015-03-20 14:01:13,0,0,0,0,0,0
2015-03-20 14:01:14,0,0,0,0,0,0
2015-03-20 14:01:15,0,0,0,0,0,0
2015-03-20 14:01:16,0,0,0,0,0,0
2015-03-20 14:01:17,0,0,0,0,0,0
2015-03-20 14:01:18,0,0,0,0,0,0
2015-03-20 14:01:19,0,0,0,0,0,0
2015-03-20 14:01:20,0,0,0,0,0,0
2015-03-20 14:01:21,0,0,0,0,0,0
2015-03-20 14:01:22,0,0,0,0,0,0
2015-03-20 14:01:23,0,0,0,0,0,0
2015-03-20 14:01:24,0,0,0,0,0,0
2015-03-20 14:01:25,0,0,0,0,0,0
2015-03-20 14:01:26,0,0,0,0,0,0
2015-03-20 14:01:27,0,0,0,0,0,0
2015-03-20 14:01:28,0,0,0,0,0,0
2015-03-20 14:01:29,0,0,0,0,0,0
2015-03-20 14:01:30,0,0,0,0,0,0
2015-03-20 14:01:31,0,0,0,0,0,0
2015-03-20 14:01:32,0,0,0,0,0,0
2015-03-20 14:01:33,0,0,0,0,0,0
2015-03-20 14:01:34,0,0,0,0,0,0
2015-03-20 14:01:35,0,0,0,0,0,0
2015-03-20 14:01:36,0,0,0,0,0,0
2015-03-20 14:01:37,0,0,0,0,0,0
2015-03-20 14:01:38,0,0,0,0,0,0
2015-03-20 14:01:39,0,0,0,0,0,0
2015-03-20 14:01:40,0,0,0,0,0,0
2015-03-20 14:01:41,0,0,0,0,0,0
2015-03-20 14:01:42,0,0,0,0,0,0
2015-03-20 14:01:43,0,0,0,0,0,0
2015-03-20 14:01:44,0,0,0,0,0,0
2015-03-20 14:01:45,0,0,0,0,0,0
2015-03-20 14:01:46,0,0,0,0,0,0
2015-03-20 14:01:47,0,0,0,0,0,0
2015-03-20 14:01:48,0,0,0,0,0,0
2015-03-20 14:01:49,0,0,0,0,0,0
2015-03-20 14:01:50,0,0,0,0,0,0
2015-03-20 14:01:51,0,0,0,0,0,0
2015-03-20 14:01:52,0,0,0,0,0,0
2015-03-20 14:01:53,0,0,0,0,0,0
2015-03-20 14:01:54,0,0,0,0,0,0
2015-03-20 14:01:55,0,0,0,0,0,0
2015-03-20 14:01:56,0,0,0,0,0,0
2015-03-20 14:01:57,0,0,0,0,0,0
2015-03-20 14:01:58,0,0,0,0,0,0
2015-03-20 14:01:59,0,0,0,0,0,0
2015-03-20 14:02:00,0,0,0,0,0,0
2015-03-20 14:02:01,0,0,0,0,0,0
2015-03-20 14:02:02,0,0,0,0,0,0
2015-03-20 14:02:03,0,0,0,0,0,0
2015-03-20 14:02:04,0,0,0,0,0,0
2015-03-20 14:02:05,0,0,0,0,0,0
2015-03-20 14:02:06,0,0,0,0,0,0
2015-03-20 14:02:07,0,0,0,0,0,0
2015-03-20 14:02:08,0,0,0,0,0,0
2015-03-20 14:02:09,0,0,0,0,0,0
2015-03-20 14:02:10,0,0,0,0,0,0
2015-03-20 14:02:11,0,0,0,0,0,0
2015-03-20 14:02:12,0,0,0,0,0,0
2015-03-20 14:02:13,0,0,0,0,0,0
2015-03-20 14:02:14,0,0,0,0,0,0
2015-03-20 14:02:15,0,0,0,0,0,0
2015-03-20 14:02:16,0,0,0,0,0,0
2015-03-20 14:02:17,0,0,0,0,0,0
2015-03-20 14:02:18,0,0,0,0,0,0
2015-03-20 14:02:19,0,0,0,0,0,0
2015-03-20 14:02:20,0,0,0,0,0,0
2015-03-20 14:02:21,0,0,0,0,2,0
2015-03-20 14:02:22,0,0,0,0,2,0
2015-03-20 14:02:23,0,0,0,0,2,0
2015-03-20 14:02:24,0,0,0,0,2,0
2015-03-20 14:02:25,0,0,0,0,2,0
2015-03-20 14:02:26,0,0,0,0,0,0
2015-03-20 14:02:27,0,0,0,0,0,0
2015-03-20 14:02:28,0,0,0,0,0,0
2015-03-20 14:02:29,0,0,0,0,0,0
2015-03-20 14:02:30,0,0,0,0,0,0
2015-03-20 14:02:31,0,0,0,0,0,0
2015-03-20 14:02:32,0,0,0,0,0,0
2015-03-20 14:02:33,0,0,0,0,0,0
2015-03-20 14:02:34,0,0,0,0,0,0
2015-03-20 14:02:35,0,0,0,0,0,0
2015-03-20 14:02:36,0,0,0,0,0,0
2015-03-20 14:02:37,0,0,0,0,0,0
2015-03-20 14:02:38,0,0,0,0,0,0
2015-03-20 14:02:39,0,0,0,0,0,0
2015-03-20 14:02:40,0,0,0,0,0,0
2015-03-20 14:02:41,0,0,0,0,0,0
2015-03-20 14:02:42,0,0,0,0,0,0
2015-03-20 14:02:43,0,0,0,0,0,0
2015-03-20 14:02:44,0,0,0,0,0,0
2015-03-20 14:02:45,0,0,0,0,0,0
2015-03-20 14:02:46,0,0,0,0,0,0
2015-03-20 14:02:47,0,0,0,0,0,0
2015-03-20 14:02:48,0,0,0,0,0,0
2015-03-20 14:02:49,0,0,0,0,0,0
2015-03-20 14:02:50,0,0,0,0,0,0
2015-03-20 14:02:51,0,0,0,0,0,0
2015-03-20 14:02:52,6,0,0,2,2,2
2015-03-20 14:02:53,7,0,0,5,7,7
2015-03-20 14:02:54,7,0,0,5,7,7
2015-03-20 14:02:55,7,0,0,5,7,7
2015-03-20 14:02:56,7,0,0,5,7,7
2015-03-20 14:02:57,8,0,0,5,5,7
2015-03-20 14:02:58,8,0,0,5,5,7
2015-03-20 14:02:59,8,0,0,5,5,7
2015-03-20 14:03:00,8,0,0,5,5,7
2015-03-20 14:03:01,8,0,0,5,5,7
2015-03-20 14:03:02,7,0,0,5,5,7
2015-03-20 14:03:03,7,0,0,5,5,7
2015-03-20 14:03:04,7,2,0,5,5,7
2015-03-20 14:03:05,7,4,0,5,5,7
2015-03-20 14:03:06,7,4,0,7,5,7
2015-03-20 14:03:07,7,7,0,7,7,7
2015-03-20 14:03:08,8,6,0,7,7,7
2015-03-20 14:03:09,8,6,0,7,7,7
2015-03-20 14:03:10,7,6,0,7,7,7
2015-03-20 14:03:11,7,6,0,7,7,7
2015-03-20 14:03:12,7,6,0,7,7,7
2015-03-20 14:03:13,7,6,0,7,7,7
2015-03-20 14:03:14,7,6,0,7,7,7
2015-03-20 14:03:15,7,6,0,7,7,7
2015-03-20 14:03:16,7,6,0,7,7,7
2015-03-20 14:03:17,7,7,0,7,7,7
2015-03-20 14:03:18,8,8,0,7,7,7
2015-03-20 14:03:19,7,7,0,7,7,7
2015-03-20 14:03:20,7,7,0,7,7,7
2015-03-20 14:03:21,5,7,0,7,7,7
2015-03-20 14:03:22,5,7,0,7,7,7
2015-03-20 14:03:23,5,7,0,5,7,7
2015-03-20 14:03:24,5,7,0,5,7,7
2015-03-20 14:03:25,5,7,0,5,7,7
2015-03-20 14:03:26,5,7,0,5,7,7
2015-03-20 14:03:27,7,7,0,5,7,7
2015-03-20 14:03:28,7,7,0,5,7,7
2015-03-20 14:03:29,7,7,0,5,7,7
2015-03-20 14:03:30,7,7,0,5,7,7
2015-03-20 14:03:31,7,7,0,5,7,7
2015-03-20 14:03:32,7,7,0,5,7,7
2015-03-20 14:03:33,8,7,0,5,7,7
2015-03-20 14:03:34,7,7,0,5,7,5
2015-03-20 14:03:35,7,7,0,5,7,5
2015-03-20 14:03:36,7,7,0,5,7,5
2015-03-20 14:03:37,7,7,0,5,7,5
2015-03-20 14:03:38,7,7,0,5,7,5
2015-03-20 14:03:39,7,7,0,5,7,5
2015-03-20 14:03:40,7,7,0,5,7,5
2015-03-20 14:03:41,7,7,0,5,7,5
2015-03-20 14:03:42,7,7,0,5,7,5
2015-03-20 14:03:43,8,7,0,2,7,5
2015-03-20 14:03:44,7,7,0,2,7,5
2015-03-20 14:03:45,7,7,0,2,7,5
2015-03-20 14:03:46,8,7,0,2,7,5
2015-03-20 14:03:47,8,7,0,2,7,7
2015-03-20 14:03:48,2,7,0,2,7,7
2015-03-20 14:03:49,2,7,0,2,5,7
2015-03-20 14:03:50,2,7,0,2,5,7
2015-03-20 14:03:51,2,7,0,2,5,7
2015-03-20 14:03:52,2,7,0,2,5,7
2015-03-20 14:03:53,2,7,0,2,5,7
2015-03-20 14:03:54,2,7,0,2,5,5
2015-03-20 14:03:55,2,7,0,2,5,5
2015-03-20 14:03:56,2,7,0,2,5,5
2015-03-20 14:03:57,2,7,0,2,5,5
2015-03-20 14:03:58,2,7,0,2,5,7
2015-03-20 14:03:59,2,7,0,2,5,7
2015-03-20 14:04:00,2,8,0,2,5,7
2015-03-20 14:04:01,2,8,0,2,5,7
2015-03-20 14:04:02,2,5,0,2,5,5
2015-03-20 14:04:03,2,2,0,2,7,5
2015-03-20 14:04:04,2,2,0,2,7,5
2015-03-20 14:04:05,2,2,0,2,7,5
2015-03-20 14:04:06,2,2,0,2,7,2
2015-03-20 14:04:07,2,2,0,2,7,2
2015-03-20 14:04:08,2,2,0,2,7,2
2015-03-20 14:04:09,2,2,0,2,7,2
2015-03-20 14:04:10,2,2,0,2,7,2
2015-03-20 14:04:11,2,2,0,2,7,2
2015-03-20 14:04:12,2,2,0,2,7,2
2015-03-20 14:04:13,2,2,0,2,7,2
2015-03-20 14:04:14,2,2,0,2,7,2
2015-03-20 14:04:15,2,2,0,2,7,2
2015-03-20 14:04:16,2,2,0,2,7,2
2015-03-20 14:04:17,2,2,0,2,8,2
2015-03-20 14:04:18,2,2,0,2,8,2
2015-03-20 14:04:19,2,2,0,2,2,2
2015-03-20 14:04:20,2,2,0,2,2,2
2015-03-20 14:04:21,2,2,0,2,2,2
2015-03-20 14:04:22,2,2,0,2,2,2
2015-03-20 14:04:23,2,2,0,2,2,2
2015-03-20 14:04:24,2,2,0,2,2,2
2015-03-20 14:04:25,2,2,0,2,2,2
2015-03-20 14:04:26,2,2,0,2,2,2
2015-03-20 14:04:27,2,2,0,2,2,2
2015-03-20 14:04:28,2,2,0,2,2,2
2015-03-20 14:04:29,2,2,0,2,2,2
2015-03-20 14:04:30,2,2,0,2,2,2
2015-03-20 14:04:31,2,2,0,2,2,2
2015-03-20 14:04:32,2,2,0,2,2,2
2015-03-20 14:04:33,2,2,0,2,2,2
2015-03-20 14:04:34,2,2,0,2,2,2
2015-03-20 14:04:35,2,2,0,2,2,2
2015-03-20 14:04:36,2,2,0,2,2,2
2015-03-20 14:04:37,2,2,0,2,2,2
2015-03-20 14:04:38,2,2,0,2,2,2
2015-03-20 14:04:39,2,2,0,2,2,2
2015-03-20 14:04:40,2,2,0,2,2,2
2015-03-20 14:04:41,2,2,0,2,2,2
2015-03-20 14:04:42,2,2,0,2,2,2
2015-03-20 14:04:43,8,2,0,6,2,1
2015-03-20 14:04:44,8,2,0,6,2,5
2015-03-20 14:04:45,8,5,0,6,2,5
2015-03-20 14:04:46,8,5,0,7,8,7
2015-03-20 14:04:47,7,5,0,7,6,7
2015-03-20 14:04:48,7,5,0,7,8,7
2015-03-20 14:04:49,7,7,0,5,7,7
2015-03-20 14:04:50,7,7,0,7,7,7
2015-03-20 14:04:51,7,7,0,7,7,7
2015-03-20 14:04:52,7,7,0,7,6,7
2015-03-20 14:04:53,7,7,0,7,6,7
2015-03-20 14:04:54,7,7,0,7,6,7
2015-03-20 14:04:55,7,7,0,7,6,8
2015-03-20 14:04:56,7,7,0,7,6,8
2015-03-20 14:04:57,7,7,0,7,6,8
2015-03-20 14:04:58,7,7,0,7,6,8
2015-03-20 14:04:59,7,7,0,6,7,7
2015-03-20 14:05:00,7,7,0,6,7,7
2015-03-20 14:05:01,7,7,0,7,7,8
2015-03-20 14:05:02,7,7,0,5,7,7
2015-03-20 14:05:03,7,8,0,2,7,7
2015-03-20 14:05:04,7,7,0,2,7,8
2015-03-20 14:05:05,7,7,0,2,7,7
2015-03-20 14:05:06,7,5,0,2,7,7
2015-03-20 14:05:07,7,5,0,2,8,7
2015-03-20 14:05:08,7,5,0,2,8,7
2015-03-20 14:05:09,7,5,0,2,3,7
2015-03-20 14:05:10,7,5,0,2,3,8
2015-03-20 14:05:11,7,5,0,2,3,8
2015-03-20 14:05:12,8,5,0,2,3,8
2015-03-20 14:05:13,4,5,0,2,3,8
2015-03-20 14:05:14,2,8,0,2,3,8
2015-03-20 14:05:15,2,7,0,2,3,8
2015-03-20 14:05:16,2,7,0,2,3,8
2015-03-20 14:05:17,2,7,0,2,3,8
2015-03-20 14:05:18,2,7,0,2,3,8
2015-03-20 14:05:19,2,7,0,2,3,8
2015-03-20 14:05:20,2,7,0,2,3,8
2015-03-20 14:05:21,2,7,0,2,4,8
2015-03-20 14:05:22,2,7,0,2,4,7
2015-03-20 14:05:23,2,7,0,2,3,7
2015-03-20 14:05:24,2,7,0,2,3,7
2015-03-20 14:05:25,2,7,0,2,3,7
2015-03-20 14:05:26,2,7,0,2,3,8
2015-03-20 14:05:27,2,7,0,2,3,8
2015-03-20 14:05:28,2,7,0,2,3,8
2015-03-20 14:05:29,2,7,0,2,3,8
2015-03-20 14:05:30,2,7,0,2,3,8
2015-03-20 14:05:31,2,7,0,2,3,8
2015-03-20 14:05:32,2,7,0,2,3,7
2015-03-20 14:05:33,2,7,0,2,3,8
2015-03-20 14:05:34,2,7,0,2,3,8
2015-03-20 14:05:35,2,7,0,2,3,8
2015-03-20 14:05:36,2,8,0,2,1,8
2015-03-20 14:05:37,2,8,0,2,1,8
2015-03-20 14:05:38,2,8,0,2,2,8
2015-03-20 14:05:39,2,8,0,2,2,8
2015-03-20 14:05:40,0,8,0,2,2,8
2015-03-20 14:05:41,2,8,0,2,2,8
2015-03-20 14:05:42,2,5,0,2,2,8
2015-03-20 14:05:43,2,5,0,2,2,8
2015-03-20 14:05:44,2,5,0,2,2,8
2015-03-20 14:05:45,2,5,0,2,2,8
2015-03-20 14:05:46,2,5,0,2,2,8
2015-03-20 14:05:47,2,5,0,2,2,8
2015-03-20 14:05:48,2,7,0,2,2,8
2015-03-20 14:05:49,2,7,0,2,3,8
2015-03-20 14:05:50,2,7,0,2,3,8
2015-03-20 14:05:51,0,7,0,2,3,7
2015-03-20 14:05:52,0,8,0,2,3,8
2015-03-20 14:05:53,0,8,0,2,3,8
2015-03-20 14:05:54,0,8,0,2,8,7
2015-03-20 14:05:55,0,8,0,2,8,8
2015-03-20 14:05:56,0,8,0,2,8,8
2015-03-20 14:05:57,0,8,0,2,4,8
2015-03-20 14:05:58,0,8,0,2,4,8
2015-03-20 14:05:59,0,8,0,2,4,8
2015-03-20 14:06:00,0,8,0,2,4,8
2015-03-20 14:06:01,0,8,0,1,4,8
2015-03-20 14:06:02,0,8,0,1,4,8
2015-03-20 14:06:03,0,8,0,2,4,8
2015-03-20 14:06:04,0,8,0,1,4,8
2015-03-20 14:06:05,0,8,0,1,4,8
2015-03-20 14:06:06,0,8,0,2,1,8
2015-03-20 14:06:07,0,8,0,2,2,8
2015-03-20 14:06:08,0,8,0,2,2,8
2015-03-20 14:06:09,0,7,0,2,2,8
2015-03-20 14:06:10,2,7,0,2,1,8
2015-03-20 14:06:11,2,8,0,1,1,8
2015-03-20 14:06:12,2,8,0,1,1,8
2015-03-20 14:06:13,2,8,0,1,1,8
2015-03-20 14:06:14,2,8,0,1,1,8
2015-03-20 14:06:15,2,8,0,1,1,3
2015-03-20 14:06:16,2,8,0,1,1,3
2015-03-20 14:06:17,2,8,0,1,1,3
2015-03-20 14:06:18,2,8,0,1,1,3
2015-03-20 14:06:19,2,7,0,1,1,3
2015-03-20 14:06:20,2,3,0,1,2,3
2015-03-20 14:06:21,2,7,0,1,3,3
2015-03-20 14:06:22,2,4,0,1,2,3
2015-03-20 14:06:23,2,4,0,1,2,3
2015-03-20 14:06:24,2,4,0,1,2,3
2015-03-20 14:06:25,2,4,0,1,2,8
2015-03-20 14:06:26,2,8,0,1,2,8
2015-03-20 14:06:27,2,8,0,1,2,8
2015-03-20 14:06:28,2,3,0,1,2,8
2015-03-20 14:06:29,0,3,0,1,2,8
2015-03-20 14:06:30,0,3,0,1,2,8
2015-03-20 14:06:31,0,3,0,1,3,8
2015-03-20 14:06:32,2,3,0,1,3,8
2015-03-20 14:06:33,2,3,0,1,3,3
2015-03-20 14:06:34,2,3,0,1,3,3
2015-03-20 14:06:35,2,8,0,1,3,3
2015-03-20 14:06:36,2,8,0,1,3,3
2015-03-20 14:06:37,2,3,0,1,3,1
2015-03-20 14:06:38,2,3,0,1,3,2
2015-03-20 14:06:39,2,3,0,1,3,2
2015-03-20 14:06:40,2,3,0,1,3,2
2015-03-20 14:06:41,2,3,0,1,3,2
2015-03-20 14:06:42,2,3,0,1,3,2
2015-03-20 14:06:43,2,3,0,1,3,2
2015-03-20 14:06:44,2,3,0,1,3,2
2015-03-20 14:06:45,2,3,0,1,3,2
2015-03-20 14:06:46,2,3,0,1,3,2
2015-03-20 14:06:47,2,3,0,1,3,2
2015-03-20 14:06:48,2,3,0,1,3,2
2015-03-20 14:06:49,2,3,0,1,3,2
2015-03-20 14:06:50,2,3,0,3,3,2
2015-03-20 14:06:51,2,3,0,1,3,2
2015-03-20 14:06:52,2,3,0,1,3,2
2015-03-20 14:06:53,2,3,0,1,3,2
2015-03-20 14:06:54,2,3,0,1,3,2
2015-03-20 14:06:55,2,3,0,3,3,2
2015-03-20 14:06:56,2,3,0,3,3,2
2015-03-20 14:06:57,2,3,0,3,3,2
2015-03-20 14:06:58,2,1,0,3,3,2
2015-03-20 14:06:59,3,3,0,2,3,2
2015-03-20 14:07:00,2,3,0,2,3,2
2015-03-20 14:07:01,2,1,0,2,3,2
2015-03-20 14:07:02,2,1,0,3,3,2
2015-03-20 14:07:03,2,3,0,8,3,2
2015-03-20 14:07:04,2,3,0,8,3,2
2015-03-20 14:07:05,2,3,0,8,3,2
2015-03-20 14:07:06,2,3,0,8,4,2
2015-03-20 14:07:07,2,3,0,8,4,2
2015-03-20 14:07:08,2,3,0,8,4,2
2015-03-20 14:07:09,2,3,0,8,4,2
2015-03-20 14:07:10,2,3,0,8,4,2
2015-03-20 14:07:11,2,3,0,8,4,2
2015-03-20 14:07:12,3,4,0,8,4,2
2015-03-20 14:07:13,8,4,0,8,4,2
2015-03-20 14:07:14,8,4,0,8,4,2
2015-03-20 14:07:15,8,4,0,8,4,2
2015-03-20 14:07:16,8,4,0,8,4,2
2015-03-20 14:07:17,8,4,0,8,4,2
2015-03-20 14:07:18,8,4,0,8,4,2
2015-03-20 14:07:19,8,4,0,8,4,2
2015-03-20 14:07:20,8,4,0,8,4,2
2015-03-20 14:07:21,8,4,0,8,4,2
2015-03-20 14:07:22,8,4,0,8,4,2
2015-03-20 14:07:23,8,4,0,8,7,2
2015-03-20 14:07:24,8,4,0,8,7,2
2015-03-20 14:07:25,8,4,0,8,7,2
2015-03-20 14:07:26,8,4,0,8,7,2
2015-03-20 14:07:27,8,4,0,8,7,2
2015-03-20 14:07:28,8,4,0,8,7,2
2015-03-20 14:07:29,3,4,0,8,7,2
2015-03-20 14:07:30,3,4,0,8,7,2
2015-03-20 14:07:31,3,4,0,8,7,2
2015-03-20 14:07:32,3,4,0,8,7,2
2015-03-20 14:07:33,3,4,0,8,7,2
2015-03-20 14:07:34,3,4,0,8,7,2
2015-03-20 14:07:35,3,4,0,8,7,2
2015-03-20 14:07:36,3,4,0,8,7,2
2015-03-20 14:07:37,3,4,0,8,7,2
2015-03-20 14:07:38,3,4,0,8,7,2
2015-03-20 14:07:39,8,4,0,8,7,2
2015-03-20 14:07:40,3,4,0,8,7,2
2015-03-20 14:07:41,3,4,0,8,7,2
2015-03-20 14:07:42,3,4,0,8,7,2
2015-03-20 14:07:43,3,4,0,8,7,2
2015-03-20 14:07:44,3,4,0,8,7,2
2015-03-20 14:07:45,3,4,0,8,7,2
2015-03-20 14:07:46,8,4,0,8,7,2
2015-03-20 14:07:47,4,4,0,8,7,2
2015-03-20 14:07:48,4,4,0,8,7,2
2015-03-20 14:07:49,4,4,0,8,7,2
2015-03-20 14:07:50,4,3,0,8,7,2
2015-03-20 14:07:51,4,4,0,8,7,2
2015-03-20 14:07:52,4,4,0,8,7,2
2015-03-20 14:07:53,4,4,0,8,8,2
2015-03-20 14:07:54,4,4,0,4,7,2
2015-03-20 14:07:55,4,4,0,4,7,2
2015-03-20 14:07:56,4,8,0,3,7,2
2015-03-20 14:07:57,4,8,0,3,8,2
2015-03-20 14:07:58,4,8,0,3,7,2
2015-03-20 14:07:59,4,8,0,3,8,2
2015-03-20 14:08:00,4,8,0,3,8,2
2015-03-20 14:08:01,4,8,0,3,8,2
2015-03-20 14:08:02,4,8,0,3,8,2
2015-03-20 14:08:03,4,8,0,3,8,2
2015-03-20 14:08:04,4,8,0,3,8,2
2015-03-20 14:08:05,4,8,0,8,8,2
2015-03-20 14:08:06,4,8,0,8,8,2
2015-03-20 14:08:07,4,8,0,8,8,2
2015-03-20 14:08:08,4,7,0,7,8,2
2015-03-20 14:08:09,4,7,0,7,8,2
2015-03-20 14:08:10,4,8,0,7,8,2
2015-03-20 14:08:11,4,7,0,8,8,2
2015-03-20 14:08:12,4,7,0,7,8,2
2015-03-20 14:08:13,4,8,0,8,8,2
2015-03-20 14:08:14,4,7,0,7,8,2
2015-03-20 14:08:15,4,7,0,7,8,8
2015-03-20 14:08:16,4,7,0,8,8,8
2015-03-20 14:08:17,4,8,0,8,8,8
2015-03-20 14:08:18,4,7,0,8,8,8
