time,charles,christina,jonathan
2014-08-23 17:40:59,2,2,2
2014-08-23 17:41:00,2,2,2
2014-08-23 17:41:01,2,2,2
2014-08-23 17:41:02,2,2,2
2014-08-23 17:41:03,2,2,2
2014-08-23 17:41:04,2,2,2
2014-08-23 17:41:05,2,2,2
2014-08-23 17:41:06,2,2,2
2014-08-23 17:41:07,2,2,2
2014-08-23 17:41:08,2,2,2
2014-08-23 17:41:09,2,2,2
2014-08-23 17:41:10,2,2,2
2014-08-23 17:41:11,2,2,2
2014-08-23 17:41:12,2,2,2
2014-08-23 17:41:13,2,2,2
2014-08-23 17:41:14,2,2,2
2014-08-23 17:41:15,2,2,2
2014-08-23 17:41:16,2,3,2
2014-08-23 17:41:17,2,2,2
2014-08-23 17:41:18,2,2,2
2014-08-23 17:41:19,2,2,2
2014-08-23 17:41:20,2,2,2
2014-08-23 17:41:21,2,2,2
2014-08-23 17:41:22,2,2,2
2014-08-23 17:41:23,2,2,2
2014-08-23 17:41:24,2,2,2
2014-08-23 17:41:25,2,2,2
2014-08-23 17:41:26,2,2,2
2014-08-23 17:41:27,2,2,2
2014-08-23 17:41:28,2,2,2
2014-08-23 17:41:29,2,2,2
2014-08-23 17:41:30,2,2,2
2014-08-23 17:41:31,2,2,2
2014-08-23 17:41:32,2,2,2
2014-08-23 17:41:33,2,2,2
2014-08-23 17:41:34,2,2,2
2014-08-23 17:41:35,2,2,2
2014-08-23 17:41:36,2,2,2
2014-08-23 17:41:37,2,2,2
2014-08-23 17:41:38,2,2,2
2014-08-23 17:41:39,2,2,2
2014-08-23 17:41:40,2,2,2
2014-08-23 17:41:41,2,2,2
2014-08-23 17:41:42,2,2,8
2014-08-23 17:41:43,2,1,3
2014-08-23 17:41:44,2,2,1
2014-08-23 17:41:45,2,2,3
2014-08-23 17:41:46,2,3,1
2014-08-23 17:41:47,2,2,3
2014-08-23 17:41:48,2,2,2
2014-08-23 17:41:49,2,2,3
2014-08-23 17:41:50,3,2,3
2014-08-23 17:41:51,3,3,2
2014-08-23 17:41:52,4,4,8
2014-08-23 17:41:53,4,4,8
2014-08-23 17:41:54,7,4,8
2014-08-23 17:41:55,7,7,7
2014-08-23 17:41:56,7,7,7
2014-08-23 17:41:57,7,7,7
2014-08-23 17:41:58,7,7,7
2014-08-23 17:41:59,7,7,7
2014-08-23 17:42:00,7,7,7
2014-08-23 17:42:01,7,7,7
2014-08-23 17:42:02,7,4,7
2014-08-23 17:42:03,7,7,7
2014-08-23 17:42:04,7,7,7
2014-08-23 17:42:05,7,4,7
2014-08-23 17:42:06,7,7,7
2014-08-23 17:42:07,7,7,7
2014-08-23 17:42:08,7,4,7
2014-08-23 17:42:09,7,7,7
2014-08-23 17:42:10,7,7,7
2014-08-23 17:42:11,7,4,7
2014-08-23 17:42:12,7,7,7
2014-08-23 17:42:13,7,7,7
2014-08-23 17:42:14,7,7,7
2014-08-23 17:42:15,7,7,7
2014-08-23 17:42:16,7,7,7
2014-08-23 17:42:17,7,7,4
2014-08-23 17:42:18,7,7,4
2014-08-23 17:42:19,7,6,7
2014-08-23 17:42:20,7,7,7
2014-08-23 17:42:21,7,7,7
2014-08-23 17:42:22,7,6,7
2014-08-23 17:42:23,7,7,7
2014-08-23 17:42:24,7,7,7
2014-08-23 17:42:25,7,7,7
2014-08-23 17:42:26,7,7,7
2014-08-23 17:42:27,7,7,7
2014-08-23 17:42:28,7,7,7
2014-08-23 17:42:29,7,7,7
2014-08-23 17:42:30,7,7,7
2014-08-23 17:42:31,7,7,7
2014-08-23 17:42:32,7,7,7
2014-08-23 17:42:33,7,7,7
2014-08-23 17:42:34,7,7,7
2014-08-23 17:42:35,7,7,7
2014-08-23 17:42:36,7,7,7
2014-08-23 17:42:37,7,7,7
2014-08-23 17:42:38,7,7,7
2014-08-23 17:42:39,7,7,8
2014-08-23 17:42:40,7,7,4
2014-08-23 17:42:41,4,7,4
2014-08-23 17:42:42,4,7,7
2014-08-23 17:42:43,4,7,7
2014-08-23 17:42:44,4,7,7
2014-08-23 17:42:45,7,7,7
2014-08-23 17:42:46,7,7,7
2014-08-23 17:42:47,7,7,7
2014-08-23 17:42:48,7,7,7
2014-08-23 17:42:49,7,7,7
2014-08-23 17:42:50,7,7,7
2014-08-23 17:42:51,7,7,7
2014-08-23 17:42:52,7,7,7
2014-08-23 17:42:53,7,7,7
2014-08-23 17:42:54,7,7,7
2014-08-23 17:42:55,7,7,7
2014-08-23 17:42:56,7,7,7
2014-08-23 17:42:57,7,7,7
2014-08-23 17:42:58,7,7,7
2014-08-23 17:42:59,7,7,7
2014-08-23 17:43:00,8,7,7
2014-08-23 17:43:01,8,7,7
2014-08-23 17:43:02,8,7,7
2014-08-23 17:43:03,8,8,7
2014-08-23 17:43:04,8,8,7
2014-08-23 17:43:05,4,8,7
2014-08-23 17:43:06,4,8,7
2014-08-23 17:43:07,4,4,7
2014-08-23 17:43:08,7,7,7
2014-08-23 17:43:09,7,7,7
2014-08-23 17:43:10,7,7,7
2014-08-23 17:43:11,7,7,7
2014-08-23 17:43:12,7,7,7
2014-08-23 17:43:13,7,7,7
2014-08-23 17:43:14,7,7,7
2014-08-23 17:43:15,7,7,7
2014-08-23 17:43:16,7,7,7
2014-08-23 17:43:17,7,7,7
2014-08-23 17:43:18,7,7,7
2014-08-23 17:43:19,7,7,7
2014-08-23 17:43:20,7,7,7
2014-08-23 17:43:21,7,7,7
2014-08-23 17:43:22,7,7,7
2014-08-23 17:43:23,7,4,7
2014-08-23 17:43:24,7,7,7
2014-08-23 17:43:25,7,7,7
2014-08-23 17:43:26,7,7,7
2014-08-23 17:43:27,7,7,7
2014-08-23 17:43:28,7,7,7
2014-08-23 17:43:29,7,7,7
2014-08-23 17:43:30,7,7,7
2014-08-23 17:43:31,7,7,7
2014-08-23 17:43:32,7,8,7
2014-08-23 17:43:33,7,7,7
2014-08-23 17:43:34,7,8,7
2014-08-23 17:43:35,7,7,7
2014-08-23 17:43:36,7,7,7
2014-08-23 17:43:37,7,7,7
2014-08-23 17:43:38,4,7,4
2014-08-23 17:43:39,7,7,4
2014-08-23 17:43:40,4,4,4
2014-08-23 17:43:41,4,4,4
2014-08-23 17:43:42,4,4,4
2014-08-23 17:43:43,4,4,4
2014-08-23 17:43:44,4,4,4
2014-08-23 17:43:45,4,4,4
2014-08-23 17:43:46,4,4,4
2014-08-23 17:43:47,4,3,4
2014-08-23 17:43:48,4,3,4
2014-08-23 17:43:49,4,4,4
2014-08-23 17:43:50,4,4,4
2014-08-23 17:43:51,4,4,4
2014-08-23 17:43:52,4,4,4
2014-08-23 17:43:53,4,4,4
2014-08-23 17:43:54,4,4,4
2014-08-23 17:43:55,4,4,4
2014-08-23 17:43:56,4,4,4
2014-08-23 17:43:57,4,4,4
2014-08-23 17:43:58,4,4,8
2014-08-23 17:43:59,4,4,7
2014-08-23 17:44:00,7,4,7
2014-08-23 17:44:01,4,4,8
2014-08-23 17:44:02,4,4,8
2014-08-23 17:44:03,4,4,8
2014-08-23 17:44:04,4,4,8
2014-08-23 17:44:05,4,4,7
2014-08-23 17:44:06,4,4,4
2014-08-23 17:44:07,4,4,4
2014-08-23 17:44:08,4,4,4
2014-08-23 17:44:09,4,4,7
2014-08-23 17:44:10,4,4,4
2014-08-23 17:44:11,4,4,8
2014-08-23 17:44:12,4,4,8
2014-08-23 17:44:13,4,4,8
2014-08-23 17:44:14,4,4,7
2014-08-23 17:44:15,4,4,4
2014-08-23 17:44:16,4,4,2
2014-08-23 17:44:17,4,4,2
2014-08-23 17:44:18,4,4,2
2014-08-23 17:44:19,4,4,2
2014-08-23 17:44:20,4,4,2
2014-08-23 17:44:21,4,4,2
2014-08-23 17:44:22,4,4,3
2014-08-23 17:44:23,4,4,3
2014-08-23 17:44:24,4,4,4
2014-08-23 17:44:25,4,4,3
2014-08-23 17:44:26,4,4,3
2014-08-23 17:44:27,4,4,8
2014-08-23 17:44:28,4,4,8
2014-08-23 17:44:29,4,4,8
2014-08-23 17:44:30,4,4,4
2014-08-23 17:44:31,4,4,4
2014-08-23 17:44:32,2,4,2
2014-08-23 17:44:33,2,2,2
2014-08-23 17:44:34,2,2,2
2014-08-23 17:44:35,2,1,2
2014-08-23 17:44:36,2,2,2
2014-08-23 17:44:37,2,2,2
2014-08-23 17:44:38,2,2,2
2014-08-23 17:44:39,2,2,2
2014-08-23 17:44:40,2,2,2
2014-08-23 17:44:41,2,2,2
2014-08-23 17:44:42,2,2,2
2014-08-23 17:44:43,2,2,2
2014-08-23 17:44:44,2,2,2
2014-08-23 17:44:45,2,2,2
2014-08-23 17:44:46,2,2,2
2014-08-23 17:44:47,2,2,2
2014-08-23 17:44:48,2,2,2
2014-08-23 17:44:49,2,2,2
2014-08-23 17:44:50,2,8,2
2014-08-23 17:44:51,2,2,2
2014-08-23 17:44:52,2,8,2
2014-08-23 17:44:53,2,8,2
2014-08-23 17:44:54,2,8,2
2014-08-23 17:44:55,2,8,2
2014-08-23 17:44:56,2,4,2
2014-08-23 17:44:57,2,4,2
2014-08-23 17:44:58,2,4,2
2014-08-23 17:44:59,2,4,2
2014-08-23 17:45:00,2,2,2
2014-08-23 17:45:01,2,2,2
2014-08-23 17:45:02,2,2,2
2014-08-23 17:45:03,2,2,2
2014-08-23 17:45:04,6,2,2
2014-08-23 17:45:05,8,2,2
2014-08-23 17:45:06,8,6,2
2014-08-23 17:45:07,8,6,2
2014-08-23 17:45:08,8,6,2
2014-08-23 17:45:09,8,6,2
2014-08-23 17:45:10,4,8,2
2014-08-23 17:45:11,8,8,2
2014-08-23 17:45:12,4,8,2
2014-08-23 17:45:13,8,8,2
2014-08-23 17:45:14,6,2,2
2014-08-23 17:45:15,5,2,2
2014-08-23 17:45:16,2,2,2
2014-08-23 17:45:17,2,8,2
2014-08-23 17:45:18,2,8,2
2014-08-23 17:45:19,2,8,2
2014-08-23 17:45:20,2,8,2
2014-08-23 17:45:21,2,8,8
2014-08-23 17:45:22,2,2,3
2014-08-23 17:45:23,2,2,3
2014-08-23 17:45:24,2,2,3
2014-08-23 17:45:25,2,2,2
2014-08-23 17:45:26,2,2,3
2014-08-23 17:45:27,8,3,3
2014-08-23 17:45:28,8,4,4
2014-08-23 17:45:29,8,4,4
2014-08-23 17:45:30,8,4,4
2014-08-23 17:45:31,8,4,4
2014-08-23 17:45:32,8,4,4
2014-08-23 17:45:33,8,4,4
2014-08-23 17:45:34,8,4,4
2014-08-23 17:45:35,8,4,4
2014-08-23 17:45:36,8,4,3
2014-08-23 17:45:37,3,3,3
2014-08-23 17:45:38,2,2,2
2014-08-23 17:45:39,2,2,2
2014-08-23 17:45:40,3,2,2
2014-08-23 17:45:41,8,3,2
2014-08-23 17:45:42,8,3,3
2014-08-23 17:45:43,4,4,8
2014-08-23 17:45:44,8,4,4
2014-08-23 17:45:45,4,4,8
2014-08-23 17:45:46,4,4,8
2014-08-23 17:45:47,8,4,4
2014-08-23 17:45:48,8,4,4
2014-08-23 17:45:49,8,4,4
2014-08-23 17:45:50,8,4,4
2014-08-23 17:45:51,8,4,4
2014-08-23 17:45:52,8,3,4
2014-08-23 17:45:53,2,2,3
2014-08-23 17:45:54,2,2,2
2014-08-23 17:45:55,2,2,2
2014-08-23 17:45:56,2,2,2
2014-08-23 17:45:57,2,2,3
2014-08-23 17:45:58,2,2,2
2014-08-23 17:45:59,2,2,2
2014-08-23 17:46:00,2,2,2
2014-08-23 17:46:01,2,3,3
2014-08-23 17:46:02,2,2,2
2014-08-23 17:46:03,2,3,3
2014-08-23 17:46:04,2,2,2
2014-08-23 17:46:05,2,2,3
2014-08-23 17:46:06,2,2,3
2014-08-23 17:46:07,2,2,3
2014-08-23 17:46:08,2,2,2
2014-08-23 17:46:09,2,2,3
2014-08-23 17:46:10,2,2,1
2014-08-23 17:46:11,2,2,2
2014-08-23 17:46:12,2,2,3
2014-08-23 17:46:13,2,2,2
2014-08-23 17:46:14,2,2,2
2014-08-23 17:46:15,2,2,2
2014-08-23 17:46:16,2,2,2
2014-08-23 17:46:17,2,2,2
2014-08-23 17:46:18,2,2,2
2014-08-23 17:46:19,2,2,2
2014-08-23 17:46:20,2,2,8
2014-08-23 17:46:21,2,8,3
2014-08-23 17:46:22,2,2,3
2014-08-23 17:46:23,2,1,8
2014-08-23 17:46:24,2,1,1
2014-08-23 17:46:25,2,2,2
2014-08-23 17:46:26,2,1,1
2014-08-23 17:46:27,2,1,1
2014-08-23 17:46:28,2,1,1
2014-08-23 17:46:29,2,1,3
2014-08-23 17:46:30,2,1,3
2014-08-23 17:46:31,2,1,1
2014-08-23 17:46:32,2,1,3
2014-08-23 17:46:33,2,1,3
2014-08-23 17:46:34,2,1,3
2014-08-23 17:46:35,2,1,1
2014-08-23 17:46:36,2,1,3
2014-08-23 17:46:37,2,2,1
2014-08-23 17:46:38,2,2,3
2014-08-23 17:46:39,3,2,1
2014-08-23 17:46:40,2,2,3
