time,BD49B35A-8999-4987-9759-8D3F28D1292B,B6CE44A7-A245-41A7-9AE7-557D1EAD3DF4
2015-06-03 14:27:59,8,7
2015-06-03 14:28:00,7,7
2015-06-03 14:28:01,7,7
2015-06-03 14:28:02,8,7
2015-06-03 14:28:03,7,7
2015-06-03 14:28:04,7,7
2015-06-03 14:28:05,7,7
2015-06-03 14:28:06,7,7
2015-06-03 14:28:07,7,7
2015-06-03 14:28:08,7,7
2015-06-03 14:28:09,7,3
2015-06-03 14:28:10,7,3
2015-06-03 14:28:11,7,1
2015-06-03 14:28:12,5,1
2015-06-03 14:28:13,8,1
2015-06-03 14:28:14,8,1
2015-06-03 14:28:15,7,1
2015-06-03 14:28:16,7,1
2015-06-03 14:28:17,8,1
2015-06-03 14:28:18,7,1
2015-06-03 14:28:19,3,1
2015-06-03 14:28:20,3,1
2015-06-03 14:28:21,3,1
2015-06-03 14:28:22,5,1
2015-06-03 14:28:23,8,1
2015-06-03 14:28:24,4,1
2015-06-03 14:28:25,4,1
2015-06-03 14:28:26,4,1
2015-06-03 14:28:27,4,1
2015-06-03 14:28:28,6,1
2015-06-03 14:28:29,6,1
2015-06-03 14:28:30,5,3
2015-06-03 14:28:31,8,8
2015-06-03 14:28:32,8,0
2015-06-03 14:28:33,7,0
2015-06-03 14:28:34,8,0
2015-06-03 14:28:35,7,0
2015-06-03 14:28:36,4,0
2015-06-03 14:28:37,4,0
2015-06-03 14:28:38,8,0
2015-06-03 14:28:39,8,0
2015-06-03 14:28:40,7,0
2015-06-03 14:28:41,8,0
2015-06-03 14:28:42,8,0
2015-06-03 14:28:43,8,0
2015-06-03 14:28:44,8,0
2015-06-03 14:28:45,8,0
2015-06-03 14:28:46,1,0
2015-06-03 14:28:47,3,0
2015-06-03 14:28:48,3,0
2015-06-03 14:28:49,1,0
2015-06-03 14:28:50,1,0
2015-06-03 14:28:51,3,0
2015-06-03 14:28:52,3,0
2015-06-03 14:28:53,3,0
2015-06-03 14:28:54,3,2
2015-06-03 14:28:55,3,4
2015-06-03 14:28:56,3,4
2015-06-03 14:28:57,3,4
2015-06-03 14:28:58,3,4
2015-06-03 14:28:59,3,4
2015-06-03 14:29:00,3,4
2015-06-03 14:29:01,3,4
2015-06-03 14:29:02,3,4
2015-06-03 14:29:03,3,3
2015-06-03 14:29:04,3,3
2015-06-03 14:29:05,3,4
2015-06-03 14:29:06,3,2
2015-06-03 14:29:07,3,4
2015-06-03 14:29:08,8,4
2015-06-03 14:29:09,3,4
2015-06-03 14:29:10,3,3
2015-06-03 14:29:11,3,3
2015-06-03 14:29:12,3,3
2015-06-03 14:29:13,3,3
2015-06-03 14:29:14,3,1
2015-06-03 14:29:15,3,3
2015-06-03 14:29:16,8,1
2015-06-03 14:29:17,8,1
2015-06-03 14:29:18,8,3
2015-06-03 14:29:19,8,3
2015-06-03 14:29:20,8,3
2015-06-03 14:29:21,7,3
2015-06-03 14:29:22,7,3
2015-06-03 14:29:23,7,4
2015-06-03 14:29:24,8,4
2015-06-03 14:29:25,8,4
2015-06-03 14:29:26,7,2
2015-06-03 14:29:27,8,2
2015-06-03 14:29:28,8,2
2015-06-03 14:29:29,8,2
2015-06-03 14:29:30,7,2
2015-06-03 14:29:31,3,2
2015-06-03 14:29:32,3,2
2015-06-03 14:29:33,3,2
2015-06-03 14:29:34,7,2
2015-06-03 14:29:35,8,2
2015-06-03 14:29:36,8,2
2015-06-03 14:29:37,8,2
2015-06-03 14:29:38,1,2
2015-06-03 14:29:39,1,2
2015-06-03 14:29:40,3,2
2015-06-03 14:29:41,3,2
2015-06-03 14:29:42,3,2
2015-06-03 14:29:43,4,2
2015-06-03 14:29:44,7,2
2015-06-03 14:29:45,7,2
2015-06-03 14:29:46,7,2
2015-06-03 14:29:47,6,2
2015-06-03 14:29:48,4,2
2015-06-03 14:29:49,4,2
2015-06-03 14:29:50,8,2
2015-06-03 14:29:51,8,2
2015-06-03 14:29:52,8,2
2015-06-03 14:29:53,2,2
2015-06-03 14:29:54,0,0
2015-06-03 14:29:55,0,0
2015-06-03 14:29:56,0,0
2015-06-03 14:29:57,0,0
2015-06-03 14:29:58,0,0
2015-06-03 14:29:59,0,0
2015-06-03 14:30:00,0,0
2015-06-03 14:30:01,0,0
2015-06-03 14:30:02,0,0
2015-06-03 14:30:03,0,0
2015-06-03 14:30:04,0,0
2015-06-03 14:30:05,0,0
2015-06-03 14:30:06,0,0
2015-06-03 14:30:07,0,0
2015-06-03 14:30:08,0,0
2015-06-03 14:30:09,0,0
2015-06-03 14:30:10,0,0
2015-06-03 14:30:11,0,0
2015-06-03 14:30:12,0,0
2015-06-03 14:30:13,0,0
2015-06-03 14:30:14,0,0
2015-06-03 14:30:15,0,0
2015-06-03 14:30:16,0,0
2015-06-03 14:30:17,0,0
2015-06-03 14:30:18,0,0
2015-06-03 14:30:19,0,0
2015-06-03 14:30:20,0,0
2015-06-03 14:30:21,0,0
2015-06-03 14:30:22,0,0
2015-06-03 14:30:23,0,0
2015-06-03 14:30:24,0,0
2015-06-03 14:30:25,0,0
2015-06-03 14:30:26,0,0
2015-06-03 14:30:27,0,0
2015-06-03 14:30:28,0,0
2015-06-03 14:30:29,0,0
2015-06-03 14:30:30,0,0
2015-06-03 14:30:31,0,0
2015-06-03 14:30:32,0,0
2015-06-03 14:30:33,0,0
2015-06-03 14:30:34,0,0
2015-06-03 14:30:35,0,0
2015-06-03 14:30:36,0,0
2015-06-03 14:30:37,0,0
2015-06-03 14:30:38,0,0
2015-06-03 14:30:39,0,0
2015-06-03 14:30:40,0,0
2015-06-03 14:30:41,0,0
2015-06-03 14:30:42,0,0
2015-06-03 14:30:43,0,0
2015-06-03 14:30:44,0,0
2015-06-03 14:30:45,0,0
2015-06-03 14:30:46,0,0
2015-06-03 14:30:47,0,0
2015-06-03 14:30:48,0,0
2015-06-03 14:30:49,0,0
2015-06-03 14:30:50,0,0
2015-06-03 14:30:51,0,0
2015-06-03 14:30:52,0,0
2015-06-03 14:30:53,0,0
2015-06-03 14:30:54,0,0
2015-06-03 14:30:55,0,0
2015-06-03 14:30:56,0,0
2015-06-03 14:30:57,0,0
2015-06-03 14:30:58,0,0
2015-06-03 14:30:59,0,0
2015-06-03 14:31:00,0,0
2015-06-03 14:31:01,0,0
2015-06-03 14:31:02,0,0
2015-06-03 14:31:03,0,0
2015-06-03 14:31:04,0,0
2015-06-03 14:31:05,0,0
2015-06-03 14:31:06,0,0
2015-06-03 14:31:07,0,0
2015-06-03 14:31:08,0,0
2015-06-03 14:31:09,0,0
2015-06-03 14:31:10,0,0
2015-06-03 14:31:11,0,0
2015-06-03 14:31:12,0,0
2015-06-03 14:31:13,0,0
2015-06-03 14:31:14,0,0
2015-06-03 14:31:15,0,0
2015-06-03 14:31:16,0,0
2015-06-03 14:31:17,0,0
2015-06-03 14:31:18,0,0
2015-06-03 14:31:19,0,0
2015-06-03 14:31:20,0,0
2015-06-03 14:31:21,0,0
2015-06-03 14:31:22,0,0
2015-06-03 14:31:23,0,0
2015-06-03 14:31:24,0,0
2015-06-03 14:31:25,0,0
2015-06-03 14:31:26,0,0
2015-06-03 14:31:27,0,0
2015-06-03 14:31:28,0,0
2015-06-03 14:31:29,0,0
2015-06-03 14:31:30,0,0
2015-06-03 14:31:31,0,0
2015-06-03 14:31:32,0,0
2015-06-03 14:31:33,0,0
2015-06-03 14:31:34,0,0
2015-06-03 14:31:35,0,0
2015-06-03 14:31:36,0,0
2015-06-03 14:31:37,0,0
2015-06-03 14:31:38,0,0
2015-06-03 14:31:39,0,0
2015-06-03 14:31:40,0,0
2015-06-03 14:31:41,0,0
2015-06-03 14:31:42,0,0
2015-06-03 14:31:43,0,0
2015-06-03 14:31:44,0,0
2015-06-03 14:31:45,0,0
2015-06-03 14:31:46,0,0
2015-06-03 14:31:47,0,0
2015-06-03 14:31:48,0,0
2015-06-03 14:31:49,0,0
2015-06-03 14:31:50,0,0
2015-06-03 14:31:51,0,0
2015-06-03 14:31:52,0,0
2015-06-03 14:31:53,0,0
2015-06-03 14:31:54,0,0
2015-06-03 14:31:55,0,0
2015-06-03 14:31:56,0,0
2015-06-03 14:31:57,0,0
2015-06-03 14:31:58,0,0
2015-06-03 14:31:59,0,0
2015-06-03 14:32:00,0,0
2015-06-03 14:32:01,0,0
2015-06-03 14:32:02,0,0
2015-06-03 14:32:03,0,0
2015-06-03 14:32:04,0,0
2015-06-03 14:32:05,0,0
2015-06-03 14:32:06,0,0
2015-06-03 14:32:07,0,0
2015-06-03 14:32:08,0,0
2015-06-03 14:32:09,0,0
2015-06-03 14:32:10,0,0
2015-06-03 14:32:11,0,0
2015-06-03 14:32:12,0,0
2015-06-03 14:32:13,0,0
2015-06-03 14:32:14,0,0
2015-06-03 14:32:15,0,0
2015-06-03 14:32:16,0,0
2015-06-03 14:32:17,0,0
2015-06-03 14:32:18,0,0
2015-06-03 14:32:19,0,0
2015-06-03 14:32:20,0,0
2015-06-03 14:32:21,0,0
2015-06-03 14:32:22,0,0
2015-06-03 14:32:23,4,2
2015-06-03 14:32:24,4,7
2015-06-03 14:32:25,4,8
2015-06-03 14:32:26,3,8
2015-06-03 14:32:27,3,8
2015-06-03 14:32:28,3,3
2015-06-03 14:32:29,3,4
2015-06-03 14:32:30,3,4
2015-06-03 14:32:31,3,4
2015-06-03 14:32:32,7,6
2015-06-03 14:32:33,7,7
2015-06-03 14:32:34,7,7
2015-06-03 14:32:35,7,7
2015-06-03 14:32:36,7,3
2015-06-03 14:32:37,7,3
2015-06-03 14:32:38,7,1
2015-06-03 14:32:39,7,1
2015-06-03 14:32:40,4,1
2015-06-03 14:32:41,3,1
2015-06-03 14:32:42,3,1
2015-06-03 14:32:43,3,1
2015-06-03 14:32:44,3,1
2015-06-03 14:32:45,3,1
2015-06-03 14:32:46,3,3
2015-06-03 14:32:47,4,3
2015-06-03 14:32:48,7,7
2015-06-03 14:32:49,7,7
2015-06-03 14:32:50,4,7
2015-06-03 14:32:51,4,7
2015-06-03 14:32:52,4,7
2015-06-03 14:32:53,4,8
2015-06-03 14:32:54,4,3
2015-06-03 14:32:55,7,3
2015-06-03 14:32:56,7,3
2015-06-03 14:32:57,7,3
2015-06-03 14:32:58,8,1
2015-06-03 14:32:59,8,1
2015-06-03 14:33:00,8,1
2015-06-03 14:33:01,8,3
2015-06-03 14:33:02,8,3
2015-06-03 14:33:03,8,3
2015-06-03 14:33:04,8,3
2015-06-03 14:33:05,3,3
2015-06-03 14:33:06,1,3
2015-06-03 14:33:07,1,3
2015-06-03 14:33:08,1,4
2015-06-03 14:33:09,1,4
2015-06-03 14:33:10,1,4
2015-06-03 14:33:11,1,4
2015-06-03 14:33:12,1,4
2015-06-03 14:33:13,1,4
2015-06-03 14:33:14,1,4
2015-06-03 14:33:15,1,3
2015-06-03 14:33:16,1,0
2015-06-03 14:33:17,1,0
2015-06-03 14:33:18,1,0
2015-06-03 14:33:19,1,0
2015-06-03 14:33:20,1,0
2015-06-03 14:33:21,1,0
2015-06-03 14:33:22,1,0
2015-06-03 14:33:23,1,0
2015-06-03 14:33:24,1,2
2015-06-03 14:33:25,1,3
2015-06-03 14:33:26,1,1
2015-06-03 14:33:27,3,1
2015-06-03 14:33:28,3,1
2015-06-03 14:33:29,3,1
2015-06-03 14:33:30,6,1
2015-06-03 14:33:31,6,2
2015-06-03 14:33:32,7,2
2015-06-03 14:33:33,7,2
2015-06-03 14:33:34,3,2
2015-06-03 14:33:35,3,2
2015-06-03 14:33:36,3,2
2015-06-03 14:33:37,3,2
2015-06-03 14:33:38,1,2
2015-06-03 14:33:39,1,2
2015-06-03 14:33:40,1,2
2015-06-03 14:33:41,1,3
2015-06-03 14:33:42,1,3
2015-06-03 14:33:43,1,3
2015-06-03 14:33:44,3,3
2015-06-03 14:33:45,3,1
2015-06-03 14:33:46,3,1
2015-06-03 14:33:47,8,1
2015-06-03 14:33:48,8,2
2015-06-03 14:33:49,3,1
2015-06-03 14:33:50,1,2
2015-06-03 14:33:51,0,2
2015-06-03 14:33:52,0,2
2015-06-03 14:33:53,0,2
2015-06-03 14:33:54,0,0
2015-06-03 14:33:55,0,0
2015-06-03 14:33:56,0,0
2015-06-03 14:33:57,0,0
2015-06-03 14:33:58,0,0
2015-06-03 14:33:59,0,0
2015-06-03 14:34:00,0,0
2015-06-03 14:34:01,0,0
2015-06-03 14:34:02,0,0
2015-06-03 14:34:03,0,0
2015-06-03 14:34:04,0,0
2015-06-03 14:34:05,0,0
2015-06-03 14:34:06,0,0
2015-06-03 14:34:07,0,0
2015-06-03 14:34:08,0,0
2015-06-03 14:34:09,0,0
2015-06-03 14:34:10,0,0
2015-06-03 14:34:11,0,0
2015-06-03 14:34:12,0,0
2015-06-03 14:34:13,0,0
2015-06-03 14:34:14,0,0
2015-06-03 14:34:15,0,0
2015-06-03 14:34:16,0,0
2015-06-03 14:34:17,0,0
2015-06-03 14:34:18,0,0
2015-06-03 14:34:19,0,0
2015-06-03 14:34:20,0,0
2015-06-03 14:34:21,0,0
2015-06-03 14:34:22,0,0
2015-06-03 14:34:23,0,0
2015-06-03 14:34:24,0,0
