time,device_id,x_pos,y_pos,velocity
2014-04-28T15:55:51.729005,jonathan,843.0,174.0,0.0
2014-04-28T15:55:51.734842,jonathan,844.5,162.5,0.0
2014-04-28T15:55:52.109818,jonathan,826.5,183.5,0.0
2014-04-28T15:55:52.110538,jonathan,823.5,180.5,4.242640495300293
2014-04-28T15:55:52.111447,jonathan,821.0,180.5,2.5
2014-04-28T15:55:52.112825,jonathan,789.5,193.0,0.0
2014-04-28T15:55:52.240429,jonathan,756.5,218.5,0.0
2014-04-28T15:55:52.240939,jonathan,753.0,216.0,4.3011627197265625
2014-04-28T15:55:52.241443,jonathan,748.0,216.5,5.024937629699707
2014-04-28T15:55:52.409111,jonathan,727.5,235.5,0.0
2014-04-28T15:55:52.416679,jonathan,718.0,245.0,13.435029029846191
2014-04-28T15:55:53.038847,jonathan,688.5,421.5,0.0
2014-04-28T15:55:53.039283,jonathan,682.5,432.0,12.09338665008545
2014-04-28T15:55:53.039683,jonathan,677.5,441.0,10.29563045501709
2014-04-28T15:55:53.098987,jonathan,684.5,482.0,0.0
2014-04-28T15:55:53.321643,jonathan,682.5,482.5,2.0615527629852295
2014-04-28T15:55:53.322147,jonathan,682.5,490.0,7.5
2014-04-28T15:55:53.322407,jonathan,682.0,507.5,17.50714111328125
2014-04-28T15:55:53.322856,jonathan,714.0,565.5,0.0
2014-04-28T15:55:53.323079,jonathan,711.0,559.0,7.158910751342773
2014-04-28T15:55:53.323302,jonathan,710.0,561.0,2.2360680103302
2014-04-28T15:55:53.323523,jonathan,707.0,570.5,9.96242904663086
2014-04-28T15:55:53.413323,jonathan,735.5,608.0,0.0
2014-04-28T15:55:53.514929,jonathan,735.0,632.0,0.0
2014-04-28T15:55:53.536760,jonathan,732.0,627.5,5.408327102661133
2014-04-28T15:55:54.274171,jonathan,731.0,627.5,1.0
2014-04-28T15:55:54.275975,jonathan,727.5,629.5,4.031128883361816
2014-04-28T15:55:54.276213,jonathan,718.5,640.0,13.829317092895508
2014-04-28T15:55:54.276499,jonathan,699.0,651.0,0.0
2014-04-28T15:55:54.276641,jonathan,695.5,642.0,9.656603813171387
2014-04-28T15:55:54.276783,jonathan,694.0,641.5,1.5811388492584229
2014-04-28T15:55:54.277204,jonathan,691.5,641.5,2.5
2014-04-28T15:55:54.277335,jonathan,683.0,647.5,10.404326438903809
2014-04-28T15:55:54.277585,jonathan,651.0,652.0,0.0
2014-04-28T15:55:54.316823,jonathan,643.0,641.5,13.20037841796875
2014-04-28T15:55:54.330545,jonathan,636.5,638.5,7.158910751342773
2014-04-28T15:55:54.331097,jonathan,629.0,637.0,7.648529052734375
2014-04-28T15:55:54.331492,jonathan,619.5,637.0,9.5
2014-04-28T15:55:54.331785,jonathan,608.5,637.5,11.011357307434082
2014-04-28T15:55:54.332075,jonathan,595.5,638.0,13.009612083435059
2014-04-28T15:55:54.332411,jonathan,581.0,634.5,14.916434288024902
2014-04-28T15:55:54.332697,jonathan,571.5,627.5,11.800423622131348
2014-04-28T15:55:54.332978,jonathan,563.5,618.0,12.419742584228516
2014-04-28T15:55:54.333257,jonathan,558.5,611.5,8.200610160827637
2014-04-28T15:55:54.333536,jonathan,555.0,607.0,5.7008771896362305
2014-04-28T15:55:54.333813,jonathan,553.0,603.0,4.4721360206604
2014-04-28T15:55:54.510362,jonathan,551.5,599.5,3.8078866004943848
2014-04-28T15:55:54.510804,jonathan,551.0,595.0,4.527692794799805
2014-04-28T15:55:54.511110,jonathan,550.5,587.5,7.516648292541504
2014-04-28T15:55:54.511403,jonathan,550.0,577.0,10.511898040771484
2014-04-28T15:55:54.511689,jonathan,550.0,563.5,13.5
2014-04-28T15:55:54.511970,jonathan,550.0,553.0,10.5
2014-04-28T15:55:54.512249,jonathan,550.0,542.0,11.0
2014-04-28T15:55:54.512523,jonathan,550.5,532.5,9.51314926147461
2014-04-28T15:55:54.512814,jonathan,555.5,522.5,11.180339813232422
2014-04-28T15:55:54.513090,jonathan,561.0,515.0,9.300538063049316
2014-04-28T15:55:54.513364,jonathan,567.0,507.0,10.0
2014-04-28T15:55:54.513639,jonathan,573.0,498.5,10.404326438903809
2014-04-28T15:55:54.558258,jonathan,578.0,493.5,7.071067810058594
2014-04-28T15:55:54.561476,jonathan,581.0,491.0,3.9051249027252197
2014-04-28T15:55:54.561643,jonathan,584.0,490.5,3.041381359100342
2014-04-28T15:55:54.561797,jonathan,588.0,490.5,4.0
2014-04-28T15:55:54.561943,jonathan,592.5,491.0,4.527692794799805
2014-04-28T15:55:54.562090,jonathan,595.5,493.0,3.605551242828369
2014-04-28T15:55:54.562235,jonathan,597.5,493.5,2.0615527629852295
2014-04-28T15:55:54.562378,jonathan,598.5,493.5,1.0
2014-04-28T15:55:54.562519,jonathan,599.5,493.5,1.0
2014-04-28T15:55:54.562660,jonathan,600.0,493.5,0.5
2014-04-28T15:55:54.562799,jonathan,600.5,492.5,1.1180340051651
2014-04-28T15:55:54.562940,jonathan,601.5,492.0,1.1180340051651
2014-04-28T15:55:54.575953,jonathan,602.5,491.5,1.1180340051651
2014-04-28T15:55:54.580131,jonathan,604.0,491.5,1.5
2014-04-28T15:55:54.580673,jonathan,605.0,492.0,1.1180340051651
2014-04-28T15:55:54.581106,jonathan,607.0,496.5,4.924428939819336
2014-04-28T15:55:54.581502,jonathan,609.0,504.0,7.762087345123291
2014-04-28T15:55:54.581865,jonathan,610.0,512.5,8.558621406555176
2014-04-28T15:55:54.582160,jonathan,612.0,521.0,8.732124328613281
2014-04-28T15:55:54.582442,jonathan,612.0,527.5,6.5
2014-04-28T15:55:54.582722,jonathan,612.0,533.5,6.0
2014-04-28T15:55:54.582998,jonathan,609.0,539.5,6.7082037925720215
2014-04-28T15:55:54.585082,jonathan,604.5,544.0,6.363961219787598
2014-04-28T15:55:54.600035,jonathan,599.5,548.0,6.4031243324279785
2014-04-28T15:55:54.638007,jonathan,593.5,552.0,7.211102485656738
2014-04-28T15:55:54.651833,jonathan,583.5,555.5,10.594810485839844
2014-04-28T15:55:54.652054,jonathan,571.0,558.5,12.854960441589355
2014-04-28T15:55:54.691384,jonathan,556.0,559.5,15.033296585083008
2014-04-28T15:55:54.692081,jonathan,539.5,559.5,16.5
2014-04-28T15:55:54.694291,jonathan,528.0,553.0,13.209844589233398
2014-04-28T15:55:55.307827,jonathan,522.0,545.0,10.0
2014-04-28T15:55:55.311863,jonathan,517.0,534.5,11.629703521728516
2014-04-28T15:55:55.312196,jonathan,516.0,525.0,9.552486419677734
2014-04-28T15:55:55.312432,jonathan,516.0,515.5,9.5
2014-04-28T15:55:55.312660,jonathan,516.5,507.5,8.015609741210938
2014-04-28T15:55:55.312886,jonathan,521.5,500.5,8.602325439453125
2014-04-28T15:55:55.313141,jonathan,528.5,494.0,9.552486419677734
2014-04-28T15:55:55.313364,jonathan,539.0,489.5,11.423659324645996
2014-04-28T15:55:55.313590,jonathan,552.0,487.5,13.152946472167969
2014-04-28T15:55:55.313780,jonathan,561.5,487.5,9.5
2014-04-28T15:55:55.313966,jonathan,570.0,489.5,8.732124328613281
2014-04-28T15:55:55.314163,jonathan,575.5,499.0,10.977249145507812
2014-04-28T15:55:55.314351,jonathan,578.0,510.0,11.280513763427734
2014-04-28T15:55:55.314538,jonathan,579.0,520.0,10.049875259399414
2014-04-28T15:55:55.314725,jonathan,579.0,534.5,14.5
2014-04-28T15:55:55.314909,jonathan,575.0,550.0,16.007810592651367
2014-04-28T15:55:55.315095,jonathan,566.0,565.5,17.92344856262207
2014-04-28T15:55:55.315280,jonathan,553.5,576.5,16.65082550048828
2014-04-28T15:55:55.315465,jonathan,543.0,580.0,11.067972183227539
2014-04-28T15:55:55.315650,jonathan,531.0,580.0,12.0
2014-04-28T15:55:55.358801,jonathan,518.5,568.5,16.985288619995117
2014-04-28T15:55:55.370073,jonathan,507.5,548.5,22.825424194335938
2014-04-28T15:55:55.370307,jonathan,502.0,534.0,15.508062362670898
2014-04-28T15:55:55.370448,jonathan,500.5,522.0,12.09338665008545
2014-04-28T15:55:55.370591,jonathan,500.5,512.0,10.0
2014-04-28T15:55:55.370721,jonathan,504.5,506.5,6.8007354736328125
2014-04-28T15:55:55.370849,jonathan,510.5,504.5,6.324555397033691
2014-04-28T15:55:55.370976,jonathan,522.0,504.5,11.5
2014-04-28T15:55:55.371101,jonathan,532.0,508.5,10.770329475402832
2014-04-28T15:55:55.371227,jonathan,541.5,519.5,14.534441947937012
