time,device_id,x_pos,y_pos,velocity
2014-04-29T15:51:11.507481,charles,479.0,422.0,0.5
2014-04-29T15:51:11.507642,yvonne,456.5,300.0,0.5
2014-04-29T15:51:11.508066,jonathan,443.0,432.0,9.604686737060547
2014-04-29T15:51:11.508213,charles,479.5,422.0,0.5
2014-04-29T15:51:11.508358,charles,482.0,422.0,2.5
2014-04-29T15:51:11.508503,yvonne,784.0,417.0,0.0
2014-04-29T15:51:11.508643,jonathan,448.5,437.5,7.77817440032959
2014-04-29T15:51:11.525345,yvonne,456.5,299.0,1.5
2014-04-29T15:51:11.526702,yvonne,783.0,419.0,2.2360680103302
2014-04-29T15:51:11.548580,yvonne,784.0,418.5,1.1180340051651
2014-04-29T15:51:11.618831,yvonne,318.0,359.0,0.0
2014-04-29T15:51:11.670037,yvonne,784.5,420.5,2.0615527629852295
2014-04-29T15:51:11.783842,charles,485.5,422.5,3.535533905029297
2014-04-29T15:51:11.793506,yvonne,784.5,422.0,1.5
2014-04-29T15:51:11.811625,yvonne,784.5,422.5,0.5
2014-04-29T15:51:11.833904,jonathan,455.5,444.5,9.899495124816895
2014-04-29T15:51:11.837453,charles,488.0,423.5,2.692582368850708
2014-04-29T15:51:11.843126,yvonne,784.5,423.0,0.5
2014-04-29T15:51:11.843932,charles,491.5,425.0,3.8078866004943848
2014-04-29T15:51:11.845318,charles,495.5,426.5,4.27200174331665
2014-04-29T15:51:11.851765,jonathan,459.5,451.0,7.632168769836426
2014-04-29T15:51:11.855307,yvonne,784.5,423.5,0.5
2014-04-29T15:51:11.857196,jonathan,463.0,459.0,8.732124328613281
2014-04-29T15:51:11.857890,charles,500.0,427.5,4.609772205352783
2014-04-29T15:51:11.870893,charles,505.0,428.0,5.024937629699707
2014-04-29T15:51:12.041032,yvonne,784.5,428.0,4.5
2014-04-29T15:51:12.052250,yvonne,784.0,436.5,8.514693260192871
2014-04-29T15:51:12.063661,yvonne,320.0,361.0,0.7071067690849304
2014-04-29T15:51:12.075522,jonathan,464.5,467.5,8.631338119506836
2014-04-29T15:51:12.076143,charles,510.0,428.5,5.024937629699707
2014-04-29T15:51:12.083934,charles,516.5,429.0,6.51920223236084
2014-04-29T15:51:12.108854,yvonne,450.0,287.5,0.0
2014-04-29T15:51:12.126999,jonathan,465.5,476.5,9.05538558959961
2014-04-29T15:51:12.130180,jonathan,466.0,485.5,9.013877868652344
2014-04-29T15:51:12.133573,yvonne,319.5,361.0,0.5
2014-04-29T15:51:12.139833,yvonne,454.0,292.5,6.4031243324279785
2014-04-29T15:51:12.145654,charles,523.0,429.5,6.51920223236084
2014-04-29T15:51:12.168394,jonathan,466.0,495.0,9.5
2014-04-29T15:51:12.178164,yvonne,787.0,428.5,0.0
2014-04-29T15:51:12.201500,yvonne,454.0,292.0,0.5
2014-04-29T15:51:12.204396,yvonne,789.0,423.0,5.852349758148193
2014-04-29T15:51:12.220324,yvonne,789.0,422.5,0.5
2014-04-29T15:51:12.242159,yvonne,318.0,356.5,0.0
2014-04-29T15:51:12.244248,jonathan,466.0,504.0,9.0
2014-04-29T15:51:12.248583,jonathan,466.0,513.0,9.0
2014-04-29T15:51:12.252635,jonathan,465.0,522.5,9.552486419677734
2014-04-29T15:51:12.499919,yvonne,789.0,423.0,0.5
2014-04-29T15:51:12.536612,jonathan,462.5,531.0,8.86002254486084
2014-04-29T15:51:12.565302,charles,530.5,430.0,7.516648292541504
2014-04-29T15:51:12.570327,charles,538.0,430.0,7.5
2014-04-29T15:51:12.657008,yvonne,318.0,356.0,0.5
2014-04-29T15:51:12.763758,jonathan,459.0,539.5,9.192388534545898
2014-04-29T15:51:12.800883,yvonne,789.0,423.5,0.5
2014-04-29T15:51:12.805326,jonathan,456.0,547.5,8.5440034866333
2014-04-29T15:51:12.849117,yvonne,789.0,425.0,1.5
2014-04-29T15:51:12.897319,yvonne,789.0,430.0,5.0
2014-04-29T15:51:12.949789,jonathan,452.5,555.0,8.276473045349121
2014-04-29T15:51:12.951423,jonathan,448.0,562.5,8.746427536010742
2014-04-29T15:51:12.968888,jonathan,443.5,569.5,8.32165813446045
2014-04-29T15:51:12.980691,yvonne,320.0,357.0,0.5
2014-04-29T15:51:12.981659,charles,545.5,430.5,7.516648292541504
2014-04-29T15:51:12.982502,charles,552.5,431.0,7.017834186553955
2014-04-29T15:51:13.014023,yvonne,457.0,284.0,0.0
2014-04-29T15:51:13.073630,jonathan,438.5,576.0,8.200610160827637
2014-04-29T15:51:13.083549,jonathan,432.5,582.0,8.485280990600586
2014-04-29T15:51:13.091748,jonathan,423.0,591.5,13.435029029846191
2014-04-29T15:51:13.157556,jonathan,414.0,601.5,13.45362377166748
2014-04-29T15:51:13.168434,yvonne,320.0,356.5,0.5
2014-04-29T15:51:13.204498,yvonne,460.0,287.0,4.242640495300293
2014-04-29T15:51:13.298497,jonathan,405.0,609.0,11.715374946594238
2014-04-29T15:51:13.309302,yvonne,794.0,435.5,0.0
2014-04-29T15:51:13.354344,jonathan,396.5,617.0,11.67261791229248
2014-04-29T15:51:13.517770,yvonne,459.5,288.0,1.1180340051651
2014-04-29T15:51:13.525384,yvonne,794.0,428.0,7.5
2014-04-29T15:51:13.547443,yvonne,794.0,426.0,2.0
2014-04-29T15:51:13.552258,yvonne,794.0,426.5,0.5
2014-04-29T15:51:13.562997,jonathan,387.5,622.5,10.547511100769043
2014-04-29T15:51:13.586163,charles,559.0,431.5,6.51920223236084
2014-04-29T15:51:13.587471,charles,564.5,431.5,5.5
2014-04-29T15:51:13.656978,charles,571.0,431.5,6.5
2014-04-29T15:51:13.657923,charles,577.5,431.5,6.5
2014-04-29T15:51:13.662381,charles,583.5,431.5,6.0
2014-04-29T15:51:13.664982,yvonne,319.5,355.0,0.0
2014-04-29T15:51:13.672840,yvonne,794.0,439.0,12.5
2014-04-29T15:51:13.713341,yvonne,793.5,451.5,12.50999641418457
2014-04-29T15:51:13.736281,yvonne,320.5,356.5,1.4142135381698608
2014-04-29T15:51:13.768438,jonathan,379.5,627.5,9.433980941772461
2014-04-29T15:51:13.768870,jonathan,371.0,632.0,9.617691993713379
2014-04-29T15:51:13.775595,jonathan,363.5,635.0,8.077747344970703
2014-04-29T15:51:13.786753,yvonne,452.5,297.5,0.0
2014-04-29T15:51:13.789597,jonathan,355.0,638.0,9.013877868652344
2014-04-29T15:51:13.793939,jonathan,346.5,639.5,8.631338119506836
2014-04-29T15:51:13.863236,jonathan,339.0,640.0,7.516648292541504
2014-04-29T15:51:13.936698,jonathan,331.0,640.0,8.0
2014-04-29T15:51:13.944551,jonathan,324.5,639.5,6.51920223236084
2014-04-29T15:51:13.987255,yvonne,320.5,358.5,2.0
2014-04-29T15:51:13.994992,yvonne,801.5,429.0,0.0
2014-04-29T15:51:14.006197,christina,536.0,430.0,0.0
2014-04-29T15:51:14.010654,yvonne,318.5,356.5,2.8284270763397217
2014-04-29T15:51:14.047328,jonathan,318.5,636.5,6.7082037925720215
2014-04-29T15:51:14.053363,yvonne,454.0,294.0,1.0
2014-04-29T15:51:14.055152,jonathan,312.5,632.0,7.5
2014-04-29T15:51:14.056095,jonathan,307.5,627.0,7.071067810058594
